Team,Most Games,Most Wins,Highest Win Percentage
HKIS Div 15,Chum Dylan Dzongsar (7),"Li Zoe, Verma Kanay (5)",Li Zoe (100.0%)
Hong Kong Cricket Club 8,Huang William Yijia (9),Huang William Yijia (5),Heng Ashton (80.0%)
Physical Chess 5,Wong Ho Tong (8),"Wong Ho Tong, Chan Yuen Hei, Tin Nok Lam (5)",Tin Nok Lam (83.3%)
Royal Hong Kong Yacht Club Div 15,"Lai Ming Wah, Chiu Yee Lai (9)",Chiu Yee Lai (8),Dong Ka Chung Jacky (100.0%)
Sha Tin 7,Wong Tsz Him (8),Lee Man Yu (5),Lee Man Yu (83.3%)
Squashathon One,"Wong Tsz Wang Clayton, Chow Qing (8)",Wong Tsz Wang Clayton (7),Wong Tsz Wang Clayton (87.5%)
United Services Recreation Club 4,Morris Brandon Quinn (8),Morris Brandon Quinn (8),"Morris Brandon Quinn, Lee Chun Yuen Aiden (100.0%)"
