Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Spark 3,v,Vitality Squash 2,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",1,12/10/2018
Giant 1,v,SKCSC,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-0,3-0,3-2,0-3)",1,12/10/2018
YLJR 2,v,Friend Club 5,Yuen Long Jockey Club (YLJCSC),19:00,"1-4(0-3,3-1,0-3,1-3,2-3)",1,12/10/2018
i-Mask Advance Squash Club 8,v,[BYE],,,,1,12/10/2018
Vitality Squash 2,v,YLJR 2,HK Squash Centre (HKSC),19:00,"1-4(1-3,3-1,1-3,0-3,0-3)",2,19/10/2018
i-Mask Advance Squash Club 8,v,Spark 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,0-3,3-1,3-0,CR)",2,19/10/2018
Friend Club 5,v,Giant 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,1-3,3-0,3-0)",2,19/10/2018
SKCSC,v,[BYE],,,,2,19/10/2018
SKCSC,v,Friend Club 5,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,1-3,0-3,2-3)",3,26/10/2018
Vitality Squash 2,v,Giant 1,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",3,26/10/2018
i-Mask Advance Squash Club 8,v,YLJR 2,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,0-3,3-0,2-3)",3,26/10/2018
Spark 3,v,[BYE],,,,3,26/10/2018
Spark 3,v,YLJR 2,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-0,3-1,3-0)",4,02/11/2018
Vitality Squash 2,v,SKCSC,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,1-3,0-3,WO)",4,02/11/2018
i-Mask Advance Squash Club 8,v,Giant 1,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",4,02/11/2018
Friend Club 5,v,[BYE],,,,4,02/11/2018
SKCSC,v,i-Mask Advance Squash Club 8,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-1,3-0,3-0,1-3)",5,09/11/2018
Spark 3,v,Giant 1,HK Squash Centre (HKSC),19:00,"2-3(3-0,3-0,2-3,1-3,1-3)",5,09/11/2018
Vitality Squash 2,v,Friend Club 5,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",5,09/11/2018
YLJR 2,v,[BYE],,,,5,09/11/2018
Spark 3,v,SKCSC,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-1,0-3)",6,16/11/2018
i-Mask Advance Squash Club 8,v,Friend Club 5,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,1-3,0-3,0-3)",6,16/11/2018
YLJR 2,v,Giant 1,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(3-0,1-3,0-3,2-3,3-0)",6,16/11/2018
Vitality Squash 2,v,[BYE],,,,6,16/11/2018
Vitality Squash 2,v,i-Mask Advance Squash Club 8,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-1,0-3,CR,CR)",7,30/11/2018
SKCSC,v,YLJR 2,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-1,1-3,3-0,0-3)",7,30/11/2018
Spark 3,v,Friend Club 5,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,0-3,CR,CR)",7,30/11/2018
Giant 1,v,[BYE],,,,7,30/11/2018
Vitality Squash 2,v,Spark 3,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",8,07/12/2018
Friend Club 5,v,YLJR 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-0,3-0,3-0)",8,07/12/2018
SKCSC,v,Giant 1,HK Squash Centre (HKSC),19:00,"2-3(3-0,0-3,0-3,2-3,3-0)",8,07/12/2018
i-Mask Advance Squash Club 8,v,[BYE],,,,8,07/12/2018
Spark 3,v,i-Mask Advance Squash Club 8,HK Squash Centre (HKSC),19:00,"4-1(2-3,CR,CR,CR,CR)",9,14/12/2018
Giant 1,v,Friend Club 5,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,2-3,0-3,0-3)",9,14/12/2018
YLJR 2,v,Vitality Squash 2,Yuen Long Jockey Club (YLJCSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",9,14/12/2018
SKCSC,v,[BYE],,,,9,14/12/2018
Vitality Squash 2,v,Giant 1,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",10,04/01/2019
i-Mask Advance Squash Club 8,v,YLJR 2,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-1,1-3,3-0,0-3)",10,04/01/2019
Friend Club 5,v,SKCSC,HK Squash Centre (HKSC),19:00,"4-1(1-3,3-1,3-0,3-0,3-0)",10,04/01/2019
Spark 3,v,[BYE],,,,10,04/01/2019
Giant 1,v,i-Mask Advance Squash Club 8,Cornwall Street (CSPSC),19:00,"3-2(1-3,1-3,3-0,3-1,3-1)",11,11/01/2019
