Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
HK Club Gold,v,United Services Recreation Club M1 Cougars,HK CLUB,18:30,"1-3(0-3,1-3,0-3,3-0)",1,10/10/2018
Hong Kong Cricket Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Cricket Club (HKCC),18:30,"1-3(3-2,0-3,0-3,2-3)",1,10/10/2018
Hong Kong Football Club M1B,v,Hong Kong Football Club M1A,Hong Kong Football Club (HKFC),18:30,"3-1(3-2,1-3,3-1,3-0)",1,10/10/2018
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Football Club (HKFC),18:30,"2-2(0-3,0-3,3-1,3-2)",2,24/10/2018
HK Club Gold,v,Hong Kong Football Club M1A,HK CLUB,18:30,"4-0(3-1,3-1,3-1,3-1)",2,24/10/2018
United Services Recreation Club M1 Cougars,v,Hong Kong Cricket Club M1B,United Services Recreation Club (USRC),18:30,"2-2(0-3,0-3,3-0,3-1)",2,24/10/2018
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1A,Hong Kong Football Club (HKFC),18:30,"3-1(3-2,1-3,3-0,3-1)",3,31/10/2018
Hong Kong Cricket Club M1B,v,HK Club Gold,Hong Kong Cricket Club (HKCC),18:30,"4-0(CR,CR,CR,CR)",3,31/10/2018
United Services Recreation Club M1 Cougars,v,Hong Kong Football Club M1B,United Services Recreation Club (USRC),18:30,"1-3(0-3,3-2,1-3,2-3)",3,31/10/2018
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1B,Hong Kong Football Club (HKFC),18:30,"0-4(0-3,0-3,0-3,0-3)",4,07/11/2018
United Services Recreation Club M1 Cougars,v,Hong Kong Football Club M1A,United Services Recreation Club (USRC),18:30,"2-2(1-3,3-0,3-1,2-3)",4,07/11/2018
Hong Kong Cricket Club M1A,v,HK Club Gold,Hong Kong Cricket Club (HKCC),18:30,"4-0(3-0,3-0,3-0,CR)",4,07/11/2018
HK Club Gold,v,Hong Kong Football Club M1B,HK CLUB,18:30,"4-0(3-1,3-0,3-2,3-0)",5,14/11/2018
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1B,Hong Kong Football Club (HKFC),18:30,"2-2(3-2,3-1,1-3,0-3)",5,14/11/2018
United Services Recreation Club M1 Cougars,v,Hong Kong Cricket Club M1A,United Services Recreation Club (USRC),18:30,"0-4(0-3,2-3,0-3,0-3)",5,14/11/2018
United Services Recreation Club M1 Cougars,v,HK Club Gold,United Services Recreation Club (USRC),18:30,"1-3(1-3,2-3,3-0,2-3)",6,28/11/2018
Hong Kong Cricket Club M1A,v,Hong Kong Cricket Club M1B,Hong Kong Cricket Club (HKCC),18:30,"2-2(3-1,3-0,0-3,1-3)",6,28/11/2018
Hong Kong Football Club M1A,v,Hong Kong Football Club M1B,Hong Kong Football Club (HKFC),18:30,"3-1(3-0,0-3,3-1,3-0)",6,28/11/2018
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1B,Hong Kong Cricket Club (HKCC),18:30,"3-1(3-0,3-0,3-0,0-3)",7,05/12/2018
Hong Kong Football Club M1A,v,HK Club Gold,Hong Kong Football Club (HKFC),18:30,"1-3(3-2,1-3,1-3,2-3)",7,05/12/2018
Hong Kong Cricket Club M1B,v,United Services Recreation Club M1 Cougars,Hong Kong Cricket Club (HKCC),18:30,"2-2(0-3,0-3,3-2,3-0)",7,05/12/2018
HK Club Gold,v,Hong Kong Cricket Club M1B,HK CLUB,18:30,"0-4(2-3,1-3,WO,WO)",8,12/12/2018
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1A,Hong Kong Cricket Club (HKCC),18:30,"3-1(1-3,3-0,3-2,3-0)",8,12/12/2018
Hong Kong Football Club M1B,v,United Services Recreation Club M1 Cougars,Hong Kong Football Club (HKFC),18:30,"1-3(2-3,2-3,1-3,3-2)",8,12/12/2018
Hong Kong Football Club M1A,v,United Services Recreation Club M1 Cougars,Hong Kong Football Club (HKFC),18:30,"1-3(3-1,0-3,2-3,1-3)",9,02/01/2019
HK Club Gold,v,Hong Kong Cricket Club M1A,HK CLUB,18:30,"0-4(CR,CR,CR,CR)",9,02/01/2019
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1B,Hong Kong Cricket Club (HKCC),18:30,"4-0(3-2,3-1,3-0,3-0)",9,02/01/2019
Hong Kong Cricket Club M1A,v,United Services Recreation Club M1 Cougars,Hong Kong Cricket Club (HKCC),18:30,"1-3(1-3,0-3,1-3,3-2)",10,09/01/2019
Hong Kong Football Club M1B,v,HK Club Gold,Hong Kong Football Club (HKFC),18:30,"3-1(3-1,3-1,3-1,1-3)",10,09/01/2019
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1A,Hong Kong Cricket Club (HKCC),18:30,"3-1(2-3,3-0,3-1,3-0)",10,09/01/2019
Hong Kong Football Club M1B,v,Hong Kong Football Club M1A,Hong Kong Football Club (HKFC),18:30,"2-2(2-3,2-3,3-0,3-0)",11,16/01/2019
