Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Perrier Sergio Tacchini KCC 4,v,Head Sha Tin 1,Kowloon Cricket Club (KCC),19:00,"4-1(3-1,2-3,3-0,3-0,3-2)",1,08/10/2018
Friend Club 2,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"1-4(1-3,3-0,0-3,1-3,0-3)",1,08/10/2018
Hong Kong Football Club 4,v,Smart Squash 1,Hong Kong Football Club (HKFC),19:00,"1-4(1-3,1-3,3-1,2-3,0-3)",1,08/10/2018
Smart Squash 1,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"2-2(1-3,3-0,3-1,1-3)",2,15/10/2018
Head Sha Tin 1,v,Friend Club 2,Cornwall Street (CSPSC),19:00,"3-2(2-3,1-3,3-0,3-0,3-0)",2,15/10/2018
Perrier Sergio Tacchini KCC 4,v,Hong Kong Football Club 4,Kowloon Cricket Club (KCC),19:00,"3-2(2-3,0-3,3-1,3-0,3-2)",2,15/10/2018
Friend Club 2,v,Smart Squash 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",3,22/10/2018
Hong Kong Cricket Club 2,v,Perrier Sergio Tacchini KCC 4,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-1,3-2,0-3,3-0,0-3)",3,22/10/2018
Hong Kong Football Club 4,v,Head Sha Tin 1,Hong Kong Football Club (HKFC),19:00,"3-2(3-1,3-2,3-0,1-3,1-3)",3,22/10/2018
Head Sha Tin 1,v,Smart Squash 1,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,3-1,2-3,0-3)",4,29/10/2018
Hong Kong Football Club 4,v,Hong Kong Cricket Club 2,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,3-2,3-0,3-0,2-3)",4,29/10/2018
Perrier Sergio Tacchini KCC 4,v,Friend Club 2,Kowloon Cricket Club (KCC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",4,29/10/2018
Smart Squash 1,v,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,3-1,1-3,3-1)",5,05/11/2018
Friend Club 2,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",5,05/11/2018
Head Sha Tin 1,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,1-3,1-3,0-3)",5,05/11/2018
Head Sha Tin 1,v,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),19:00,"4-1(3-0,0-3,3-1,3-0,3-1)",6,12/11/2018
Smart Squash 1,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-1,3-2,3-1,3-0)",6,12/11/2018
Hong Kong Cricket Club 2,v,Friend Club 2,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-1,3-0,3-1,3-0,3-1)",6,12/11/2018
Friend Club 2,v,Head Sha Tin 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",7,26/11/2018
Hong Kong Cricket Club 2,v,Smart Squash 1,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-0,3-0,3-0,1-3,0-3)",7,26/11/2018
Hong Kong Football Club 4,v,Perrier Sergio Tacchini KCC 4,Hong Kong Football Club (HKFC),19:00,"2-3(3-0,0-3,2-3,3-0,2-3)",7,26/11/2018
Head Sha Tin 1,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"4-1(3-0,1-3,3-1,3-0,3-2)",8,03/12/2018
Smart Squash 1,v,Friend Club 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",8,03/12/2018
Perrier Sergio Tacchini KCC 4,v,Hong Kong Cricket Club 2,Kowloon Cricket Club (KCC),19:00,"4-1(0-3,3-0,3-0,3-2,3-0)",8,03/12/2018
Smart Squash 1,v,Head Sha Tin 1,Cornwall Street (CSPSC),19:00,"3-2(0-3,1-3,3-1,3-2,3-0)",9,10/12/2018
Friend Club 2,v,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,CR,CR)",9,10/12/2018
Hong Kong Cricket Club 2,v,Hong Kong Football Club 4,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-0,3-1,2-3,3-2)",9,10/12/2018
Hong Kong Cricket Club 2,v,Head Sha Tin 1,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-1,3-2,0-3,3-1,1-3)",10,07/01/2019
Hong Kong Football Club 4,v,Friend Club 2,Hong Kong Football Club (HKFC),19:00,"5-0(CR,CR,CR,CR,CR)",10,07/01/2019
Perrier Sergio Tacchini KCC 4,v,Smart Squash 1,Kowloon Cricket Club (KCC),19:00,"2-3(3-0,3-2,0-3,0-3,2-3)",10,07/01/2019
Friend Club 2,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",11,14/01/2019
Smart Squash 1,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,2-3,3-1,0-3)",11,14/01/2019
Perrier Sergio Tacchini KCC 4,v,Head Sha Tin 1,Kowloon Cricket Club (KCC),19:00,"5-0(3-1,3-0,3-1,3-0,3-1)",11,14/01/2019
Smart Squash 1,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"2-2(1-3,1-3,3-1,3-0)",12,21/01/2019
Head Sha Tin 1,v,Friend Club 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",12,21/01/2019
Perrier Sergio Tacchini KCC 4,v,Hong Kong Football Club 4,Kowloon Cricket Club (KCC),19:00,"3-2(0-3,3-0,3-0,3-1,1-3)",12,21/01/2019
Friend Club 2,v,Smart Squash 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",13,28/01/2019
Hong Kong Cricket Club 2,v,Perrier Sergio Tacchini KCC 4,Hong Kong Cricket Club (HKCC),19:00,"1-4(3-0,0-3,0-3,0-3,2-3)",13,28/01/2019
Hong Kong Football Club 4,v,Head Sha Tin 1,Hong Kong Football Club (HKFC),19:00,"3-2(3-2,3-2,1-3,1-3,3-0)",13,28/01/2019
Head Sha Tin 1,v,Smart Squash 1,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,0-3,0-3,3-0)",14,18/02/2019
Hong Kong Football Club 4,v,Hong Kong Cricket Club 2,Hong Kong Football Club (HKFC),19:00,"3-2(3-0,2-3,2-3,3-0,3-1)",14,18/02/2019
Perrier Sergio Tacchini KCC 4,v,Friend Club 2,Kowloon Cricket Club (KCC),19:00,"5-0(3-2,3-0,3-0,3-0,3-0)",14,18/02/2019
Friend Club 2,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"0-5(CR,CR,CR,CR,CR)",15,25/02/2019
Smart Squash 1,v,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-1,1-3,3-1,0-3)",15,25/02/2019
Hong Kong Cricket Club 2,v,Head Sha Tin 1,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-1,3-2,3-1,3-0,3-2)",15,25/02/2019
Head Sha Tin 1,v,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-2,2-3,1-3,2-3)",16,04/03/2019
Hong Kong Cricket Club 2,v,Friend Club 2,Hong Kong Cricket Club (HKCC),19:00,"5-0(CR,CR,CR,CR,CR)",16,04/03/2019
Hong Kong Football Club 4,v,Smart Squash 1,Hong Kong Football Club (HKFC),19:00,"3-2(0-3,0-3,3-1,3-1,3-2)",16,04/03/2019
Friend Club 2,v,Head Sha Tin 1,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",17,11/03/2019
Hong Kong Cricket Club 2,v,Smart Squash 1,Hong Kong Cricket Club (HKCC),19:00,"3-2(2-3,3-2,3-1,1-3,3-1)",17,11/03/2019
Hong Kong Football Club 4,v,Perrier Sergio Tacchini KCC 4,Hong Kong Football Club (HKFC),19:00,"2-3(3-0,2-3,3-2,1-3,0-3)",17,11/03/2019
Smart Squash 1,v,Friend Club 2,Cornwall Street (CSPSC),19:00,"4-1(2-3,3-0,3-0,3-0,3-0)",18,18/03/2019
Head Sha Tin 1,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-0,1-3,3-1,3-1)",18,18/03/2019
Perrier Sergio Tacchini KCC 4,v,Hong Kong Cricket Club 2,Kowloon Cricket Club (KCC),19:00,"4-1(1-3,3-2,3-0,3-0,3-2)",18,18/03/2019
Friend Club 2,v,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",19,25/03/2019
Smart Squash 1,v,Head Sha Tin 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-2,3-2,3-1)",19,25/03/2019
Hong Kong Cricket Club 2,v,Hong Kong Football Club 4,Hong Kong Cricket Club (HKCC),19:00,"2-3(1-3,0-3,3-2,3-2,0-3)",19,25/03/2019
Head Sha Tin 1,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"4-1(3-0,1-3,3-1,3-0,3-0)",20,01/04/2019
Hong Kong Football Club 4,v,Friend Club 2,Hong Kong Football Club (HKFC),19:00,"5-0(CR,CR,CR,CR,CR)",20,01/04/2019
Perrier Sergio Tacchini KCC 4,v,Smart Squash 1,Kowloon Cricket Club (KCC),19:00,"2-3(0-3,1-3,3-2,3-0,1-3)",20,01/04/2019
