Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 13,v,Vitality Squash 3,Hong Kong Football Club (HKFC),19:00,"3-2(3-0,3-0,1-3,3-0,0-3)",1,10/10/2018
Perrier Sergio Tacchini KCC 8,v,Bravo,Kowloon Cricket Club (KCC),19:00,"3-2(3-1,0-3,1-3,3-0,3-0)",1,10/10/2018
Star River 2,v,Mercury,Cornwall Street (CSPSC),19:00,"1-4(3-0,2-3,1-3,1-3,0-3)",1,10/10/2018
Tuen Mun Squash Club 3,v,Progressive Squash Club,Kwun Chung (KCSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",1,10/10/2018
Mercury,v,Bravo,HK Squash Centre (HKSC),19:00,"1-4(1-3,0-3,0-3,3-1,2-3)",2,24/10/2018
Vitality Squash 3,v,Progressive Squash Club,HK Squash Centre (HKSC),19:00,"3-2(3-1,0-3,3-2,3-2,0-3)",2,24/10/2018
Hong Kong Football Club 13,v,Star River 2,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-2,3-0,3-0)",2,24/10/2018
Perrier Sergio Tacchini KCC 8,v,Tuen Mun Squash Club 3,Kowloon Cricket Club (KCC),19:00,"2-3(0-3,2-3,1-3,3-2,3-2)",2,24/10/2018
Perrier Sergio Tacchini KCC 8,v,Progressive Squash Club,Kowloon Cricket Club (KCC),19:00,"5-0(3-0,3-1,3-0,3-0,3-0)",3,31/10/2018
Star River 2,v,Vitality Squash 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,1-3,3-0,CR,CR)",3,31/10/2018
Bravo,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",3,31/10/2018
Tuen Mun Squash Club 3,v,Mercury,Kwun Chung (KCSC),19:00,"1-4(3-1,2-3,2-3,0-3,0-3)",3,31/10/2018
Hong Kong Football Club 13,v,Tuen Mun Squash Club 3,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",4,07/11/2018
Mercury,v,Progressive Squash Club,Kwun Chung (KCSC),19:00,"5-0(3-0,3-0,3-2,3-1,3-0)",4,07/11/2018
Vitality Squash 3,v,Perrier Sergio Tacchini KCC 8,HK Squash Centre (HKSC),19:00,"0-5(0-3,2-3,0-3,0-3,CR)",4,07/11/2018
Star River 2,v,Bravo,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,0-3,3-0,3-0)",4,07/11/2018
Bravo,v,Vitality Squash 3,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-0,3-2,CR)",5,14/11/2018
Progressive Squash Club,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,2-3,0-3,0-3)",5,14/11/2018
Tuen Mun Squash Club 3,v,Star River 2,Kwun Chung (KCSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",5,14/11/2018
Perrier Sergio Tacchini KCC 8,v,Mercury,Kowloon Cricket Club (KCC),19:00,"3-2(3-0,2-3,3-1,3-0,2-3)",5,14/11/2018
Hong Kong Football Club 13,v,Perrier Sergio Tacchini KCC 8,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,3-1,2-3,3-1,3-1)",6,28/11/2018
Vitality Squash 3,v,Mercury,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,CR,CR)",6,28/11/2018
Tuen Mun Squash Club 3,v,Bravo,Kwun Chung (KCSC),19:00,"3-2(1-3,3-0,3-0,2-3,3-0)",6,28/11/2018
