Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club L2A,v,Hong Kong Cricket Club L2B,Hong Kong Cricket Club (HKCC),19:00,"3-1(3-0,2-3,3-0,3-1)",1,09/10/2018
Hong Kong Football Club L2C,v,Hong Kong Football Club L2B,Hong Kong Football Club (HKFC),19:00,"1-3(2-3,1-3,3-2,0-3)",1,09/10/2018
Hong Kong Football Club L2A,v,[BYE],,,,1,09/10/2018
Hong Kong Cricket Club L2B,v,Hong Kong Football Club L2C,Hong Kong Cricket Club (HKCC),19:00,"3-1(0-3,3-0,3-1,3-0)",2,16/10/2018
Hong Kong Football Club L2B,v,Hong Kong Football Club L2A,Hong Kong Football Club (HKFC),19:00,"4-0(3-0,3-1,3-0,3-2)",2,16/10/2018
Hong Kong Cricket Club L2A,v,[BYE],,,,2,16/10/2018
Hong Kong Football Club L2B,v,Hong Kong Cricket Club L2A,Hong Kong Football Club (HKFC),19:00,"4-0(3-1,3-2,3-1,3-0)",3,23/10/2018
Hong Kong Football Club L2A,v,Hong Kong Football Club L2C,Hong Kong Football Club (HKFC),19:00,"3-1(3-0,3-0,0-3,3-0)",3,23/10/2018
Hong Kong Cricket Club L2B,v,[BYE],,,,3,23/10/2018
Hong Kong Football Club L2C,v,Hong Kong Cricket Club L2A,Hong Kong Football Club (HKFC),19:00,"3-1(3-0,0-3,3-0,3-2)",4,30/10/2018
Hong Kong Cricket Club L2B,v,Hong Kong Football Club L2A,Hong Kong Cricket Club (HKCC),19:00,"0-4(0-3,0-3,0-3,2-3)",4,30/10/2018
Hong Kong Football Club L2B,v,[BYE],,,,4,30/10/2018
Hong Kong Cricket Club L2A,v,Hong Kong Football Club L2A,Hong Kong Cricket Club (HKCC),19:00,"0-4(2-3,0-3,2-3,2-3)",5,06/11/2018
Hong Kong Football Club L2B,v,Hong Kong Cricket Club L2B,Hong Kong Football Club (HKFC),19:00,"1-3(3-0,2-3,0-3,0-3)",5,06/11/2018
Hong Kong Football Club L2C,v,[BYE],,,,5,06/11/2018
Hong Kong Cricket Club L2B,v,Hong Kong Cricket Club L2A,Hong Kong Cricket Club (HKCC),19:00,"2-2(2-3,3-1,1-3,3-0)",6,13/11/2018
Hong Kong Football Club L2B,v,Hong Kong Football Club L2C,Hong Kong Football Club (HKFC),19:00,"3-1(0-3,3-0,3-0,3-2)",6,13/11/2018
Hong Kong Football Club L2A,v,[BYE],,,,6,13/11/2018
Hong Kong Football Club L2C,v,Hong Kong Cricket Club L2B,Hong Kong Football Club (HKFC),19:00,"1-3(1-3,0-3,3-1,0-3)",7,27/11/2018
