Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club M3B,v,Hong Kong Cricket Club M3,Hong Kong Football Club (HKFC),18:30,"2-3(0-3,0-3,1-3,3-0,3-0)",1,11/10/2018
Titlows Masters,v,American Club-Yacht Club,MTR Club House (MTRC),18:30,"3-2(1-3,0-3,3-2,3-1,3-2)",1,11/10/2018
Jaws Master,v,Alpha CUHK Master,Masters - HK Squash Centre (M - HKSC),18:30,"5-0(3-1,3-0,3-0,3-0,3-0)",1,11/10/2018
Hong Kong Football Club M3A,v,[BYE],,,,1,11/10/2018
Hong Kong Football Club M3A,v,Hong Kong Football Club M3B,Hong Kong Football Club (HKFC),18:30,"2-3(3-1,3-1,0-3,0-3,0-3)",2,18/10/2018
Alpha CUHK Master,v,Titlows Masters,Chinese University of HK (CUHK),18:30,"1-4(3-1,0-3,0-3,0-3,0-3)",2,18/10/2018
Hong Kong Cricket Club M3,v,Jaws Master,Hong Kong Cricket Club (HKCC),18:30,"4-1(2-3,3-1,3-2,3-2,3-0)",2,18/10/2018
American Club-Yacht Club,v,[BYE],,,,2,18/10/2018
American Club-Yacht Club,v,Alpha CUHK Master,American Club (AC),18:30,"3-2(1-3,3-1,3-1,3-2,1-3)",3,25/10/2018
Titlows Masters,v,Hong Kong Cricket Club M3,MTR Club House (MTRC),18:30,"3-2(0-3,0-3,3-0,3-1,3-1)",3,25/10/2018
Jaws Master,v,Hong Kong Football Club M3A,Masters - HK Squash Centre (M - HKSC),18:30,"0-5(2-3,0-3,0-3,2-3,0-3)",3,25/10/2018
Hong Kong Football Club M3B,v,[BYE],,,,3,25/10/2018
Jaws Master,v,Hong Kong Football Club M3B,Masters - HK Squash Centre (M - HKSC),18:30,"3-2(3-1,3-0,0-3,0-3,3-1)",4,01/11/2018
Hong Kong Football Club M3A,v,Titlows Masters,Hong Kong Football Club (HKFC),18:30,"3-2(3-2,1-3,1-3,3-1,3-1)",4,01/11/2018
Hong Kong Cricket Club M3,v,American Club-Yacht Club,Hong Kong Cricket Club (HKCC),18:30,"4-1(3-2,3-1,1-3,3-0,3-2)",4,01/11/2018
Alpha CUHK Master,v,[BYE],,,,4,01/11/2018
American Club-Yacht Club,v,Hong Kong Football Club M3A,American Club (AC),18:30,"4-1(3-2,3-1,3-0,3-0,1-3)",5,08/11/2018
Alpha CUHK Master,v,Hong Kong Cricket Club M3,Chinese University of HK (CUHK),18:30,"1-4(3-2,1-3,2-3,0-3,1-3)",5,08/11/2018
Hong Kong Football Club M3B,v,Titlows Masters,Hong Kong Football Club (HKFC),18:30,"2-3(2-3,3-0,3-2,0-3,1-3)",5,08/11/2018
Jaws Master,v,[BYE],,,,5,08/11/2018
American Club-Yacht Club,v,Hong Kong Football Club M3B,American Club (AC),18:30,"1-4(3-0,0-3,0-3,2-3,0-3)",6,15/11/2018
Hong Kong Football Club M3A,v,Alpha CUHK Master,Hong Kong Football Club (HKFC),18:30,"2-3(0-3,0-3,1-3,3-2,3-0)",6,15/11/2018
Titlows Masters,v,Jaws Master,MTR Club House (MTRC),18:30,"2-3(0-3,0-3,0-3,3-0,3-0)",6,15/11/2018
Hong Kong Cricket Club M3,v,[BYE],,,,6,15/11/2018
Jaws Master,v,American Club-Yacht Club,Masters - HK Squash Centre (M - HKSC),18:30,"3-2(3-0,3-2,3-2,0-3,0-3)",7,29/11/2018
Hong Kong Football Club M3B,v,Alpha CUHK Master,Hong Kong Football Club (HKFC),18:30,"4-1(0-3,3-1,3-0,3-0,3-0)",7,29/11/2018
Hong Kong Football Club M3A,v,Hong Kong Cricket Club M3,Hong Kong Football Club (HKFC),18:30,"2-3(0-3,1-3,1-3,3-2,3-1)",7,29/11/2018
Titlows Masters,v,[BYE],,,,7,29/11/2018
American Club-Yacht Club,v,Titlows Masters,American Club (AC),18:30,"3-2(3-0,3-0,3-0,2-3,0-3)",8,06/12/2018
Alpha CUHK Master,v,Jaws Master,Chinese University of HK (CUHK),18:30,"2-3(1-3,3-0,3-2,1-3,0-3)",8,06/12/2018
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3B,Hong Kong Cricket Club (HKCC),18:30,"2-3(0-3,3-1,3-2,0-3,0-3)",8,06/12/2018
Hong Kong Football Club M3A,v,[BYE],,,,8,06/12/2018
Hong Kong Football Club M3B,v,Hong Kong Football Club M3A,Hong Kong Football Club (HKFC),18:30,"4-1(1-3,3-0,3-1,3-2,3-0)",9,13/12/2018
Titlows Masters,v,Alpha CUHK Master,MTR Club House (MTRC),18:30,"4-1(0-3,3-0,3-1,3-2,3-1)",9,13/12/2018
Hong Kong Cricket Club M3,v,Jaws Master,Hong Kong Cricket Club (HKCC),18:30,"2-3(1-3,1-3,1-3,3-0,3-2)",9,13/12/2018
American Club-Yacht Club,v,[BYE],,,,9,13/12/2018
Alpha CUHK Master,v,American Club-Yacht Club,Chinese University of HK (CUHK),18:30,"3-2(3-0,3-0,3-2,1-3,0-3)",10,03/01/2019
Hong Kong Cricket Club M3,v,Titlows Masters,Hong Kong Cricket Club (HKCC),18:30,"3-2(1-3,3-2,3-0,3-0,0-3)",10,03/01/2019
Hong Kong Football Club M3A,v,Jaws Master,Hong Kong Football Club (HKFC),18:30,"4-1(0-3,3-2,3-0,3-0,3-1)",10,03/01/2019
Hong Kong Football Club M3B,v,[BYE],,,,10,03/01/2019
American Club-Yacht Club,v,Hong Kong Cricket Club M3,American Club (AC),18:30,"1-4(1-3,2-3,3-0,2-3,1-3)",11,10/01/2019
Titlows Masters,v,Hong Kong Football Club M3A,MTR Club House (MTRC),18:30,"2-3(2-3,0-3,0-3,3-0,3-0)",11,10/01/2019
Hong Kong Football Club M3B,v,Jaws Master,Hong Kong Football Club (HKFC),18:30,"3-2(0-3,3-2,1-3,3-0,3-0)",11,10/01/2019
Alpha CUHK Master,v,[BYE],,,,11,10/01/2019
Hong Kong Football Club M3A,v,American Club-Yacht Club,Hong Kong Football Club (HKFC),18:30,"4-1(0-3,3-2,3-0,3-0,3-1)",12,17/01/2019
Titlows Masters,v,Hong Kong Football Club M3B,MTR Club House (MTRC),18:30,"2-3(3-2,1-3,0-3,3-0,2-3)",12,17/01/2019
Hong Kong Cricket Club M3,v,Alpha CUHK Master,Hong Kong Cricket Club (HKCC),18:30,"3-2(0-3,0-3,3-1,3-1,3-0)",12,17/01/2019
Jaws Master,v,[BYE],,,,12,17/01/2019
Hong Kong Football Club M3B,v,American Club-Yacht Club,Hong Kong Football Club (HKFC),18:30,"4-1(3-1,3-1,2-3,3-1,3-0)",13,24/01/2019
Alpha CUHK Master,v,Hong Kong Football Club M3A,Chinese University of HK (CUHK),18:30,"3-2(3-1,3-1,0-3,3-1,0-3)",13,24/01/2019
Jaws Master,v,Titlows Masters,Masters - HK Squash Centre (M - HKSC),18:30,"3-2(3-1,3-2,0-3,3-0,0-3)",13,24/01/2019
Hong Kong Cricket Club M3,v,[BYE],,,,13,24/01/2019
Alpha CUHK Master,v,Hong Kong Football Club M3B,Chinese University of HK (CUHK),18:30,"1-4(3-0,1-3,0-3,0-3,0-3)",14,31/01/2019
Hong Kong Football Club M3A,v,Hong Kong Cricket Club M3,Hong Kong Football Club (HKFC),18:30,"5-0(3-1,3-2,3-1,3-1,3-0)",14,31/01/2019
American Club-Yacht Club,v,Jaws Master,American Club (AC),18:30,"3-2(0-3,3-1,3-1,3-1,1-3)",14,31/01/2019
Titlows Masters,v,[BYE],,,,14,31/01/2019
Hong Kong Football Club M3B,v,Hong Kong Cricket Club M3,Hong Kong Football Club (HKFC),18:30,"4-1(2-3,3-0,3-0,3-0,3-2)",15,21/02/2019
Titlows Masters,v,American Club-Yacht Club,MTR Club House (MTRC),18:30,"1-4(1-2,2-3,0-3,3-0,0-3)",15,21/02/2019
Jaws Master,v,Alpha CUHK Master,Masters - HK Squash Centre (M - HKSC),18:30,"2-3(3-0,0-3,3-2,1-3,0-3)",15,21/02/2019
Hong Kong Football Club M3A,v,[BYE],,,,15,21/02/2019
Jaws Master,v,Hong Kong Cricket Club M3,Masters - HK Squash Centre (M - HKSC),18:30,"4-1(3-0,1-3,3-1,3-0,3-1)",16,28/02/2019
Alpha CUHK Master,v,Titlows Masters,Chinese University of HK (CUHK),18:30,"2-3(3-0,2-3,1-3,3-2,1-3)",16,28/02/2019
Hong Kong Football Club M3A,v,Hong Kong Football Club M3B,Hong Kong Football Club (HKFC),18:30,"1-4(3-1,1-3,0-3,0-3,1-3)",16,28/02/2019
American Club-Yacht Club,v,[BYE],,,,16,28/02/2019
American Club-Yacht Club,v,Alpha CUHK Master,American Club (AC),18:30,"4-1(2-3,3-0,3-0,3-0,3-1)",17,07/03/2019
Titlows Masters,v,Hong Kong Cricket Club M3,MTR Club House (MTRC),18:30,"0-5(0-3,0-3,0-3,1-3,2-3)",17,07/03/2019
Jaws Master,v,Hong Kong Football Club M3A,Masters - HK Squash Centre (M - HKSC),18:30,"2-3(3-2,2-3,0-3,1-3,3-0)",17,07/03/2019
Hong Kong Football Club M3B,v,[BYE],,,,17,07/03/2019
Hong Kong Football Club M3A,v,Titlows Masters,Hong Kong Football Club (HKFC),18:30,"3-2(0-3,3-0,3-0,3-2,1-3)",18,14/03/2019
Jaws Master,v,Hong Kong Football Club M3B,Masters - HK Squash Centre (M - HKSC),18:30,"3-2(3-0,3-1,3-2,0-3,0-3)",18,14/03/2019
American Club-Yacht Club,v,Hong Kong Cricket Club M3,American Club (AC),18:30,"3-2(0-3,3-0,3-2,3-2,0-3)",18,14/03/2019
Alpha CUHK Master,v,[BYE],,,,18,14/03/2019
American Club-Yacht Club,v,Hong Kong Football Club M3A,American Club (AC),18:30,"2-3(2-3,3-2,2-3,3-2,0-3)",19,21/03/2019
Alpha CUHK Master,v,Hong Kong Cricket Club M3,Chinese University of HK (CUHK),18:30,"1-4(3-1,1-3,0-3,0-3,0-3)",19,21/03/2019
Hong Kong Football Club M3B,v,Titlows Masters,Hong Kong Football Club (HKFC),18:30,"3-2(3-1,3-0,3-0,0-3,1-3)",19,21/03/2019
Jaws Master,v,[BYE],,,,19,21/03/2019
Hong Kong Football Club M3A,v,Alpha CUHK Master,Hong Kong Football Club (HKFC),18:30,"3-2(3-0,0-3,3-0,1-3,3-0)",20,28/03/2019
American Club-Yacht Club,v,Hong Kong Football Club M3B,American Club (AC),18:30,"2-3(0-3,3-1,0-3,0-3,3-0)",20,28/03/2019
Jaws Master,v,Titlows Masters,Masters - HK Squash Centre (M - HKSC),18:30,"3-2(3-0,3-0,2-3,1-3,3-2)",20,28/03/2019
Hong Kong Cricket Club M3,v,[BYE],,,,20,28/03/2019
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3A,Hong Kong Cricket Club (HKCC),18:30,"1-4(2-3,2-3,3-0,1-3,1-3)",21,04/04/2019
Jaws Master,v,American Club-Yacht Club,Masters - HK Squash Centre (M - HKSC),18:30,"1-4(3-0,1-3,0-3,0-3,0-3)",21,04/04/2019
Hong Kong Football Club M3B,v,Alpha CUHK Master,Hong Kong Football Club (HKFC),18:30,"3-2(3-0,3-0,1-3,1-3,3-0)",21,04/04/2019
Titlows Masters,v,[BYE],,,,21,04/04/2019
