Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Kinetic 1,v,i-Mask Advance Squash Club 2,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,1-3,1-3,0-3)",1,09/10/2018
Spark 1,v,Hong Kong Cricket Club 3,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-0,0-3,3-1,1-3)",1,09/10/2018
Smart Squash 2,v,The Squash Club 1,Cornwall Street (CSPSC),19:00,"4-1(1-3,WO,3-0,3-0,3-0)",1,09/10/2018
The New Generation X,v,Perrier Sergio Tacchini KCC 5,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,2-3,2-3,0-3)",1,09/10/2018
Hong Kong Football Club 5,v,[BYE],,,,1,09/10/2018
i-Mask Advance Squash Club 2,v,Spark 1,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,2-3,2-3)",2,16/10/2018
The Squash Club 1,v,The New Generation X,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",2,16/10/2018
Hong Kong Cricket Club 3,v,Smart Squash 2,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-2,1-3,3-2,3-2,1-3)",2,16/10/2018
Hong Kong Football Club 5,v,Kinetic 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",2,16/10/2018
Perrier Sergio Tacchini KCC 5,v,[BYE],,,,2,16/10/2018
Spark 1,v,Hong Kong Football Club 5,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-1,0-3,3-1,2-3)",3,23/10/2018
Hong Kong Cricket Club 3,v,The New Generation X,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-2,0-3,3-0,0-3,2-3)",3,23/10/2018
Smart Squash 2,v,i-Mask Advance Squash Club 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-1,3-1,3-0)",3,23/10/2018
The Squash Club 1,v,Perrier Sergio Tacchini KCC 5,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,1-3,1-3,0-3)",3,23/10/2018
Kinetic 1,v,[BYE],,,,3,23/10/2018
Kinetic 1,v,Spark 1,HK Squash Centre (HKSC),19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",4,30/10/2018
i-Mask Advance Squash Club 2,v,The New Generation X,Cornwall Street (CSPSC),19:00,"1-4(3-2,1-3,1-3,0-3,0-3)",4,30/10/2018
Perrier Sergio Tacchini KCC 5,v,Hong Kong Cricket Club 3,Kowloon Cricket Club (KCC),19:00,"2-3(3-1,3-0,0-3,1-3,1-3)",4,30/10/2018
Hong Kong Football Club 5,v,Smart Squash 2,Hong Kong Football Club (HKFC),19:00,"2-3(1-3,1-3,2-3,3-2,3-1)",4,30/10/2018
The Squash Club 1,v,[BYE],,,,4,30/10/2018
The Squash Club 1,v,Hong Kong Cricket Club 3,Cornwall Street (CSPSC),19:00,"1-4(2-3,0-3,3-0,0-3,0-3)",5,06/11/2018
The New Generation X,v,Hong Kong Football Club 5,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,2-3,3-0,3-2)",5,06/11/2018
Smart Squash 2,v,Kinetic 1,Cornwall Street (CSPSC),19:00,"4-1(2-3,3-0,3-1,3-0,3-0)",5,06/11/2018
Perrier Sergio Tacchini KCC 5,v,i-Mask Advance Squash Club 2,Kowloon Cricket Club (KCC),19:00,"4-1(0-3,3-2,3-1,3-0,3-1)",5,06/11/2018
Spark 1,v,[BYE],,,,5,06/11/2018
Spark 1,v,Smart Squash 2,HK Squash Centre (HKSC),19:00,"4-1(3-1,3-1,3-0,3-1,2-3)",6,13/11/2018
Kinetic 1,v,The New Generation X,HK Squash Centre (HKSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",6,13/11/2018
i-Mask Advance Squash Club 2,v,The Squash Club 1,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,CR)",6,13/11/2018
Hong Kong Football Club 5,v,Perrier Sergio Tacchini KCC 5,Hong Kong Football Club (HKFC),19:00,"2-3(1-3,2-3,3-0,3-0,1-3)",6,13/11/2018
