Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Kinetic 2,v,Vitality Squash 1,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",1,10/10/2018
Smart Squash 3,v,Global 1,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-1,3-2,3-0,3-2)",1,10/10/2018
Head Sha Tin 2,v,Racketlon Hong Kong,Cornwall Street (CSPSC),19:00,"2-3(0-3,2-3,3-2,0-3,3-2)",1,10/10/2018
Hong Kong Football Club 6A,v,HKU 1,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,3-1,3-0,3-0,2-3)",1,10/10/2018
Sovereign Group LRC Div 6,v,Hong Kong Football Club 6B,Ladies Recreation Club (LRC),19:00,"1-4(2-3,0-3,1-3,3-2,0-3)",1,10/10/2018
Global 1,v,Head Sha Tin 2,HK Squash Centre (HKSC),19:00,"1-4(1-3,1-3,2-3,3-0,0-3)",2,24/10/2018
HKU 1,v,Vitality Squash 1,HK Squash Centre (HKSC),19:00,"2-3(0-3,0-3,1-3,3-0,3-0)",2,24/10/2018
Racketlon Hong Kong,v,Kinetic 2,Cornwall Street (CSPSC),19:00,"2-3(3-2,3-0,2-3,CR,CR)",2,24/10/2018
Hong Kong Football Club 6A,v,Hong Kong Football Club 6B,Hong Kong Football Club (HKFC),19:00,"5-0(3-2,3-2,3-1,3-0,3-1)",2,24/10/2018
Smart Squash 3,v,Sovereign Group LRC Div 6,Cornwall Street (CSPSC),19:00,"2-3(1-3,0-3,3-1,3-1,2-3)",2,24/10/2018
Kinetic 2,v,Global 1,HK Squash Centre (HKSC),19:00,"2-3(0-3,3-2,1-3,0-3,3-0)",3,31/10/2018
Vitality Squash 1,v,Racketlon Hong Kong,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-1,3-2,CR,CR)",3,31/10/2018
Head Sha Tin 2,v,Sovereign Group LRC Div 6,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,0-3,3-0,3-0)",3,31/10/2018
Smart Squash 3,v,Hong Kong Football Club 6A,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,1-3,1-3,1-3)",3,31/10/2018
Hong Kong Football Club 6B,v,HKU 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-1,3-0,3-0)",3,31/10/2018
HKU 1,v,Racketlon Hong Kong,HK Squash Centre (HKSC),19:00,"1-4(0-3,1-3,3-2,0-3,0-3)",4,07/11/2018
Global 1,v,Vitality Squash 1,HK Squash Centre (HKSC),19:00,"3-2(0-3,0-3,3-2,3-0,3-2)",4,07/11/2018
Hong Kong Football Club 6A,v,Head Sha Tin 2,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,3-1,3-2,0-3,3-0)",4,07/11/2018
Smart Squash 3,v,Hong Kong Football Club 6B,Cornwall Street (CSPSC),19:00,"1-4(2-3,0-3,0-3,3-2,WO)",4,07/11/2018
Kinetic 2,v,Sovereign Group LRC Div 6,HK Squash Centre (HKSC),19:00,"2-3(1-3,0-3,3-1,0-3,3-2)",4,07/11/2018
Vitality Squash 1,v,Sovereign Group LRC Div 6,HK Squash Centre (HKSC),19:00,"2-3(3-0,3-0,0-3,0-3,2-3)",5,14/11/2018
Kinetic 2,v,Hong Kong Football Club 6A,HK Squash Centre (HKSC),19:00,"0-5(0-3,2-3,0-3,2-3,0-3)",5,14/11/2018
Smart Squash 3,v,HKU 1,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-1,3-0,0-3)",5,14/11/2018
Racketlon Hong Kong,v,Global 1,Cornwall Street (CSPSC),19:00,"4-1(3-2,3-0,3-1,0-3,3-0)",5,14/11/2018
Hong Kong Football Club 6B,v,Head Sha Tin 2,Hong Kong Football Club (HKFC),19:00,"3-2(3-2,3-2,2-3,1-3,3-1)",5,14/11/2018
HKU 1,v,Global 1,HK Squash Centre (HKSC),19:00,"3-2(2-3,3-0,3-0,1-3,3-0)",6,28/11/2018
Head Sha Tin 2,v,Smart Squash 3,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-2,3-1,3-1,3-0)",6,28/11/2018
Kinetic 2,v,Hong Kong Football Club 6B,HK Squash Centre (HKSC),19:00,"2-3(2-3,1-3,2-3,3-0,3-0)",6,28/11/2018
Hong Kong Football Club 6A,v,Vitality Squash 1,Hong Kong Football Club (HKFC),19:00,"4-1(2-3,3-0,3-1,3-0,3-0)",6,28/11/2018
Sovereign Group LRC Div 6,v,Racketlon Hong Kong,Ladies Recreation Club (LRC),19:00,"3-2(3-1,3-0,1-3,3-0,0-3)",6,28/11/2018
Global 1,v,Sovereign Group LRC Div 6,HK Squash Centre (HKSC),19:00,"2-3(0-3,1-3,0-3,3-0,3-0)",7,05/12/2018
Hong Kong Football Club 6B,v,Vitality Squash 1,Hong Kong Football Club (HKFC),19:00,"1-4(2-3,0-3,0-3,1-3,3-1)",7,05/12/2018
Kinetic 2,v,Smart Squash 3,HK Squash Centre (HKSC),19:00,"3-2(3-2,3-2,1-3,0-3,3-0)",7,05/12/2018
Head Sha Tin 2,v,HKU 1,Cornwall Street (CSPSC),19:00,"3-2(1-3,0-3,3-1,3-1,WO)",7,05/12/2018
Racketlon Hong Kong,v,Hong Kong Football Club 6A,Cornwall Street (CSPSC),19:00,"3-2(3-2,0-3,3-2,3-0,2-3)",7,05/12/2018
HKU 1,v,Sovereign Group LRC Div 6,HK Squash Centre (HKSC),19:00,"1-4(2-3,3-2,1-3,2-3,0-3)",8,12/12/2018
Head Sha Tin 2,v,Kinetic 2,Cornwall Street (CSPSC),19:00,"2-3(1-3,3-2,3-0,2-3,0-3)",8,12/12/2018
Smart Squash 3,v,Vitality Squash 1,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,3-0,CR)",8,12/12/2018
Hong Kong Football Club 6A,v,Global 1,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,3-0,3-0,2-3,3-0)",8,12/12/2018
Hong Kong Football Club 6B,v,Racketlon Hong Kong,Hong Kong Football Club (HKFC),19:00,"3-2(3-1,3-1,1-3,1-3,3-0)",8,12/12/2018
Vitality Squash 1,v,Head Sha Tin 2,HK Squash Centre (HKSC),19:00,"2-3(3-0,3-2,0-3,0-3,2-3)",9,02/01/2019
Hong Kong Football Club 6B,v,Global 1,Hong Kong Football Club (HKFC),19:00,"2-3(2-3,3-0,0-3,2-3,3-0)",9,02/01/2019
