Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Tomcat,v,Andy and Friends,Cornwall Street (CSPSC),19:00,"2-3(3-0,1-3,0-3,3-2,0-3)",1,08/10/2018
The Zero Squash Club D10,v,Xavier,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-2,0-3,0-3,3-0)",1,08/10/2018
Alpha CUHK 1,v,Super 8,Chinese University of HK (CUHK),19:00,"2-3(0-3,3-2,0-3,1-3,3-0)",1,08/10/2018
Hong Kong Football Club 10A,v,Hong Kong Football Club 10B,Hong Kong Football Club (HKFC),19:00,"4-1(1-3,3-1,3-1,3-1,3-1)",1,08/10/2018
Police 1,v,Hong Kong Cricket Club 5,Police Sports & Recreation Club (PSRC),19:00,"4-1(2-3,3-0,3-0,3-0,3-0)",1,08/10/2018
Royal Hong Kong Yacht Club 10,v,i-Mask Advance Squash Club 5,Royal Hong Kong Yacht Club (RHKYC),19:00,"2-3(3-0,0-3,3-0,0-3,CR)",1,08/10/2018
Hong Kong Football Club 10B,v,The Zero Squash Club D10,Hong Kong Football Club (HKFC),19:00,"0-5(0-3,1-3,2-3,0-3,0-3)",2,15/10/2018
Hong Kong Football Club 10A,v,Alpha CUHK 1,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,2-3,3-0,3-0,3-0)",2,15/10/2018
Hong Kong Cricket Club 5,v,Super 8,Hong Kong Cricket Club (HKCC),19:00,"2-3(0-3,0-3,0-3,CR,CR)",2,15/10/2018
i-Mask Advance Squash Club 5,v,Police 1,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,0-3,3-0,0-3)",2,15/10/2018
Andy and Friends,v,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),19:00,"4-1(3-0,2-3,3-0,3-1,3-0)",2,15/10/2018
Xavier,v,Tomcat,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,3-2,0-3,0-3)",2,15/10/2018
Royal Hong Kong Yacht Club 10,v,Hong Kong Cricket Club 5,Royal Hong Kong Yacht Club (RHKYC),19:00,"0-5(WO,WO,0-3,0-3,0-3)",3,22/10/2018
Xavier,v,Hong Kong Football Club 10A,Cornwall Street (CSPSC),19:00,"1-4(2-3,3-1,0-3,2-3,0-3)",3,22/10/2018
Police 1,v,Super 8,Police Sports & Recreation Club (PSRC),19:00,"1-4(0-3,2-3,0-3,0-3,3-0)",3,22/10/2018
i-Mask Advance Squash Club 5,v,Tomcat,Cornwall Street (CSPSC),19:00,"2-3(1-3,0-3,3-2,3-1,0-3)",3,22/10/2018
Andy and Friends,v,The Zero Squash Club D10,Cornwall Street (CSPSC),19:00,"2-3(3-1,1-3,3-0,0-3,0-3)",3,22/10/2018
Hong Kong Football Club 10B,v,Alpha CUHK 1,Hong Kong Football Club (HKFC),19:00,"3-2(3-0,1-3,3-2,3-0,0-3)",3,22/10/2018
Hong Kong Football Club 10A,v,Andy and Friends,Hong Kong Football Club (HKFC),19:00,"2-3(3-1,2-3,0-3,3-0,1-3)",4,29/10/2018
Xavier,v,Hong Kong Football Club 10B,Cornwall Street (CSPSC),19:00,"2-3(2-3,1-3,3-1,3-0,0-3)",4,29/10/2018
Tomcat,v,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),19:00,"2-3(3-1,0-3,0-3,3-0,2-3)",4,29/10/2018
The Zero Squash Club D10,v,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),19:00,"4-1(3-0,2-3,3-1,3-0,3-0)",4,29/10/2018
Alpha CUHK 1,v,Police 1,Chinese University of HK (CUHK),19:00,"3-2(3-0,3-0,0-3,2-3,3-2)",4,29/10/2018
Royal Hong Kong Yacht Club 10,v,Super 8,Royal Hong Kong Yacht Club (RHKYC),19:00,"0-5(0-3,0-3,0-3,0-3,2-3)",4,29/10/2018
Hong Kong Cricket Club 5,v,The Zero Squash Club D10,Hong Kong Cricket Club (HKCC),19:00,"0-5(0-3,2-3,0-3,0-3,0-3)",5,05/11/2018
Hong Kong Football Club 10B,v,Andy and Friends,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,2-3,3-0,3-2,3-0)",5,05/11/2018
i-Mask Advance Squash Club 5,v,Hong Kong Football Club 10A,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,3-1,0-3)",5,05/11/2018
Super 8,v,Tomcat,Cornwall Street (CSPSC),19:00,"3-2(3-1,2-3,3-0,3-0,1-3)",5,05/11/2018
