Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Ricci Hall Old Boys' Association,v,Sovereign Group LRC Master,Masters - Cornwall Street (M - CSPSC),18:30,"2-3(3-0,3-1,2-3,1-3,0-3)",1,11/10/2018
Hong Kong Football Club M2B,v,Hong Kong Football Club M2A,Hong Kong Football Club (HKFC),18:30,"4-1(3-1,0-3,3-1,3-2,3-1)",1,11/10/2018
Friend Club Masters,v,United Services Recreation Club M2,Masters - Cornwall Street (M - CSPSC),18:30,"4-1(1-3,3-0,3-0,3-0,3-0)",1,11/10/2018
Discovery Bay Masters,v,[BYE],,,,1,11/10/2018
Hong Kong Football Club M2A,v,Friend Club Masters,Hong Kong Football Club (HKFC),18:30,"3-2(3-0,3-1,0-3,0-3,3-0)",2,18/10/2018
Sovereign Group LRC Master,v,Discovery Bay Masters,Ladies Recreation Club (LRC),18:30,"4-1(3-1,3-1,1-3,3-0,3-0)",2,18/10/2018
Ricci Hall Old Boys' Association,v,United Services Recreation Club M2,Masters - Cornwall Street (M - CSPSC),18:30,"5-0(3-1,3-0,3-0,3-1,3-0)",2,18/10/2018
Hong Kong Football Club M2B,v,[BYE],,,,2,18/10/2018
Sovereign Group LRC Master,v,Friend Club Masters,Ladies Recreation Club (LRC),18:30,"2-3(3-0,0-3,0-3,0-3,3-0)",3,25/10/2018
United Services Recreation Club M2,v,Hong Kong Football Club M2B,United Services Recreation Club (USRC),18:30,"1-4(3-2,0-3,0-3,0-3,0-3)",3,25/10/2018
Discovery Bay Masters,v,Ricci Hall Old Boys' Association,Discovery Bay (DB),18:30,"2-3(0-3,0-3,3-0,2-3,CR)",3,25/10/2018
Hong Kong Football Club M2A,v,[BYE],,,,3,25/10/2018
United Services Recreation Club M2,v,Hong Kong Football Club M2A,United Services Recreation Club (USRC),18:30,"2-3(0-3,3-1,1-3,3-0,0-3)",4,01/11/2018
Hong Kong Football Club M2B,v,Sovereign Group LRC Master,Hong Kong Football Club (HKFC),18:30,"4-1(2-3,3-1,3-0,3-0,3-0)",4,01/11/2018
Friend Club Masters,v,Discovery Bay Masters,Masters - Cornwall Street (M - CSPSC),18:30,"5-0(3-0,3-0,3-0,3-0,3-0)",4,01/11/2018
Ricci Hall Old Boys' Association,v,[BYE],,,,4,01/11/2018
Ricci Hall Old Boys' Association,v,Friend Club Masters,Masters - Cornwall Street (M - CSPSC),18:30,"3-2(3-0,3-0,0-3,0-3,3-0)",5,08/11/2018
Hong Kong Football Club M2A,v,Sovereign Group LRC Master,Hong Kong Football Club (HKFC),18:30,"4-1(1-3,3-1,3-1,3-0,3-0)",5,08/11/2018
Discovery Bay Masters,v,Hong Kong Football Club M2B,Discovery Bay (DB),18:30,"0-5(0-3,0-3,0-3,1-3,CR)",5,08/11/2018
United Services Recreation Club M2,v,[BYE],,,,5,08/11/2018
Discovery Bay Masters,v,Hong Kong Football Club M2A,Discovery Bay (DB),18:30,"0-5(1-3,1-3,0-3,2-3,2-3)",6,15/11/2018
Hong Kong Football Club M2B,v,Ricci Hall Old Boys' Association,Hong Kong Football Club (HKFC),18:30,"4-1(0-3,3-0,3-1,3-1,3-0)",6,15/11/2018
Sovereign Group LRC Master,v,United Services Recreation Club M2,Ladies Recreation Club (LRC),18:30,"1-4(1-3,1-3,3-0,2-3,2-3)",6,15/11/2018
Friend Club Masters,v,[BYE],,,,6,15/11/2018
Hong Kong Football Club M2A,v,Ricci Hall Old Boys' Association,Hong Kong Football Club (HKFC),18:30,"0-5(0-3,1-3,1-3,2-3,2-3)",7,29/11/2018
United Services Recreation Club M2,v,Discovery Bay Masters,United Services Recreation Club (USRC),18:30,"5-0(3-0,3-1,3-1,3-0,3-1)",7,29/11/2018
Friend Club Masters,v,Hong Kong Football Club M2B,Masters - Cornwall Street (M - CSPSC),18:30,"5-0(3-1,3-1,3-0,3-2,3-2)",7,29/11/2018
Sovereign Group LRC Master,v,[BYE],,,,7,29/11/2018
Friend Club Masters,v,United Services Recreation Club M2,Masters - Cornwall Street (M - CSPSC),18:30,"5-0(3-0,3-1,3-2,3-1,3-2)",8,06/12/2018
Hong Kong Football Club M2A,v,Hong Kong Football Club M2B,Hong Kong Football Club (HKFC),18:30,"0-5(2-3,0-3,2-3,0-3,0-3)",8,06/12/2018
Sovereign Group LRC Master,v,Ricci Hall Old Boys' Association,Ladies Recreation Club (LRC),18:30,"1-4(1-3,1-3,0-3,0-3,3-2)",8,06/12/2018
Discovery Bay Masters,v,[BYE],,,,8,06/12/2018
Ricci Hall Old Boys' Association,v,United Services Recreation Club M2,Masters - Cornwall Street (M - CSPSC),18:30,"5-0(3-1,3-0,3-0,3-1,3-0)",9,13/12/2018
