Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Skyers,v,Giant 4,HK Squash Centre (HKSC),17:00,"3-2(0-3,1-3,3-1,3-1,3-0)",1,06/10/2018
i-Mask Advance Squash Club 14,v,KYS 1,Cornwall Street (CSPSC),17:00,"3-2(1-3,3-0,3-0,0-3,3-0)",1,06/10/2018
Spark 4,v,Head Sha Tin 6,HK Squash Centre (HKSC),17:00,"4-1(3-0,3-0,3-1,3-2,0-3)",1,06/10/2018
Kwai Tsing District Squash Club 3,v,Sun Baby,Kwun Chung (KCSC),17:00,"2-3(0-3,3-1,3-0,0-3,0-3)",1,06/10/2018
Relay 2,v,Hong Kong Football Club 18,Sir Denys Roberts (SDRSC),17:00,"2-3(3-2,2-3,3-1,0-3,0-3)",1,06/10/2018
Hong Kong Cricket Club 8,v,Vitality Squash 5,Hong Kong Cricket Club (HKCC),17:00,"5-0(3-0,3-0,3-1,3-0,3-0)",1,06/10/2018
Spark 4,v,i-Mask Advance Squash Club 14,HK Squash Centre (HKSC),17:00,"0-5(CR,CR,CR,CR,CR)",2,13/10/2018
KYS 1,v,Skyers,HK Squash Centre (HKSC),17:00,"2-3(0-3,0-3,3-1,0-3,3-1)",2,13/10/2018
Vitality Squash 5,v,Sun Baby,Java Road (JRSC),17:00,"3-2(1-3,1-3,3-0,3-0,3-0)",2,13/10/2018
Giant 4,v,Relay 2,Cornwall Street (CSPSC),17:00,"4-1(3-0,3-0,0-3,3-0,3-0)",2,13/10/2018
Head Sha Tin 6,v,Hong Kong Cricket Club 8,Cornwall Street (CSPSC),17:00,"1-4(3-0,2-3,1-3,1-3,0-3)",2,13/10/2018
Hong Kong Football Club 18,v,Kwai Tsing District Squash Club 3,Hong Kong Football Club (HKFC),17:00,"1-4(0-3,2-3,2-3,0-3,3-1)",2,13/10/2018
Skyers,v,Spark 4,HK Squash Centre (HKSC),17:00,"1-4(0-3,0-3,1-3,0-3,3-1)",3,10/11/2018
i-Mask Advance Squash Club 14,v,Hong Kong Cricket Club 8,Cornwall Street (CSPSC),17:00,"3-2(2-3,3-2,3-0,3-0,0-3)",3,10/11/2018
Sun Baby,v,Hong Kong Football Club 18,Cornwall Street (CSPSC),17:00,"2-3(3-0,3-0,1-3,0-3,0-3)",3,10/11/2018
Head Sha Tin 6,v,Vitality Squash 5,Cornwall Street (CSPSC),17:00,"5-0(3-1,3-0,3-0,3-0,3-0)",3,10/11/2018
Kwai Tsing District Squash Club 3,v,Giant 4,Kwun Chung (KCSC),17:00,"2-3(0-3,3-1,0-3,0-3,3-0)",3,10/11/2018
Relay 2,v,KYS 1,Sir Denys Roberts (SDRSC),17:00,"2-3(0-3,0-3,0-3,CR,CR)",3,10/11/2018
Hong Kong Football Club 18,v,Vitality Squash 5,Hong Kong Football Club (HKFC),17:00,"4-1(2-3,3-0,3-0,3-0,WO)",4,17/11/2018
Kwai Tsing District Squash Club 3,v,KYS 1,Kwun Chung (KCSC),17:00,"2-3(0-3,3-1,3-1,0-3,0-3)",4,17/11/2018
Relay 2,v,Spark 4,Sir Denys Roberts (SDRSC),17:00,"5-0(CR,CR,CR,CR,CR)",4,17/11/2018
Head Sha Tin 6,v,i-Mask Advance Squash Club 14,Cornwall Street (CSPSC),17:00,"2-3(3-0,1-3,2-3,1-3,3-0)",4,17/11/2018
Giant 4,v,Sun Baby,Cornwall Street (CSPSC),17:00,"3-2(2-3,3-0,3-0,0-3,3-0)",4,17/11/2018
Hong Kong Cricket Club 8,v,Skyers,Hong Kong Cricket Club (HKCC),17:00,"4-1(3-2,1-3,3-0,3-1,CR)",4,17/11/2018
Head Sha Tin 6,v,Skyers,Cornwall Street (CSPSC),17:00,"4-1(0-3,3-0,3-0,3-2,3-2)",5,01/12/2018
Vitality Squash 5,v,i-Mask Advance Squash Club 14,Java Road (JRSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",5,01/12/2018
Sun Baby,v,KYS 1,Cornwall Street (CSPSC),17:00,"1-4(0-3,0-3,3-0,0-3,0-3)",5,01/12/2018
Kwai Tsing District Squash Club 3,v,Spark 4,Kwun Chung (KCSC),17:00,"2-3(1-3,3-1,1-3,0-3,CR)",5,01/12/2018
Relay 2,v,Hong Kong Cricket Club 8,Sir Denys Roberts (SDRSC),17:00,"0-5(0-3,1-3,0-3,0-3,0-3)",5,01/12/2018
Hong Kong Football Club 18,v,Giant 4,Hong Kong Football Club (HKFC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",5,01/12/2018
Sun Baby,v,Spark 4,Cornwall Street (CSPSC),17:00,"4-1(0-3,3-0,CR,CR,CR)",6,08/12/2018
Hong Kong Football Club 18,v,KYS 1,Hong Kong Football Club (HKFC),17:00,"1-4(0-3,3-1,0-3,2-3,0-3)",6,08/12/2018
Vitality Squash 5,v,Giant 4,Java Road (JRSC),17:00,"0-5(0-3,2-3,0-3,0-3,0-3)",6,08/12/2018
Head Sha Tin 6,v,Relay 2,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-1,3-0,3-0,3-2)",6,08/12/2018
i-Mask Advance Squash Club 14,v,Skyers,Cornwall Street (CSPSC),17:00,"4-1(1-3,3-0,3-0,3-0,3-2)",6,08/12/2018
Hong Kong Cricket Club 8,v,Kwai Tsing District Squash Club 3,Hong Kong Cricket Club (HKCC),17:00,"5-0(3-0,3-0,3-1,3-0,3-0)",6,08/12/2018
Vitality Squash 5,v,Skyers,Java Road (JRSC),17:00,"0-5(2-3,0-3,0-3,1-3,0-3)",7,15/12/2018
Sun Baby,v,Hong Kong Cricket Club 8,Cornwall Street (CSPSC),17:00,"1-4(3-0,0-3,0-3,0-3,0-3)",7,15/12/2018
Giant 4,v,KYS 1,Cornwall Street (CSPSC),17:00,"2-3(0-3,3-0,2-3,3-0,2-3)",7,15/12/2018
Kwai Tsing District Squash Club 3,v,Head Sha Tin 6,Kwun Chung (KCSC),17:00,"0-5(2-3,2-3,0-3,0-3,0-3)",7,15/12/2018
Relay 2,v,i-Mask Advance Squash Club 14,Sir Denys Roberts (SDRSC),17:00,"0-5(1-3,0-3,0-3,0-3,0-3)",7,15/12/2018
Hong Kong Football Club 18,v,Spark 4,Hong Kong Football Club (HKFC),17:00,"5-0(3-1,3-0,CR,CR,CR)",7,15/12/2018
Spark 4,v,Giant 4,HK Squash Centre (HKSC),17:00,"1-4(0-3,3-0,0-3,0-3,CR)",8,05/01/2019
Skyers,v,Relay 2,HK Squash Centre (HKSC),17:00,"5-0(3-0,3-1,3-0,3-0,3-0)",8,05/01/2019
Vitality Squash 5,v,KYS 1,Java Road (JRSC),17:00,"1-4(0-3,3-0,1-3,0-3,0-3)",8,05/01/2019
i-Mask Advance Squash Club 14,v,Kwai Tsing District Squash Club 3,Cornwall Street (CSPSC),17:00,"4-1(0-3,3-1,3-0,3-0,3-0)",8,05/01/2019
Head Sha Tin 6,v,Sun Baby,Cornwall Street (CSPSC),17:00,"3-2(3-2,0-3,0-3,3-0,CR)",8,05/01/2019
Hong Kong Cricket Club 8,v,Hong Kong Football Club 18,Hong Kong Cricket Club (HKCC),17:00,"4-1(3-0,3-2,3-0,3-0,1-3)",8,05/01/2019
KYS 1,v,Spark 4,HK Squash Centre (HKSC),17:00,"1-4(0-3,1-3,0-3,0-3,3-1)",9,12/01/2019
Giant 4,v,Hong Kong Cricket Club 8,Cornwall Street (CSPSC),17:00,"1-4(0-3,1-3,3-1,0-3,2-3)",9,12/01/2019
Sun Baby,v,i-Mask Advance Squash Club 14,Cornwall Street (CSPSC),17:00,"1-4(3-0,0-3,0-3,0-3,CR)",9,12/01/2019
Kwai Tsing District Squash Club 3,v,Skyers,Kwun Chung (KCSC),17:00,"2-3(0-3,3-0,3-0,0-3,0-3)",9,12/01/2019
Vitality Squash 5,v,Relay 2,HK Squash Centre (HKSC),17:00,"2-3(1-3,3-0,2-3,3-2,CR)",9,12/01/2019
Hong Kong Football Club 18,v,Head Sha Tin 6,Hong Kong Football Club (HKFC),17:00,"1-4(2-3,1-3,2-3,2-3,3-1)",9,12/01/2019
Skyers,v,Sun Baby,HK Squash Centre (HKSC),17:00,"4-1(3-1,0-3,3-2,3-2,3-0)",10,19/01/2019
Vitality Squash 5,v,Spark 4,Java Road (JRSC),17:00,"3-2(0-3,0-3,CR,CR,CR)",10,19/01/2019
Hong Kong Football Club 18,v,i-Mask Advance Squash Club 14,Hong Kong Football Club (HKFC),17:00,"2-3(3-1,1-3,0-3,0-3,3-0)",10,19/01/2019
Head Sha Tin 6,v,Giant 4,Cornwall Street (CSPSC),17:00,"2-3(1-3,3-0,3-0,0-3,1-3)",10,19/01/2019
Kwai Tsing District Squash Club 3,v,Relay 2,Kwun Chung (KCSC),17:00,"3-2(3-0,3-2,3-0,2-3,0-3)",10,19/01/2019
Hong Kong Cricket Club 8,v,KYS 1,Hong Kong Cricket Club (HKCC),17:00,"2-3(0-3,2-3,1-3,3-0,3-0)",10,19/01/2019
KYS 1,v,Head Sha Tin 6,HK Squash Centre (HKSC),17:00,"1-4(0-3,0-3,3-2,0-3,1-3)",11,26/01/2019
Spark 4,v,Hong Kong Cricket Club 8,HK Squash Centre (HKSC),17:00,"4-1(3-0,3-0,3-0,3-0,0-3)",11,26/01/2019
Sun Baby,v,Relay 2,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-2,3-0,3-1,CR)",11,26/01/2019
Giant 4,v,i-Mask Advance Squash Club 14,Cornwall Street (CSPSC),17:00,"3-2(3-0,2-3,0-3,3-0,3-0)",11,26/01/2019
Kwai Tsing District Squash Club 3,v,Vitality Squash 5,Kwun Chung (KCSC),17:00,"3-2(3-2,2-3,3-0,0-3,3-0)",11,26/01/2019
Hong Kong Football Club 18,v,Skyers,Hong Kong Football Club (HKFC),17:00,"3-2(3-1,3-2,3-0,1-3,0-3)",11,26/01/2019
