Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 8A,v,Hong Kong Football Club 8C,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,2-3,3-0,3-0,3-2)",1,08/10/2018
Friend Club 4,v,Perrier Sergio Tacchini KCC 6,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,3-2,3-1,0-3)",1,08/10/2018
Head Sha Tin 3,v,Target,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",1,08/10/2018
Hong Kong Cricket Club 4,v,Hong Kong Football Club 8B,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-2,2-3,2-3,3-0,3-2)",1,08/10/2018
The Hong Kong Jockey Club D8,v,Discovery Bay,HKJC Sha Tin Club House (HKJC),19:00,"5-0(3-1,3-0,3-0,3-0,CR)",1,08/10/2018
Star River 1,v,[BYE],,,,1,08/10/2018
Head Sha Tin 3,v,Hong Kong Football Club 8C,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-0,3-2,3-1,3-0)",2,15/10/2018
Friend Club 4,v,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,0-3,3-2,0-3)",2,15/10/2018
Star River 1,v,Perrier Sergio Tacchini KCC 6,Cornwall Street (CSPSC),19:00,"2-3(3-1,0-3,0-3,1-3,3-2)",2,15/10/2018
Hong Kong Football Club 8B,v,Hong Kong Football Club 8A,Hong Kong Football Club (HKFC),19:00,"2-3(2-3,3-0,1-3,0-3,3-0)",2,15/10/2018
The Hong Kong Jockey Club D8,v,Target,HKJC Sha Tin Club House (HKJC),19:00,"5-0(3-1,3-0,3-2,3-0,3-0)",2,15/10/2018
Discovery Bay,v,[BYE],,,,2,15/10/2018
Target,v,Friend Club 4,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",3,22/10/2018
Hong Kong Cricket Club 4,v,Head Sha Tin 3,Hong Kong Cricket Club (HKCC),19:00,"3-2(0-3,3-0,3-1,3-2,0-3)",3,22/10/2018
Hong Kong Football Club 8C,v,Hong Kong Football Club 8B,Hong Kong Football Club (HKFC),19:00,"3-2(1-3,2-3,3-1,3-0,3-2)",3,22/10/2018
Perrier Sergio Tacchini KCC 6,v,The Hong Kong Jockey Club D8,Kowloon Cricket Club (KCC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,22/10/2018
Discovery Bay,v,Star River 1,Discovery Bay (DB),19:00,"3-2(2-3,3-0,0-3,3-1,3-1)",3,22/10/2018
Hong Kong Football Club 8A,v,[BYE],,,,3,22/10/2018
Discovery Bay,v,Perrier Sergio Tacchini KCC 6,Discovery Bay (DB),19:00,"1-4(3-2,2-3,0-3,0-3,1-3)",4,29/10/2018
Target,v,Star River 1,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",4,29/10/2018
Hong Kong Cricket Club 4,v,The Hong Kong Jockey Club D8,Hong Kong Cricket Club (HKCC),19:00,"4-1(2-3,3-1,3-0,3-0,3-0)",4,29/10/2018
Friend Club 4,v,Hong Kong Football Club 8C,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,3-2,3-1,1-3)",4,29/10/2018
Hong Kong Football Club 8A,v,Head Sha Tin 3,Hong Kong Football Club (HKFC),19:00,"1-4(1-3,2-3,3-2,1-3,1-3)",4,29/10/2018
Hong Kong Football Club 8B,v,[BYE],,,,4,29/10/2018
Hong Kong Football Club 8B,v,Target,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",5,05/11/2018
Star River 1,v,The Hong Kong Jockey Club D8,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,3-1,0-3,3-0)",5,05/11/2018
Hong Kong Cricket Club 4,v,Hong Kong Football Club 8A,Hong Kong Cricket Club (HKCC),19:00,"1-4(3-1,0-3,0-3,1-3,2-3)",5,05/11/2018
Perrier Sergio Tacchini KCC 6,v,Head Sha Tin 3,Kowloon Cricket Club (KCC),19:00,"3-2(0-3,3-1,2-3,3-0,3-0)",5,05/11/2018
Discovery Bay,v,Friend Club 4,Discovery Bay (DB),19:00,"2-3(1-3,0-3,0-3,3-0,CR)",5,05/11/2018
Hong Kong Football Club 8C,v,[BYE],,,,5,05/11/2018
Perrier Sergio Tacchini KCC 6,v,Hong Kong Football Club 8B,Kowloon Cricket Club (KCC),19:00,"4-1(3-2,3-2,3-0,3-0,0-3)",6,12/11/2018
Head Sha Tin 3,v,Discovery Bay,Cornwall Street (CSPSC),19:00,"4-1(3-2,1-3,3-0,3-0,3-1)",6,12/11/2018
Friend Club 4,v,Star River 1,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,0-3,3-1,0-3)",6,12/11/2018
Hong Kong Football Club 8A,v,Target,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",6,12/11/2018
Hong Kong Cricket Club 4,v,Hong Kong Football Club 8C,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-1,1-3,2-3,3-2,1-3)",6,12/11/2018
The Hong Kong Jockey Club D8,v,[BYE],,,,6,12/11/2018
Hong Kong Football Club 8A,v,Perrier Sergio Tacchini KCC 6,Hong Kong Football Club (HKFC),19:00,"1-4(2-3,1-3,3-0,0-3,0-3)",7,26/11/2018
