Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Young Player L1A,v,Young Player L1B,HK Squash Centre (HKSC),19:00,"1-2(3-1,0-3,0-3)",1,11/10/2018
Perrier Sergio Tacchini KCC L1,v,Hong Kong Cricket Club L1,Kowloon Cricket Club (KCC),19:00,"0-3(1-3,2-3,0-3)",1,11/10/2018
Hong Kong Football Club L1,v,[BYE],,,,1,11/10/2018
Young Player L1B,v,Perrier Sergio Tacchini KCC L1,Hong Kong Sports Institute (HKSI),19:00,"2-1(3-2,0-3,3-0)",2,18/10/2018
Hong Kong Football Club L1,v,Young Player L1A,Hong Kong Football Club (HKFC),19:00,"3-0(3-0,3-1,3-0)",2,18/10/2018
Hong Kong Cricket Club L1,v,[BYE],,,,2,18/10/2018
Hong Kong Cricket Club L1,v,Young Player L1B,Hong Kong Cricket Club (HKCC),19:00,"2-1(3-0,3-0,1-3)",3,25/10/2018
Hong Kong Football Club L1,v,Perrier Sergio Tacchini KCC L1,Hong Kong Football Club (HKFC),19:00,"2-1(3-0,3-1,1-3)",3,25/10/2018
Young Player L1A,v,[BYE],,,,3,25/10/2018
Young Player L1A,v,Perrier Sergio Tacchini KCC L1,HK Squash Centre (HKSC),19:00,"0-3(1-3,1-3,0-3)",4,01/11/2018
Hong Kong Football Club L1,v,Hong Kong Cricket Club L1,Hong Kong Football Club (HKFC),19:00,"3-0(3-0,3-2,3-0)",4,01/11/2018
Young Player L1B,v,[BYE],,,,4,01/11/2018
Young Player L1B,v,Hong Kong Football Club L1,HK Squash Centre (HKSC),19:00,"0-3(0-3,0-3,1-3)",5,08/11/2018
Hong Kong Cricket Club L1,v,Young Player L1A,Hong Kong Cricket Club (HKCC),19:00,"3-0(3-1,3-0,3-1)",5,08/11/2018
Perrier Sergio Tacchini KCC L1,v,[BYE],,,,5,08/11/2018
Young Player L1B,v,Young Player L1A,HK Squash Centre (HKSC),19:00,"3-0(3-0,3-0,3-0)",6,15/11/2018
