Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Martinis,v,Kinetic 3,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-0,0-3)",1,12/10/2018
The Zero Squash Club D12,v,North District Sports Association 1,Kwun Chung (KCSC),19:00,"4-1(3-0,3-1,1-3,3-1,3-1)",1,12/10/2018
Hong Kong Cricket Club 7,v,Revolution,Hong Kong Cricket Club (HKCC),19:00,"3-2(0-3,3-1,2-3,3-0,CR)",1,12/10/2018
i-Mask Advance Squash Club 7,v,[BYE],,,,1,12/10/2018
Hong Kong Cricket Club 7,v,North District Sports Association 1,Hong Kong Cricket Club (HKCC),19:00,"2-3(0-3,3-1,1-3,3-1,1-3)",2,19/10/2018
i-Mask Advance Squash Club 7,v,Martinis,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,2-3,3-0,3-0)",2,19/10/2018
Kinetic 3,v,The Zero Squash Club D12,Yuen Long Jockey Club (YLJCSC),19:00,"0-5(0-3,0-3,0-3,1-3,2-3)",2,19/10/2018
Revolution,v,[BYE],,,,2,19/10/2018
Revolution,v,North District Sports Association 1,HK Squash Centre (HKSC),19:00,"2-3(2-3,3-0,0-3,3-0,1-3)",3,26/10/2018
The Zero Squash Club D12,v,i-Mask Advance Squash Club 7,Kwun Chung (KCSC),19:00,"2-3(2-3,3-0,1-3,3-0,0-3)",3,26/10/2018
Hong Kong Cricket Club 7,v,Kinetic 3,Hong Kong Cricket Club (HKCC),19:00,"1-4(1-3,1-3,1-3,3-2,0-3)",3,26/10/2018
Martinis,v,[BYE],,,,3,26/10/2018
Martinis,v,The Zero Squash Club D12,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-0,1-3)",4,02/11/2018
i-Mask Advance Squash Club 7,v,Hong Kong Cricket Club 7,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,CR,CR)",4,02/11/2018
Kinetic 3,v,Revolution,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(2-3,3-1,2-3,2-3,3-0)",4,02/11/2018
North District Sports Association 1,v,[BYE],,,,4,02/11/2018
Revolution,v,i-Mask Advance Squash Club 7,HK Squash Centre (HKSC),19:00,"2-3(3-1,2-3,0-3,0-3,3-2)",5,09/11/2018
North District Sports Association 1,v,Kinetic 3,Cornwall Street (CSPSC),19:00,"2-3(3-0,1-3,3-1,0-3,0-3)",5,09/11/2018
Hong Kong Cricket Club 7,v,Martinis,Hong Kong Cricket Club (HKCC),19:00,"0-5(0-3,0-3,1-3,0-3,CR)",5,09/11/2018
The Zero Squash Club D12,v,[BYE],,,,5,09/11/2018
Martinis,v,Revolution,HK Squash Centre (HKSC),19:00,"3-2(1-3,3-0,3-0,3-0,0-3)",6,16/11/2018
