Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Spark 5,v,Smart Squash 6,HK Squash Centre (HKSC),17:00,"1-4(1-3,0-3,3-0,0-3,0-3)",1,06/10/2018
i-Mask Advance Squash Club 15,v,Diocesan,Cornwall Street (CSPSC),17:00,"4-1(3-0,3-0,3-0,3-0,CR)",1,06/10/2018
The Zero Squash Club D19,v,KYS 2,Cornwall Street (CSPSC),17:00,"4-1(0-3,3-0,3-0,3-1,3-0)",1,06/10/2018
Hong Kong Football Club 19,v,United Services Recreation Club 4,Hong Kong Football Club (HKFC),17:00,"5-0(3-1,3-0,3-0,3-0,3-0)",1,06/10/2018
KYS 2,v,Spark 5,HK Squash Centre (HKSC),17:00,"2-3(3-0,0-3,0-3,3-0,0-3)",2,13/10/2018
Smart Squash 6,v,Hong Kong Football Club 19,Cornwall Street (CSPSC),17:00,"2-3(0-3,0-3,0-3,3-0,3-0)",2,13/10/2018
i-Mask Advance Squash Club 15,v,The Zero Squash Club D19,Cornwall Street (CSPSC),17:00,"1-4(0-3,0-3,0-3,3-0,CR)",2,13/10/2018
United Services Recreation Club 4,v,Diocesan,United Services Recreation Club (USRC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",2,13/10/2018
Spark 5,v,i-Mask Advance Squash Club 15,HK Squash Centre (HKSC),17:00,"0-5(0-3,1-3,0-3,0-3,1-3)",3,10/11/2018
The Zero Squash Club D19,v,Diocesan,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,10/11/2018
KYS 2,v,Hong Kong Football Club 19,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",3,10/11/2018
United Services Recreation Club 4,v,Smart Squash 6,United Services Recreation Club (USRC),17:00,"4-1(3-1,3-0,3-0,3-2,1-3)",3,10/11/2018
United Services Recreation Club 4,v,KYS 2,United Services Recreation Club (USRC),17:00,"4-1(3-0,3-0,3-0,3-0,0-3)",4,17/11/2018
Diocesan,v,Smart Squash 6,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-2,0-3,CR)",4,17/11/2018
i-Mask Advance Squash Club 15,v,Hong Kong Football Club 19,Cornwall Street (CSPSC),17:00,"3-2(0-3,3-0,3-0,3-2,WO)",4,17/11/2018
The Zero Squash Club D19,v,Spark 5,Cornwall Street (CSPSC),17:00,"2-3(3-0,3-1,0-3,0-3,2-3)",4,17/11/2018
Diocesan,v,Spark 5,Cornwall Street (CSPSC),17:00,"0-5(0-3,CR,CR,CR,CR)",5,01/12/2018
Smart Squash 6,v,KYS 2,Cornwall Street (CSPSC),17:00,"5-0(3-1,3-0,3-0,CR,CR)",5,01/12/2018
Hong Kong Football Club 19,v,The Zero Squash Club D19,Hong Kong Football Club (HKFC),17:00,"2-3(0-3,0-3,3-0,0-3,3-1)",5,01/12/2018
i-Mask Advance Squash Club 15,v,United Services Recreation Club 4,Cornwall Street (CSPSC),17:00,"2-3(0-3,3-1,0-3,0-3,3-0)",5,01/12/2018
Hong Kong Football Club 19,v,Spark 5,Hong Kong Football Club (HKFC),17:00,"4-1(3-0,3-0,0-3,WO,WO)",6,08/12/2018
The Zero Squash Club D19,v,United Services Recreation Club 4,Cornwall Street (CSPSC),17:00,"3-2(3-0,0-3,2-3,3-2,3-0)",6,08/12/2018
Diocesan,v,KYS 2,Cornwall Street (CSPSC),17:00,"1-3(3-0,1-3,0-3,CR)",6,08/12/2018
Smart Squash 6,v,i-Mask Advance Squash Club 15,Kwun Chung (KCSC),17:00,"3-2(0-3,0-3,3-1,3-0,3-0)",6,08/12/2018
i-Mask Advance Squash Club 15,v,KYS 2,Cornwall Street (CSPSC),17:00,"4-1(3-0,3-0,3-0,0-3,CR)",7,15/12/2018
Smart Squash 6,v,The Zero Squash Club D19,Cornwall Street (CSPSC),17:00,"3-2(0-3,3-1,0-3,3-0,3-1)",7,15/12/2018
Hong Kong Football Club 19,v,Diocesan,Hong Kong Football Club (HKFC),17:00,"5-0(3-0,3-1,3-0,3-0,3-0)",7,15/12/2018
United Services Recreation Club 4,v,Spark 5,Kwun Chung (KCSC),17:00,"5-0(3-0,3-0,3-0,3-2,WO)",7,15/12/2018
KYS 2,v,The Zero Squash Club D19,HK Squash Centre (HKSC),17:00,"2-3(0-3,3-0,0-3,3-0,0-3)",8,05/01/2019
Smart Squash 6,v,Spark 5,Cornwall Street (CSPSC),17:00,"4-1(3-1,3-0,0-3,3-0,3-0)",8,05/01/2019
Diocesan,v,i-Mask Advance Squash Club 15,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",8,05/01/2019
Hong Kong Football Club 19,v,United Services Recreation Club 4,Hong Kong Football Club (HKFC),17:00,"1-4(3-0,1-3,0-3,0-3,0-3)",8,05/01/2019
Diocesan,v,United Services Recreation Club 4,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-3,CR,CR)",9,12/01/2019
Spark 5,v,KYS 2,HK Squash Centre (HKSC),17:00,"1-4(0-3,3-2,2-3,2-3,0-3)",9,12/01/2019
The Zero Squash Club D19,v,i-Mask Advance Squash Club 15,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",9,12/01/2019
Hong Kong Football Club 19,v,Smart Squash 6,Hong Kong Football Club (HKFC),17:00,"4-1(3-0,3-0,3-2,0-3,CR)",9,12/01/2019
KYS 2,v,Hong Kong Football Club 19,HK Squash Centre (HKSC),17:00,"1-4(0-3,0-3,1-3,3-1,0-3)",10,19/01/2019
i-Mask Advance Squash Club 15,v,Spark 5,Cornwall Street (CSPSC),17:00,"4-1(3-0,3-0,3-1,0-3,CR)",10,19/01/2019
United Services Recreation Club 4,v,Smart Squash 6,United Services Recreation Club (USRC),17:00,"2-3(3-0,1-3,3-0,0-3,0-3)",10,19/01/2019
Diocesan,v,The Zero Squash Club D19,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",10,19/01/2019
Spark 5,v,The Zero Squash Club D19,HK Squash Centre (HKSC),17:00,"1-4(0-3,0-3,0-3,3-0,0-3)",11,26/01/2019
KYS 2,v,United Services Recreation Club 4,HK Squash Centre (HKSC),17:00,"3-2(3-1,0-3,1-3,3-1,3-2)",11,26/01/2019
Smart Squash 6,v,Diocesan,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,CR)",11,26/01/2019
Hong Kong Football Club 19,v,i-Mask Advance Squash Club 15,Hong Kong Football Club (HKFC),17:00,"2-3(3-0,3-0,0-3,1-3,1-3)",11,26/01/2019
KYS 2,v,Smart Squash 6,HK Squash Centre (HKSC),17:00,"1-4(2-3,0-3,0-3,3-2,0-3)",12,23/02/2019
Spark 5,v,Diocesan,HK Squash Centre (HKSC),17:00,"3-0(3-0,3-0,3-0)",12,23/02/2019
United Services Recreation Club 4,v,i-Mask Advance Squash Club 15,United Services Recreation Club (USRC),17:00,"1-4(3-0,2-3,0-3,0-3,0-3)",12,23/02/2019
The Zero Squash Club D19,v,Hong Kong Football Club 19,Cornwall Street (CSPSC),17:00,"5-0(3-2,3-0,3-0,3-0,3-0)",12,23/02/2019
KYS 2,v,Diocesan,HK Squash Centre (HKSC),17:00,"4-1(3-0,3-2,3-0,2-3,CR)",13,02/03/2019
Smart Squash 6,v,i-Mask Advance Squash Club 15,Cornwall Street (CSPSC),17:00,"2-3(1-3,0-3,0-3,3-2,3-1)",13,02/03/2019
Spark 5,v,Hong Kong Football Club 19,HK Squash Centre (HKSC),17:00,"3-2(0-3,0-3,3-0,3-0,CR)",13,02/03/2019
United Services Recreation Club 4,v,The Zero Squash Club D19,United Services Recreation Club (USRC),17:00,"2-3(2-3,1-3,3-0,0-3,3-0)",13,02/03/2019
Spark 5,v,United Services Recreation Club 4,HK Squash Centre (HKSC),17:00,"1-4(0-3,0-3,0-3,0-3,3-0)",14,09/03/2019
Diocesan,v,Hong Kong Football Club 19,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-3,0-3,CR)",14,09/03/2019
The Zero Squash Club D19,v,Smart Squash 6,Kwun Chung (KCSC),17:00,"5-0(3-0,3-0,3-0,CR,CR)",14,09/03/2019
KYS 2,v,i-Mask Advance Squash Club 15,HK Squash Centre (HKSC),17:00,"1-4(1-3,0-3,0-3,3-0,0-3)",14,09/03/2019
Spark 5,v,Smart Squash 6,HK Squash Centre (HKSC),17:00,"1-4(1-3,0-3,3-2,CR,CR)",15,16/03/2019
The Zero Squash Club D19,v,KYS 2,Cornwall Street (CSPSC),17:00,"3-2(3-2,0-3,3-0,0-3,3-0)",15,16/03/2019
i-Mask Advance Squash Club 15,v,Diocesan,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",15,16/03/2019
United Services Recreation Club 4,v,Hong Kong Football Club 19,United Services Recreation Club (USRC),17:00,"4-1(3-0,3-0,3-2,3-0,0-3)",15,16/03/2019
KYS 2,v,Spark 5,HK Squash Centre (HKSC),17:00,"5-0(CR,CR,CR,CR,CR)",16,23/03/2019
Smart Squash 6,v,Hong Kong Football Club 19,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-3,1-3,CR)",16,23/03/2019
United Services Recreation Club 4,v,Diocesan,United Services Recreation Club (USRC),17:00,"5-0(3-0,3-1,3-0,3-0,WO)",16,23/03/2019
i-Mask Advance Squash Club 15,v,The Zero Squash Club D19,Cornwall Street (CSPSC),17:00,"2-3(0-3,0-3,1-3,3-1,3-0)",16,23/03/2019
Spark 5,v,i-Mask Advance Squash Club 15,HK Squash Centre (HKSC),17:00,"1-4(0-3,0-3,0-3,0-3,3-0)",17,30/03/2019
The Zero Squash Club D19,v,Diocesan,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",17,30/03/2019
Hong Kong Football Club 19,v,KYS 2,Hong Kong Football Club (HKFC),17:00,"4-1(3-1,3-0,3-0,1-3,3-0)",17,30/03/2019
Smart Squash 6,v,United Services Recreation Club 4,Cornwall Street (CSPSC),17:00,"1-4(0-3,0-3,0-3,0-3,3-0)",17,30/03/2019
KYS 2,v,United Services Recreation Club 4,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",18,06/04/2019
Hong Kong Football Club 19,v,i-Mask Advance Squash Club 15,Hong Kong Football Club (HKFC),17:00,"0-5(0-3,0-3,CR,CR,CR)",18,06/04/2019
Diocesan,v,Smart Squash 6,Cornwall Street (CSPSC),17:00,"1-4(1-3,0-3,0-3,0-3,CR)",18,06/04/2019
The Zero Squash Club D19,v,Spark 5,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-2,3-1,CR,CR)",18,06/04/2019
Spark 5,v,Diocesan,HK Squash Centre (HKSC),17:00,"4-1(3-1,3-0,3-0,3-0,CR)",19,13/04/2019
Smart Squash 6,v,KYS 2,Cornwall Street (CSPSC),17:00,"2-3(0-3,3-0,3-1,1-3,0-3)",19,13/04/2019
Hong Kong Football Club 19,v,The Zero Squash Club D19,Hong Kong Football Club (HKFC),17:00,"1-4(3-1,0-3,0-3,0-3,2-3)",19,13/04/2019
United Services Recreation Club 4,v,i-Mask Advance Squash Club 15,United Services Recreation Club (USRC),17:00,"3-2(3-0,3-0,1-3,3-0,1-3)",19,13/04/2019
Spark 5,v,Hong Kong Football Club 19,HK Squash Centre (HKSC),17:00,"0-5(CR,CR,CR,CR,CR)",20,04/05/2019
i-Mask Advance Squash Club 15,v,Smart Squash 6,Cornwall Street (CSPSC),17:00,"5-0(3-1,3-0,3-0,3-0,3-0)",20,04/05/2019
Diocesan,v,KYS 2,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",20,04/05/2019
United Services Recreation Club 4,v,The Zero Squash Club D19,United Services Recreation Club (USRC),17:00,"3-2(3-2,0-3,3-1,0-3,3-1)",20,04/05/2019
KYS 2,v,i-Mask Advance Squash Club 15,HK Squash Centre (HKSC),17:00,"1-4(2-3,0-3,0-3,0-3,CR)",21,11/05/2019
The Zero Squash Club D19,v,Smart Squash 6,Cornwall Street (CSPSC),17:00,"4-1(3-0,3-0,3-0,0-3,3-0)",21,11/05/2019
Hong Kong Football Club 19,v,Diocesan,Hong Kong Football Club (HKFC),17:00,"5-0(3-0,3-0,3-0,3-0,CR)",21,11/05/2019
United Services Recreation Club 4,v,Spark 5,United Services Recreation Club (USRC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",21,11/05/2019
