Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Kwai Tsing District Squash Club 2,v,7NT,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",1,12/10/2018
Latecomers,v,The Zero Squash Club D17,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",1,12/10/2018
i-Mask Advance Squash Club 13,v,Friend Club 6,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",1,12/10/2018
Kinetic 7,v,Giant 3,Yeung Uk Road (YURSC),19:00,"4-1(1-3,3-0,3-0,3-2,3-0)",1,12/10/2018
Giant 3,v,The Zero Squash Club D17,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,0-3,1-3,3-1)",2,19/10/2018
Kinetic 7,v,i-Mask Advance Squash Club 13,Yeung Uk Road (YURSC),19:00,"1-4(1-3,1-3,0-3,3-1,0-3)",2,19/10/2018
Friend Club 6,v,7NT,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,0-3,3-2,1-3)",2,19/10/2018
Latecomers,v,Kwai Tsing District Squash Club 2,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,0-3,1-3,WO)",2,19/10/2018
The Zero Squash Club D17,v,i-Mask Advance Squash Club 13,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-0,1-3,3-2,3-1)",3,26/10/2018
Kwai Tsing District Squash Club 2,v,Giant 3,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,2-3)",3,26/10/2018
7NT,v,Latecomers,Cornwall Street (CSPSC),19:00,"5-0(3-0,CR,CR,CR,CR)",3,26/10/2018
Friend Club 6,v,Kinetic 7,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,CR)",3,26/10/2018
i-Mask Advance Squash Club 13,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-0,3-0,3-0,3-0)",4,02/11/2018
Giant 3,v,7NT,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",4,02/11/2018
Friend Club 6,v,Latecomers,Cornwall Street (CSPSC),19:00,"4-1(3-0,1-3,3-0,3-0,WO)",4,02/11/2018
Kinetic 7,v,The Zero Squash Club D17,Yeung Uk Road (YURSC),19:00,"3-2(3-1,0-3,0-3,3-1,3-0)",4,02/11/2018
Kwai Tsing District Squash Club 2,v,Kinetic 7,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",5,09/11/2018
The Zero Squash Club D17,v,Friend Club 6,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-0,3-1,3-1,3-0)",5,09/11/2018
7NT,v,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-2,0-3,0-3,0-3)",5,09/11/2018
Latecomers,v,Giant 3,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,CR,CR,CR)",5,09/11/2018
Friend Club 6,v,Giant 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,2-3,2-3,1-3)",6,16/11/2018
i-Mask Advance Squash Club 13,v,Latecomers,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,CR)",6,16/11/2018
The Zero Squash Club D17,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",6,16/11/2018
Kinetic 7,v,7NT,Yeung Uk Road (YURSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",6,16/11/2018
The Zero Squash Club D17,v,7NT,HK Squash Centre (HKSC),19:00,"1-4(0-3,1-3,1-3,3-0,0-3)",7,30/11/2018
Kwai Tsing District Squash Club 2,v,Friend Club 6,HK Squash Centre (HKSC),19:00,"2-3(3-1,2-3,0-3,0-3,CR)",7,30/11/2018
Giant 3,v,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",7,30/11/2018
Latecomers,v,Kinetic 7,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,1-3,WO,WO)",7,30/11/2018
7NT,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",8,07/12/2018
Kinetic 7,v,Giant 3,Yeung Uk Road (YURSC),19:00,"3-2(1-3,0-3,3-2,3-0,3-0)",8,07/12/2018
Friend Club 6,v,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,CR)",8,07/12/2018
Latecomers,v,The Zero Squash Club D17,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,0-3,0-3,CR)",8,07/12/2018
The Zero Squash Club D17,v,Giant 3,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-0)",9,14/12/2018
7NT,v,Friend Club 6,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-2,3-0,3-1)",9,14/12/2018
