Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Spark 2,v,Twister 1,HK Squash Centre (HKSC),19:00,"2-3(1-3,0-3,3-0,3-1,WO)",1,12/10/2018
Neptune,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"3-2(3-2,1-3,3-1,3-0,0-3)",1,12/10/2018
i-Mask Advance Squash Club 4,v,i-Mask Advance Squash Club 3,Cornwall Street (CSPSC),19:00,"4-1(3-1,0-3,3-0,3-0,3-0)",1,12/10/2018
YLJR 1,v,Tuen Mun Squash Club 1,Lai King (LKSC),19:00,"4-1(3-0,3-0,3-0,3-0,0-3)",1,12/10/2018
Fung King Tough,v,The Zero Squash Club D7,Wai Tsuen (WTSC),19:00,"1-4(3-1,2-3,1-3,0-3,0-3)",1,12/10/2018
Friend Club 3,v,Hong Kong Football Club 7,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,0-3,0-3,3-1)",1,12/10/2018
Fung King Tough,v,i-Mask Advance Squash Club 4,Wai Tsuen (WTSC),19:00,"3-2(3-0,3-1,3-0,2-3,0-3)",2,19/10/2018
Friend Club 3,v,Spark 2,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,1-3,0-3,2-3)",2,19/10/2018
Hong Kong Football Club 7,v,i-Mask Advance Squash Club 3,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-0,3-0,3-1)",2,19/10/2018
YLJR 1,v,Twister 1,Lai King (LKSC),19:00,"2-3(3-0,1-3,3-1,0-3,0-3)",2,19/10/2018
Neptune,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,3-0,0-3,0-3)",2,19/10/2018
United Services Recreation Club 2,v,The Zero Squash Club D7,United Services Recreation Club (USRC),19:00,"3-2(1-3,3-0,1-3,3-0,3-0)",2,19/10/2018
Twister 1,v,Hong Kong Football Club 7,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-1,3-0,3-0,3-0)",3,26/10/2018
Fung King Tough,v,i-Mask Advance Squash Club 3,Wai Tsuen (WTSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,26/10/2018
Friend Club 3,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,1-3,1-3,3-2)",3,26/10/2018
The Zero Squash Club D7,v,Neptune,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-2,1-3,3-0,WO)",3,26/10/2018
Tuen Mun Squash Club 1,v,Spark 2,Yau Oi (YOSC),19:00,"2-3(1-3,0-3,3-2,1-3,CR)",3,26/10/2018
United Services Recreation Club 2,v,YLJR 1,United Services Recreation Club (USRC),19:00,"5-0(3-1,3-1,3-0,3-1,3-1)",3,26/10/2018
Spark 2,v,United Services Recreation Club 2,HK Squash Centre (HKSC),19:00,"1-4(2-3,1-3,3-1,0-3,CR)",4,02/11/2018
i-Mask Advance Squash Club 3,v,Friend Club 3,Cornwall Street (CSPSC),19:00,"1-4(0-3,2-3,3-0,0-3,0-3)",4,02/11/2018
Twister 1,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"2-3(2-3,3-2,1-3,2-3,3-0)",4,02/11/2018
The Zero Squash Club D7,v,YLJR 1,Cornwall Street (CSPSC),19:00,"3-2(3-1,1-3,3-2,3-1,0-3)",4,02/11/2018
Fung King Tough,v,Neptune,Wai Tsuen (WTSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-2)",4,02/11/2018
Hong Kong Football Club 7,v,Tuen Mun Squash Club 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-1,3-0,3-2,3-0)",4,02/11/2018
Twister 1,v,i-Mask Advance Squash Club 3,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-1,3-1,3-0)",5,09/11/2018
Friend Club 3,v,Fung King Tough,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-0,3-0,0-3,3-1)",5,09/11/2018
Neptune,v,YLJR 1,Cornwall Street (CSPSC),19:00,"2-3(2-3,3-0,3-1,0-3,0-3)",5,09/11/2018
Spark 2,v,The Zero Squash Club D7,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-0,0-3)",5,09/11/2018
Tuen Mun Squash Club 1,v,i-Mask Advance Squash Club 4,Yau Oi (YOSC),19:00,"1-4(1-3,2-3,0-3,1-3,3-2)",5,09/11/2018
United Services Recreation Club 2,v,Hong Kong Football Club 7,United Services Recreation Club (USRC),19:00,"3-2(3-1,3-1,3-0,2-3,0-3)",5,09/11/2018
Spark 2,v,Neptune,HK Squash Centre (HKSC),19:00,"3-2(1-3,3-2,3-1,3-0,CR)",6,16/11/2018
i-Mask Advance Squash Club 3,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"3-2(3-2,3-1,2-3,3-1,0-3)",6,16/11/2018
Friend Club 3,v,Twister 1,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,0-3,0-3,1-3)",6,16/11/2018
i-Mask Advance Squash Club 4,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"3-2(0-3,0-3,3-2,3-0,3-1)",6,16/11/2018
Fung King Tough,v,YLJR 1,Wai Tsuen (WTSC),19:00,"4-1(3-0,3-1,3-1,0-3,CR)",6,16/11/2018
Hong Kong Football Club 7,v,The Zero Squash Club D7,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,3-2,3-0,2-3,3-0)",6,16/11/2018
Twister 1,v,Fung King Tough,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,0-3,3-0,3-0)",7,30/11/2018
Neptune,v,Hong Kong Football Club 7,Cornwall Street (CSPSC),19:00,"2-3(3-1,2-3,3-0,0-3,0-3)",7,30/11/2018
The Zero Squash Club D7,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"1-4(0-3,2-3,3-0,0-3,0-3)",7,30/11/2018
YLJR 1,v,Spark 2,Lai King (LKSC),19:00,"2-3(1-3,0-3,0-3,3-0,CR)",7,30/11/2018
Tuen Mun Squash Club 1,v,Friend Club 3,Yau Oi (YOSC),19:00,"2-3(0-3,0-3,0-3,3-0,3-1)",7,30/11/2018
United Services Recreation Club 2,v,i-Mask Advance Squash Club 3,United Services Recreation Club (USRC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",7,30/11/2018
i-Mask Advance Squash Club 3,v,The Zero Squash Club D7,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,0-3,0-3,3-0)",8,07/12/2018
Twister 1,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-2,3-2)",8,07/12/2018
i-Mask Advance Squash Club 4,v,Neptune,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-1,2-3,3-0,3-0)",8,07/12/2018
Friend Club 3,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"2-3(3-1,3-0,2-3,1-3,2-3)",8,07/12/2018
Spark 2,v,Fung King Tough,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-1,3-0,3-1,CR)",8,07/12/2018
Hong Kong Football Club 7,v,YLJR 1,Hong Kong Football Club (HKFC),19:00,"3-2(2-3,3-0,3-1,0-3,3-0)",8,07/12/2018
Twister 1,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-1,0-3,3-0)",9,14/12/2018
Spark 2,v,Hong Kong Football Club 7,HK Squash Centre (HKSC),19:00,"0-5(CR,CR,CR,CR,CR)",9,14/12/2018
Neptune,v,i-Mask Advance Squash Club 3,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-1,3-0,0-3,0-3)",9,14/12/2018
The Zero Squash Club D7,v,Friend Club 3,Cornwall Street (CSPSC),19:00,"3-2(0-3,0-3,3-0,3-0,3-0)",9,14/12/2018
YLJR 1,v,i-Mask Advance Squash Club 4,Lai King (LKSC),19:00,"0-5(2-3,2-3,0-3,0-3,0-3)",9,14/12/2018
Tuen Mun Squash Club 1,v,Fung King Tough,Yau Oi (YOSC),19:00,"2-3(1-3,0-3,0-3,3-0,3-0)",9,14/12/2018
YLJR 1,v,i-Mask Advance Squash Club 3,Lai King (LKSC),19:00,"4-1(3-1,3-0,0-3,3-2,CR)",10,04/01/2019
Twister 1,v,The Zero Squash Club D7,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-1,1-3,3-2)",10,04/01/2019
i-Mask Advance Squash Club 4,v,Spark 2,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-0,3-1,3-0,CR)",10,04/01/2019
Friend Club 3,v,Neptune,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",10,04/01/2019
Fung King Tough,v,Hong Kong Football Club 7,Wai Tsuen (WTSC),19:00,"3-2(3-0,3-1,3-1,0-3,1-3)",10,04/01/2019
Tuen Mun Squash Club 1,v,United Services Recreation Club 2,Yau Oi (YOSC),19:00,"0-5(0-3,1-3,1-3,1-3,2-3)",10,04/01/2019
Spark 2,v,i-Mask Advance Squash Club 3,HK Squash Centre (HKSC),19:00,"2-3(3-1,3-0,0-3,0-3,CR)",11,11/01/2019
The Zero Squash Club D7,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,2-3,3-1,3-0)",11,11/01/2019
Neptune,v,Twister 1,Cornwall Street (CSPSC),19:00,"1-4(1-3,3-2,1-3,0-3,0-3)",11,11/01/2019
YLJR 1,v,Friend Club 3,Lai King (LKSC),19:00,"2-3(0-3,3-1,3-0,2-3,CR)",11,11/01/2019
Hong Kong Football Club 7,v,i-Mask Advance Squash Club 4,Hong Kong Football Club (HKFC),19:00,"2-3(2-3,3-1,3-0,2-3,2-3)",11,11/01/2019
Fung King Tough,v,United Services Recreation Club 2,Yeung Uk Road (YURSC),19:00,"2-3(3-0,1-3,3-0,1-3,0-3)",11,11/01/2019
United Services Recreation Club 2,v,Neptune,United Services Recreation Club (USRC),19:00,"4-1(0-3,3-1,3-0,3-0,3-0)",12,18/01/2019
The Zero Squash Club D7,v,Fung King Tough,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",12,18/01/2019
Hong Kong Football Club 7,v,Friend Club 3,Hong Kong Football Club (HKFC),19:00,"1-4(0-3,2-3,2-3,3-0,0-3)",12,18/01/2019
i-Mask Advance Squash Club 3,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"0-5(2-3,2-3,0-3,0-3,0-3)",12,18/01/2019
Twister 1,v,Spark 2,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,3-1,2-3)",12,18/01/2019
Tuen Mun Squash Club 1,v,YLJR 1,Yau Oi (YOSC),19:00,"1-4(0-3,3-0,2-3,1-3,1-3)",12,18/01/2019
Spark 2,v,Friend Club 3,HK Squash Centre (HKSC),19:00,"4-1(1-3,3-0,3-0,3-1,CR)",13,25/01/2019
The Zero Squash Club D7,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,1-3,0-3,3-0)",13,25/01/2019
Tuen Mun Squash Club 1,v,Neptune,Yau Oi (YOSC),19:00,"1-4(0-3,2-3,0-3,0-3,3-0)",13,25/01/2019
Twister 1,v,YLJR 1,Cornwall Street (CSPSC),19:00,"4-1(3-1,0-3,3-1,3-0,CR)",13,25/01/2019
i-Mask Advance Squash Club 4,v,Fung King Tough,Cornwall Street (CSPSC),19:00,"1-4(1-3,1-3,3-2,0-3,0-3)",13,25/01/2019
i-Mask Advance Squash Club 3,v,Hong Kong Football Club 7,Cornwall Street (CSPSC),19:00,"2-3(1-3,3-2,1-3,1-3,3-0)",13,25/01/2019
Spark 2,v,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",14,22/02/2019
i-Mask Advance Squash Club 4,v,Friend Club 3,Cornwall Street (CSPSC),19:00,"2-3(1-3,0-3,0-3,3-1,3-2)",14,22/02/2019
Neptune,v,The Zero Squash Club D7,Cornwall Street (CSPSC),19:00,"3-2(3-2,1-3,3-0,3-0,1-3)",14,22/02/2019
YLJR 1,v,United Services Recreation Club 2,Lai King (LKSC),19:00,"2-3(3-0,3-1,0-3,2-3,0-3)",14,22/02/2019
i-Mask Advance Squash Club 3,v,Fung King Tough,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",14,22/02/2019
Hong Kong Football Club 7,v,Twister 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-1,3-1,3-1)",14,22/02/2019
Friend Club 3,v,i-Mask Advance Squash Club 3,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,0-3,3-1,CR)",15,01/03/2019
YLJR 1,v,The Zero Squash Club D7,Lai King (LKSC),19:00,"0-5(CR,CR,CR,CR,CR)",15,01/03/2019
Neptune,v,Fung King Tough,Cornwall Street (CSPSC),19:00,"2-3(1-3,0-3,1-3,3-0,3-0)",15,01/03/2019
i-Mask Advance Squash Club 4,v,Twister 1,HK Squash Centre (HKSC),19:00,"2-3(2-3,3-0,3-2,1-3,0-3)",15,01/03/2019
Tuen Mun Squash Club 1,v,Hong Kong Football Club 7,Yau Oi (YOSC),19:00,"0-5(2-3,1-3,1-3,0-3,0-3)",15,01/03/2019
United Services Recreation Club 2,v,Spark 2,United Services Recreation Club (USRC),19:00,"2-3(3-0,0-3,3-2,0-3,0-3)",15,01/03/2019
The Zero Squash Club D7,v,Spark 2,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-0,3-1,WO,WO)",16,08/03/2019
i-Mask Advance Squash Club 3,v,Twister 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,2-3,0-3,1-3,0-3)",16,08/03/2019
i-Mask Advance Squash Club 4,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",16,08/03/2019
YLJR 1,v,Neptune,Lai King (LKSC),19:00,"2-3(1-3,3-1,0-3,3-0,CR)",16,08/03/2019
Fung King Tough,v,Friend Club 3,Wai Tsuen (WTSC),19:00,"4-1(0-3,3-0,3-0,3-1,CR)",16,08/03/2019
Hong Kong Football Club 7,v,United Services Recreation Club 2,Hong Kong Football Club (HKFC),19:00,"3-2(2-3,0-3,3-2,3-0,3-0)",16,08/03/2019
The Zero Squash Club D7,v,Hong Kong Football Club 7,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-2,3-2,2-3,0-3)",17,15/03/2019
Neptune,v,Spark 2,Cornwall Street (CSPSC),19:00,"2-3(3-2,1-3,0-3,0-3,CR)",17,15/03/2019
Twister 1,v,Friend Club 3,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,CR,CR)",17,15/03/2019
YLJR 1,v,Fung King Tough,Lai King (LKSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",17,15/03/2019
Tuen Mun Squash Club 1,v,i-Mask Advance Squash Club 3,Yau Oi (YOSC),19:00,"2-3(0-3,0-3,3-1,3-2,0-3)",17,15/03/2019
United Services Recreation Club 2,v,i-Mask Advance Squash Club 4,United Services Recreation Club (USRC),19:00,"2-3(0-3,0-3,3-0,3-0,1-3)",17,15/03/2019
Spark 2,v,YLJR 1,HK Squash Centre (HKSC),19:00,"2-3(2-3,2-3,3-0,1-3,3-0)",18,22/03/2019
Friend Club 3,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-2,3-2,CR,CR)",18,22/03/2019
i-Mask Advance Squash Club 4,v,The Zero Squash Club D7,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,3-1,3-0,0-3)",18,22/03/2019
i-Mask Advance Squash Club 3,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,1-3,0-3,0-3)",18,22/03/2019
Fung King Tough,v,Twister 1,Wai Tsuen (WTSC),19:00,"4-1(3-0,3-0,3-0,0-3,3-0)",18,22/03/2019
Hong Kong Football Club 7,v,Neptune,Hong Kong Football Club (HKFC),19:00,"3-2(3-2,3-0,1-3,2-3,3-0)",18,22/03/2019
Fung King Tough,v,Spark 2,Wai Tsuen (WTSC),19:00,"3-2(0-3,0-3,CR,CR,CR)",19,29/03/2019
Neptune,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",19,29/03/2019
The Zero Squash Club D7,v,i-Mask Advance Squash Club 3,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,2-3,1-3,0-3)",19,29/03/2019
YLJR 1,v,Hong Kong Football Club 7,Lai King (LKSC),19:00,"3-2(3-0,2-3,3-2,1-3,3-0)",19,29/03/2019
