Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 3B,v,Hong Kong Football Club 3A,Hong Kong Football Club (HKFC),19:00,"0-5(2-3,2-3,1-3,0-3,0-3)",1,09/10/2018
Young Player 3,v,i-Mask Advance Squash Club 1,Hong Kong Sports Institute (HKSI),19:00,"5-0(3-1,3-1,3-0,3-0,3-2)",1,09/10/2018
Perrier Sergio Tacchini KCC 3,v,A Squash,Kowloon Cricket Club (KCC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",1,09/10/2018
Friend Club 1,v,USRC - FWD 1,Kwun Chung (KCSC),19:00,"3-2(3-0,0-3,3-1,3-2,1-3)",1,09/10/2018
USRC - FWD 1,v,i-Mask Advance Squash Club 1,United Services Recreation Club (USRC),19:00,"2-3(2-3,3-1,2-3,0-3,3-2)",2,16/10/2018
A Squash,v,Hong Kong Football Club 3B,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",2,16/10/2018
Friend Club 1,v,Perrier Sergio Tacchini KCC 3,Kwun Chung (KCSC),19:00,"3-2(3-1,0-3,3-2,3-0,0-3)",2,16/10/2018
Hong Kong Football Club 3A,v,Young Player 3,Hong Kong Football Club (HKFC),19:00,"3-2(2-3,3-2,0-3,3-1,3-1)",2,16/10/2018
USRC - FWD 1,v,A Squash,United Services Recreation Club (USRC),19:00,"4-1(3-0,3-0,1-3,3-0,3-0)",3,23/10/2018
Friend Club 1,v,i-Mask Advance Squash Club 1,Kwun Chung (KCSC),19:00,"3-2(2-3,3-0,2-3,3-1,CR)",3,23/10/2018
Hong Kong Football Club 3A,v,Perrier Sergio Tacchini KCC 3,Hong Kong Football Club (HKFC),19:00,"1-4(1-3,1-3,1-3,3-2,2-3)",3,23/10/2018
Young Player 3,v,Hong Kong Football Club 3B,Hong Kong Sports Institute (HKSI),19:00,"3-2(1-3,3-1,3-1,3-0,1-3)",3,23/10/2018
A Squash,v,Hong Kong Football Club 3A,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,0-3,0-3)",4,30/10/2018
Hong Kong Football Club 3B,v,Friend Club 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-1,3-0,3-2)",4,30/10/2018
USRC - FWD 1,v,Young Player 3,United Services Recreation Club (USRC),19:00,"2-3(3-0,1-3,0-3,3-0,2-3)",4,30/10/2018
Perrier Sergio Tacchini KCC 3,v,i-Mask Advance Squash Club 1,Kowloon Cricket Club (KCC),19:00,"5-0(3-0,3-2,3-0,3-2,3-0)",4,30/10/2018
i-Mask Advance Squash Club 1,v,Hong Kong Football Club 3B,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,1-3,CR,CR)",5,06/11/2018
A Squash,v,Young Player 3,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",5,06/11/2018
Hong Kong Football Club 3A,v,Friend Club 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-1,3-0,3-1)",5,06/11/2018
USRC - FWD 1,v,Perrier Sergio Tacchini KCC 3,United Services Recreation Club (USRC),19:00,"2-3(3-2,3-2,0-3,1-3,2-3)",5,06/11/2018
A Squash,v,Friend Club 1,Cornwall Street (CSPSC),19:00,"2-3(3-1,1-3,3-0,0-3,0-3)",6,13/11/2018
Hong Kong Football Club 3B,v,USRC - FWD 1,Hong Kong Football Club (HKFC),19:00,"1-4(1-3,0-3,1-3,0-3,3-0)",6,13/11/2018
i-Mask Advance Squash Club 1,v,Hong Kong Football Club 3A,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-0,0-3,2-3,0-3)",6,13/11/2018
Young Player 3,v,Perrier Sergio Tacchini KCC 3,Hong Kong Sports Institute (HKSI),19:00,"2-3(0-3,3-0,1-3,3-0,0-3)",6,13/11/2018
i-Mask Advance Squash Club 1,v,A Squash,Cornwall Street (CSPSC),19:00,"3-2(2-3,0-3,3-2,3-0,3-1)",7,27/11/2018
Friend Club 1,v,Young Player 3,Kwun Chung (KCSC),19:00,"0-5(0-3,1-3,1-3,0-3,CR)",7,27/11/2018
Perrier Sergio Tacchini KCC 3,v,Hong Kong Football Club 3B,Kowloon Cricket Club (KCC),19:00,"3-2(1-3,3-0,3-0,3-1,0-3)",7,27/11/2018
USRC - FWD 1,v,Hong Kong Football Club 3A,United Services Recreation Club (USRC),19:00,"3-2(3-0,1-3,3-0,2-3,3-2)",7,27/11/2018
A Squash,v,Perrier Sergio Tacchini KCC 3,Cornwall Street (CSPSC),19:00,"0-5(1-3,1-3,0-3,0-3,0-3)",8,04/12/2018
i-Mask Advance Squash Club 1,v,Young Player 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,CR,CR,CR)",8,04/12/2018
Friend Club 1,v,USRC - FWD 1,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-2)",8,04/12/2018
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club (HKFC),19:00,"5-0(3-2,3-1,3-1,3-0,3-1)",8,04/12/2018
i-Mask Advance Squash Club 1,v,USRC - FWD 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,CR)",9,11/12/2018
