Team,Played,Won,Lost,Points
Squashathon Junior,10,8,2,45
TKO Junior 2,10,8,2,39
Happy Squash 5,10,7,3,39
Dream Catchers,10,7,3,36
Electrify Squash Div 15,10,3,7,23
RC,10,4,6,21
Vitality Squash 3,10,2,8,19
NEXUS 4,10,1,9,13
