Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,9,9,0,47
Uncles,10,6,4,34
Hong Kong Football Club 6A,9,6,3,33
Hong Kong Football Club 6C,10,6,4,31
Ladies Recreation Club Div 6,9,6,3,30
Kowloon Cricket Club 6A,9,5,4,29
Hong Kong Football Club 6B,9,4,5,26
Fusion Squash Club 1,9,4,5,24
Global Squash 1,9,2,7,20
Electrify Squash Div 6,9,3,6,18
Hong Kong Cricket Club D6,9,2,7,18
X-Alpha 3,9,2,7,17
