Team,Played,Won,Lost,Points
Hong Kong Football Club L2B,10,9,1,40
Kowloon Cricket Club L2B,9,8,1,35
Hong Kong Cricket Club L2,10,4,6,25
Hong Kong Football Club L2A,9,4,5,23
Kowloon Cricket Club L2A,10,4,6,22
JESSICA L2 [withdrawal],10,0,10,0
