Team,Played,Won,Lost,Points
Hong Kong Football Club M4A,10,8,2,41
SKCSC M4,10,7,3,39
WAKO,10,7,3,38
Hong Kong Football Club M4B,10,6,4,35
Hong Kong Cricket Club M4,10,6,4,33
Kowloon Cricket Club M4,10,5,5,32
United Services Recreation Club M4,10,3,7,29
Hong Kong Club Blue,10,3,7,21
Royal Hong Kong Yacht Club M4,10,3,7,16
Bolton,10,2,8,16
