Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 12,9,6,3,38
Star River 1,9,7,2,37
Physical Chess 4,8,6,2,33
Sha Tin 5,8,6,2,32
Winter Warriors,9,5,4,29
Global Squash 2,8,5,3,27
Hong Kong Football Club 12A,8,4,4,24
Hong Kong Football Club 12B,8,4,4,21
SKCSC Div 12,8,2,6,14
CSD Squash Team,9,0,9,10
Latecomers,8,1,7,9
