Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.5714285714285716,2.875,0.6964285714285716
United Services Recreation Club 2,United Services Recreation Club,3.3333333333333335,2.75,0.5833333333333335
Social Squash Team,HK Squash Centre,1.5714285714285714,1.0,0.5714285714285714
Hong Kong Football Club 6C,Hong Kong Football Club,2.8333333333333335,2.2857142857142856,0.5476190476190479
Global Squash 1,HK Squash Centre,2.375,1.8571428571428572,0.5178571428571428
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.0,3.7142857142857144,0.2857142857142856
Hong Kong Cricket Club 4,Hong Kong Cricket Club,2.875,2.6666666666666665,0.20833333333333348
Hong Kong Football Club 6B,Hong Kong Football Club,2.375,2.3333333333333335,0.04166666666666652
Friend Club 3,Cornwall Street Squash Centre,1.25,1.5555555555555556,-0.3055555555555556
Hong Kong Football Club 6A,Hong Kong Football Club,2.0,2.857142857142857,-0.8571428571428572
