Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Electrify Squash Div 13,22,13.177177177177176,8.822822822822824,75.41341341341341,74.27427427427428,26.926926926926924,21.12112112112112,14.014014014014014,12.212212212212211,8.108108108108109,7.807807807807808,4.704704704704705,1.9019019019019021,1.6016016016016015,1.001001001001001,0.6006006006006006,0.0
Sha Tin 6,22,13.11111111111111,8.88888888888889,75.16916916916917,73.27327327327328,24.324324324324326,21.02102102102102,15.015015015015015,12.912912912912914,9.80980980980981,6.806806806806807,5.005005005005005,2.8028028028028027,1.2012012012012012,0.7007007007007007,0.20020020020020018,0.20020020020020018
Energy Squash Club 1,22,12.937937937937939,9.062062062062061,73.36236236236236,64.06406406406407,18.31831831831832,16.916916916916914,15.715715715715717,13.113113113113112,11.811811811811811,8.408408408408409,5.7057057057057055,4.604604604604605,2.6026026026026026,1.9019019019019021,0.7007007007007007,0.20020020020020018
SocGen Squash,22,12.165165165165165,9.834834834834835,72.17317317317317,57.95795795795796,13.513513513513514,14.614614614614615,14.614614614614615,15.215215215215217,12.412412412412413,9.90990990990991,6.706706706706707,5.7057057057057055,3.903903903903904,1.7017017017017018,0.9009009009009009,0.8008008008008007
Fusion Squash Club 2,22,12.344344344344345,9.655655655655655,69.24624624624624,42.24224224224224,8.208208208208207,8.90890890890891,13.213213213213212,11.911911911911911,13.013013013013014,13.413413413413414,9.30930930930931,8.608608608608609,6.006006006006006,4.1041041041041035,1.9019019019019021,1.4014014014014013
X-Alpha 5,22,11.447447447447447,10.552552552552553,68.73773773773775,38.73873873873874,5.405405405405405,9.90990990990991,11.01101101101101,12.412412412412413,11.711711711711711,13.313313313313312,10.41041041041041,9.00900900900901,6.906906906906906,5.305305305305305,3.4034034034034035,1.2012012012012012
i-Mask Advance Squash Club 5,22,10.44044044044044,11.55955955955956,63.98198198198198,17.41741741741742,1.5015015015015014,3.003003003003003,5.905905905905906,7.007007007007007,10.61061061061061,11.01101101101101,12.612612612612612,12.212212212212211,12.312312312312311,9.20920920920921,9.00900900900901,5.605605605605605
Energy Squash Club 2,22,9.735735735735735,12.264264264264265,61.988988988988986,10.91091091091091,0.6006006006006006,1.7017017017017018,3.6036036036036037,5.005005005005005,6.706706706706707,6.406406406406406,13.113113113113112,15.015015015015015,14.314314314314313,15.915915915915916,10.11011011011011,7.5075075075075075
HKIS Div 13,22,9.697697697697699,12.302302302302301,61.97697697697698,11.711711711711711,0.7007007007007007,1.8018018018018018,3.7037037037037033,5.505505505505505,8.508508508508509,9.10910910910911,12.412412412412413,11.811811811811811,13.813813813813812,14.714714714714713,9.40940940940941,8.508508508508509
Yuen Long District Sports Association Limited,22,9.393393393393394,12.606606606606606,58.15915915915916,3.703703703703704,0.20020020020020018,0.5005005005005005,1.001001001001001,2.002002002002002,2.8028028028028027,5.905905905905906,7.807807807807808,12.312312312312311,15.215215215215217,16.416416416416414,18.61861861861862,17.217217217217218
Happy Squash 4,22,8.92992992992993,13.07007007007007,56.970970970970974,3.4034034034034035,0.10010010010010009,0.20020020020020018,1.001001001001001,2.1021021021021022,2.902902902902903,4.604604604604605,7.207207207207207,8.80880880880881,12.412412412412413,15.415415415415415,22.32232232232232,22.922922922922922
Kinetic 4,22,8.61961961961962,13.38038038038038,54.81981981981982,2.3023023023023024,0.20020020020020018,0.3003003003003003,1.2012012012012012,0.6006006006006006,1.6016016016016015,3.303303303303303,5.005005005005005,7.207207207207207,9.70970970970971,13.613613613613614,22.822822822822822,34.434434434434436
