Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
JESSICA L1,8,5.23023023023023,2.76976976976977,19.7027027027027,98.89889889889889,53.25325325325325,25.625625625625624,13.213213213213212,6.806806806806807,1.1011011011011012
Hong Kong Football Club L1,8,4.67067067067067,3.329329329329329,17.53853853853854,91.3913913913914,25.525525525525527,30.930930930930934,19.61961961961962,15.315315315315313,8.608608608608609
Kowloon Cricket Club L1A,8,3.948948948948949,4.051051051051051,15.8988988988989,88.68868868868867,12.712712712712712,22.822822822822822,31.631631631631627,21.52152152152152,11.31131131131131
Hong Kong Cricket Club L1,8,3.3813813813813813,4.618618618618619,14.605605605605605,72.17217217217217,6.506506506506507,15.815815815815814,21.22122122122122,28.628628628628626,27.82782782782783
Kowloon Cricket Club L1B,8,2.7687687687687688,5.231231231231231,12.254254254254255,48.848848848848846,2.002002002002002,4.804804804804805,14.314314314314313,27.72772772772773,51.151151151151154
