Team Name,Home,Average Home Score,Average Away Score,home_away_diff
ZOMA,Cornwall Street Squash Centre,3.0,2.2857142857142856,0.7142857142857144
Hong Kong Football Club 12B,Hong Kong Football Club,2.375,1.6666666666666667,0.7083333333333333
Hong Kong Racketlon Assoication 2,HK Squash Centre,1.5,0.8333333333333334,0.6666666666666666
Sea Bear,Cornwall Street Squash Centre,3.8,3.3333333333333335,0.46666666666666634
North District Sports Association 1,Cornwall Street Squash Centre,4.166666666666667,3.8,0.36666666666666714
South China Athletic Association,HK Squash Centre,3.3333333333333335,3.0,0.3333333333333335
Winter Warriors,HK Squash Centre,3.1666666666666665,2.8333333333333335,0.33333333333333304
CSD Squash Team,HK Squash Centre,1.1428571428571428,0.8333333333333334,0.3095238095238094
Alpha CUHK,Cornwall Street Squash Centre,4.0,3.8333333333333335,0.16666666666666652
Latecomers,HK Squash Centre,0.6666666666666666,0.6,0.06666666666666665
Star River 2,Cornwall Street Squash Centre,2.2857142857142856,2.4,-0.11428571428571432
Hong Kong Football Club 12A,Hong Kong Football Club,2.7142857142857144,3.0,-0.2857142857142856
