Home Team,Away Team,Venue,Match Week,Date
Hong Kong Football Club M1A,Squashathon M+,Hong Kong Football Club,3,2025-10-16
Hong Kong Football Club M1B,Hong Kong Cricket Club M1B,Hong Kong Football Club,3,2025-10-16
