Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1A,0.0,-25.0,0.0,-8.333333333333329
Squashathon M+,-25.0,-25.0,8.333333333333329,-13.888888888888891
Hong Kong Cricket Club M1B,-16.66666666666667,-46.66666666666667,0.0,-21.111111111111118
Hong Kong Cricket Club M1A,0.0,-75.0,0.0,-25.000000000000007
Hong Kong Football Club M1B,-25.0,-75.0,0.0,-33.33333333333333
