Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Cricket Club D7B,28.57142857142857,37.14285714285714,51.42857142857143,-17.142857142857146,23.333333333333343,24.66666666666667
Thunder 1,25.0,0.0,25.0,-50.0,50.0,10.0
i-Mask Advance Squash Club 1,0.0,-25.0,50.0,-25.0,25.0,5.0
Kinetic 1,-40.476190476190474,33.33333333333333,2.3809523809523796,-42.857142857142854,60.0,2.476190476190478
Xavier,-50.0,41.66666666666667,16.66666666666667,-16.666666666666657,0.0,-1.6666666666666572
UST,50.0,-20.0,-35.0,-25.0,16.66666666666667,-2.6666666666666643
Hong Kong Football Club 7A,50.000000000000014,0.0,0.0,-33.33333333333333,-30.0,-2.6666666666666714
Physical Chess 2,25.0,0.0,0.0,0.0,-41.66666666666667,-3.333333333333343
Hong Kong Cricket Club D7A,-20.0,-10.0,-10.0,20.0,-25.0,-9.0
Hong Kong Football Club 7B,-31.42857142857143,-5.714285714285708,-40.0,-5.714285714285708,30.0,-10.57142857142857
Social Squash Team,0.0,-16.666666666666664,-33.333333333333336,16.66666666666667,-26.666666666666657,-11.999999999999993
