Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
SKCSC M4,16.666666666666657,83.33333333333334,54.16666666666667,54.16666666666667,37.5,49.16666666666667
United Services Recreation Club M4,5.357142857142861,48.214285714285715,7.142857142857146,44.642857142857146,66.66666666666667,34.404761904761905
Bolton,66.66666666666667,33.33333333333333,33.33333333333333,13.333333333333329,13.333333333333329,31.999999999999996
Royal Hong Kong Yacht Club M4,22.22222222222222,13.333333333333329,22.22222222222222,11.11111111111111,33.33333333333333,20.444444444444443
Hong Kong Club Blue,1.7857142857142847,1.7857142857142847,30.357142857142854,44.64285714285714,7.142857142857139,17.14285714285714
Hong Kong Football Club M4B,21.42857142857143,26.190476190476204,-4.761904761904773,2.857142857142861,31.42857142857143,15.42857142857143
WAKO,-35.71428571428571,7.142857142857146,38.09523809523809,-2.3809523809523654,57.142857142857146,12.857142857142868
Kowloon Cricket Club M4,-21.42857142857143,8.92857142857143,-3.5714285714285694,21.42857142857143,32.14285714285714,7.5
Hong Kong Football Club M4A,-16.666666666666657,0.0,-16.666666666666686,33.33333333333333,33.33333333333333,6.666666666666657
Hong Kong Cricket Club M4,-14.285714285714292,-14.285714285714285,14.285714285714292,28.57142857142857,14.285714285714285,5.714285714285722
