Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Star River 1,33.33333333333334,8.333333333333343,50.0,30.0,0.0,24.333333333333343
Royal Hong Kong Yacht Club Div 12,15.0,47.5,27.5,15.0,11.42857142857143,23.285714285714292
CSD Squash Team,33.33333333333334,60.0,-8.333333333333329,0.0,0.0,17.000000000000004
Global Squash 2,-41.66666666666667,50.0,-29.16666666666667,50.0,16.666666666666657,9.166666666666657
Latecomers,10.0,0.0,0.0,0.0,0.0,2.0
Hong Kong Football Club 12A,0.0,-37.14285714285714,35.714285714285715,-33.33333333333334,-10.0,-8.952380952380949
Hong Kong Football Club 12B,5.714285714285715,-8.57142857142857,-17.14285714285714,-20.0,-20.0,-12.0
Sha Tin 5,0.0,16.666666666666657,-50.0,-33.33333333333334,0.0,-13.333333333333343
SKCSC Div 12,-16.666666666666664,-16.66666666666667,-33.333333333333336,-20.0,-20.0,-21.333333333333332
Physical Chess 4,-17.142857142857146,-33.33333333333334,-46.66666666666667,-20.0,0.0,-23.42857142857143
Winter Warriors,0.0,-20.0,-60.0,0.0,-75.0,-31.0
