Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Mercury,25.0,55.0,30.0,50.0,55.0,43.0
Hong Kong Cricket Club D10,21.42857142857143,38.0952380952381,52.38095238095238,57.14285714285714,43.33333333333334,42.47619047619048
Thunder 2,100.0,-33.33333333333333,-16.666666666666657,66.66666666666667,50.0,33.333333333333336
Bravo D10,50.0,0.0,25.0,25.0,0.0,20.0
i-Mask Advance Squash Club 4,-16.66666666666667,33.33333333333333,33.33333333333333,41.66666666666666,0.0,18.333333333333325
Sha Tin 4,0.0,0.0,0.0,0.0,0.0,0.0
RELAY 1,0.0,0.0,0.0,0.0,-16.66666666666667,-3.333333333333343
Kwai Tsing District Squash Club,8.333333333333343,8.333333333333343,-41.66666666666666,-25.0,0.0,-10.0
Banbil,20.0,0.0,-40.0,-20.0,-41.66666666666666,-16.33333333333333
United Services Recreation Club 3,-42.85714285714286,-14.285714285714285,-42.857142857142854,0.0,14.285714285714285,-17.142857142857146
Squashathon Advance,20.0,-20.0,-40.0,0.0,-75.0,-23.0
