Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
TNGX,25.0,-25.0,50.0,25.0,25.0,20.0
Hong Kong Cricket Club D4B,-2.3809523809523796,14.285714285714285,42.857142857142854,28.57142857142857,16.666666666666664,20.0
Hong Kong Cricket Club D4A,0.0,33.33333333333333,0.0,23.333333333333336,35.0,18.333333333333332
YLJR,-25.0,50.0,50.0,0.0,16.666666666666657,18.33333333333333
The Squash Club 1,0.0,-8.333333333333329,25.0,25.0,25.0,13.333333333333336
Hong Kong Football Club 4A,-23.80952380952381,40.47619047619049,-7.142857142857139,-9.523809523809526,63.33333333333334,12.666666666666671
Sha Tin 1,0.0,35.0,-15.0,-15.0,0.0,1.0
Kowloon Cricket Club 4,-19.642857142857146,-16.07142857142857,-5.357142857142861,0.0,0.0,-8.214285714285708
Hong Kong Football Club 4B,4.761904761904759,-9.523809523809526,4.761904761904759,-7.142857142857139,-46.66666666666667,-10.76190476190476
X-Alpha 2,-40.0,-20.0,-40.0,-40.0,16.666666666666657,-24.66666666666667
