Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC M4,93.75,68.75,68.75,68.75,75.0,75.0,80
WAKO,68.75,50.0,56.25,87.5,60.0,64.5,79
Hong Kong Football Club M4A,62.5,81.25,75.0,43.75,43.75,61.25,80
United Services Recreation Club M4,60.0,40.0,46.666666666666664,66.66666666666666,71.42857142857143,56.95238095238095,74
Kowloon Cricket Club M4,40.0,66.66666666666666,73.33333333333333,60.0,40.0,56.0,75
Hong Kong Football Club M4B,37.5,62.5,68.75,60.0,46.666666666666664,55.083333333333336,78
Hong Kong Cricket Club M4,56.25,50.0,62.5,43.75,43.75,51.25,80
Bolton,56.25,37.5,6.25,33.33333333333333,40.0,34.666666666666664,78
Hong Kong Club Blue,12.5,12.5,25.0,31.25,50.0,26.25,80
Royal Hong Kong Yacht Club M4,12.5,31.25,18.75,6.25,31.25,20.0,80
