Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L3B,2,2,0,8,6,2,0,0,0,0
JESSICA L3,1,1,0,4,3,1,0,0,0,0
Hong Kong Cricket Club L3,1,1,0,4,3,1,0,0,0,0
Hong Kong Football Club L3A,2,0,2,2,2,6,0,0,0,0
Hong Kong Football Club L3C,2,0,2,2,2,6,0,0,0,0
