Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 1A,2,2,0,8,6,0,0,0,0,0
Hong Kong Cricket Club D1,2,2,0,6,4,2,0,0,0,0
Kowloon Cricket Club 1A,2,1,1,4,3,3,0,0,0,0
Hong Kong Football Club 1B,2,1,1,4,3,3,0,0,0,0
Kowloon Cricket Club 1B,2,0,2,1,1,5,0,0,0,0
FWD,2,0,2,1,1,5,0,0,0,0
