Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 13,2,2,0,10,8,2,0,5,0,0
Hong Kong Football Club 13,2,1,1,8,7,3,3,0,0,0
Squashathon One,2,1,1,7,6,4,0,3,0,0
Yuen Long District Sports Association Limited,2,1,1,4,3,7,2,0,0,0
Happy Squash 4,1,1,0,4,3,2,0,1,0,0
Fusion Squash Club 3,2,1,1,4,3,7,0,0,0,0
Kowloon Cricket Club 13,1,0,1,2,2,3,1,0,0,0
Kinetic 4,1,0,1,2,2,3,0,0,0,0
TNG 2,1,0,1,1,1,4,3,0,0,0
