Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Young Player 3A,v,Young Player 3B,HK Squash Centre,19:00,"2-3(1-3,0-3,1-3,3-1,3-1)",1,11/10/2022
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club,19:00,"4-1(3-0,3-1,3-0,3-0,0-3)",1,11/10/2022
Sergio Tacchini KCC 3,v,[BYE],,,,1,11/10/2022
Hong Kong Football Club 3A,v,Young Player 3B,Hong Kong Football Club,19:00,"4-1(2-3,3-0,3-2,CR,CR)",2,18/10/2022
Sergio Tacchini KCC 3,v,Young Player 3A,Kowloon Cricket Club,19:00,"5-0(3-0,CR,CR,CR,CR)",2,18/10/2022
Hong Kong Football Club 3B,v,[BYE],,,,2,18/10/2022
Sergio Tacchini KCC 3,v,Hong Kong Football Club 3A,Kowloon Cricket Club,19:00,"1-4(1-3,0-3,3-1,0-3,CR)",3,25/10/2022
Young Player 3B,v,Hong Kong Football Club 3B,HK Squash Centre,19:00,"2-3(2-3,0-3,3-1,3-0,0-3)",3,25/10/2022
Young Player 3A,v,[BYE],,,,3,25/10/2022
Hong Kong Football Club 3B,v,Sergio Tacchini KCC 3,Hong Kong Football Club,19:00,"3-2(3-0,1-3,2-3,WO,WO)",4,01/11/2022
Young Player 3A,v,Hong Kong Football Club 3A,HK Squash Centre,19:00,"1-4(3-1,0-3,0-3,1-3,2-3)",4,01/11/2022
Young Player 3B,v,[BYE],,,,4,01/11/2022
Hong Kong Football Club 3B,v,Young Player 3A,Hong Kong Football Club,19:00,"4-1(0-3,3-1,3-0,3-2,3-1)",5,08/11/2022
Young Player 3B,v,Sergio Tacchini KCC 3,HK Squash Centre,19:00,"4-1(2-3,3-0,CR,CR,CR)",5,08/11/2022
Hong Kong Football Club 3A,v,[BYE],,,,5,08/11/2022
Young Player 3B,v,Young Player 3A,HK Squash Centre,19:00,"5-0(3-1,3-0,3-2,3-0,3-2)",6,15/11/2022
Hong Kong Football Club 3B,v,Hong Kong Football Club 3A,Hong Kong Football Club,19:00,"1-4(3-1,0-3,1-3,0-3,1-3)",6,15/11/2022
Sergio Tacchini KCC 3,v,[BYE],,,,6,15/11/2022
Hong Kong Football Club 3A,v,Young Player 3B,Hong Kong Football Club,19:00,"4-1(3-0,1-3,3-2,3-0,3-0)",7,22/11/2022
Young Player 3A,v,Sergio Tacchini KCC 3,HK Squash Centre,19:00,"4-1(3-1,3-0,1-3,CR,CR)",7,22/11/2022
Hong Kong Football Club 3B,v,[BYE],,,,7,22/11/2022
Hong Kong Football Club 3A,v,Sergio Tacchini KCC 3,Cornwall Street Squash Centre,19:00,"2-3(3-1,3-1,1-3,2-3,CR)",8,06/12/2022
Hong Kong Football Club 3B,v,[BYE],,,,8,06/12/2022
Sergio Tacchini KCC 3,v,Hong Kong Football Club 3B,Kowloon Cricket Club,19:00,"5-0(3-0,3-0,3-0,3-2,3-0)",9,13/12/2022
Hong Kong Football Club 3A,v,Young Player 3A,Hong Kong Football Club,19:00,"5-0(3-0,3-0,3-0,CR,CR)",9,13/12/2022
Young Player 3B,v,[BYE],,,,9,13/12/2022
Hong Kong Football Club 3B,v,Young Player 3B,Hong Kong Football Club,19:00,"3-2(0-3,0-3,3-0,3-0,CR)",10,20/12/2022
Hong Kong Football Club 3A,v,[BYE],,,,10,20/12/2022
Young Player 3A,v,Hong Kong Football Club 3B,HK Squash Centre,19:00,"2-3(0-3,3-2,3-0,0-3,0-3)",11,03/01/2023
Sergio Tacchini KCC 3,v,Young Player 3B,Kowloon Cricket Club,19:00,"3-2(3-1,0-3,3-1,3-0,CR)",11,03/01/2023
Hong Kong Football Club 3A,v,[BYE],,,,11,03/01/2023
Young Player 3A,v,Young Player 3B,HK Squash Centre,19:00,"2-3(1-3,0-3,3-2,0-3,3-1)",12,10/01/2023
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club,19:00,"3-2(3-1,3-0,3-0,0-3,0-3)",12,10/01/2023
Sergio Tacchini KCC 3,v,[BYE],,,,12,10/01/2023
Young Player 3B,v,Hong Kong Football Club 3A,HK Squash Centre,19:00,"1-4(1-3,3-0,0-3,1-3,0-3)",13,17/01/2023
Sergio Tacchini KCC 3,v,Young Player 3A,Kowloon Cricket Club,19:00,"1-4(0-3,0-3,3-0,CR,CR)",13,17/01/2023
Hong Kong Football Club 3B,v,[BYE],,,,13,17/01/2023
Hong Kong Football Club 3A,v,Sergio Tacchini KCC 3,Hong Kong Football Club,19:00,"4-1(3-0,0-3,3-1,CR,CR)",14,07/02/2023
Young Player 3B,v,Hong Kong Football Club 3B,HK Squash Centre,19:00,"3-2(3-1,2-3,3-0,0-3,3-2)",14,07/02/2023
Young Player 3A,v,[BYE],,,,14,07/02/2023
Hong Kong Football Club 3B,v,Sergio Tacchini KCC 3,Hong Kong Football Club,19:00,"5-0(3-0,WO,WO,WO,WO)",15,14/02/2023
Young Player 3A,v,Hong Kong Football Club 3A,HK Squash Centre,19:00,"3-2(3-1,0-3,0-3,3-0,CR)",15,14/02/2023
Young Player 3B,v,[BYE],,,,15,14/02/2023
Hong Kong Football Club 3B,v,Young Player 3A,Hong Kong Football Club,19:00,"4-1(3-2,3-0,0-3,3-0,3-0)",16,21/02/2023
Young Player 3B,v,Sergio Tacchini KCC 3,HK Squash Centre,19:00,"5-0(3-0,3-0,CR,CR,CR)",16,21/02/2023
Hong Kong Football Club 3A,v,[BYE],,,,16,21/02/2023
Young Player 3B,v,Young Player 3A,HK Squash Centre,19:00,"2-3(2-3,2-3,3-1,3-1,0-3)",17,28/02/2023
Hong Kong Football Club 3B,v,Hong Kong Football Club 3A,Hong Kong Football Club,19:00,"1-4(3-2,0-3,0-3,0-3,1-3)",17,28/02/2023
Sergio Tacchini KCC 3,v,[BYE],,,,17,28/02/2023
Young Player 3B,v,Hong Kong Football Club 3A,HK Squash Centre,19:00,"3-2(3-1,3-1,0-3,1-3,CR)",18,07/03/2023
Young Player 3A,v,Sergio Tacchini KCC 3,HK Squash Centre,19:00,"3-2(3-1,1-3,1-3,CR,CR)",18,07/03/2023
Hong Kong Football Club 3B,v,[BYE],,,,18,07/03/2023
Sergio Tacchini KCC 3,v,Hong Kong Football Club 3A,Kowloon Cricket Club,19:00,"1-4(0-3,2-3,3-2,0-3,0-3)",19,14/03/2023
