Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
TNG 3,v,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,19:00,"2-3(3-1,2-3,1-3,2-3,3-0)",1,07/10/2022
Fusion Squash Club 2,v,Kinetic 1,HK Squash Centre,19:00,"5-0(3-1,3-1,3-0,3-0,3-0)",1,07/10/2022
Friend Club 6,v,Sha Tin Squash Rackets Club Team 3,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,0-3,3-0,1-3)",1,07/10/2022
Smart Squash 1,v,YLJR 2,Tai Po Sports Ground,19:00,"4-1(3-0,3-0,0-3,3-0,3-0)",1,07/10/2022
Squashathon Zero,v,EdUHK,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",1,07/10/2022
EdUHK,v,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,0-3,3-0,0-3)",2,14/10/2022
Smart Squash 1,v,Squashathon Zero,Tai Po Sports Ground,19:00,"3-2(0-3,3-2,3-0,3-2,0-3)",2,14/10/2022
Sha Tin Squash Rackets Club Team 3,v,YLJR 2,Pei Ho Street Sports Centre,19:00,"5-0(3-0,3-2,3-0,3-1,3-2)",2,14/10/2022
Fusion Squash Club 2,v,Friend Club 6,HK Squash Centre,19:00,"4-1(0-3,3-1,3-0,3-0,3-0)",2,14/10/2022
Kinetic 1,v,TNG 3,Yuen Long Jockey Club Squash Courts,19:00,"3-2(1-3,3-0,3-0,3-0,0-3)",2,14/10/2022
Hong Kong Cricket Club 5,v,Kinetic 1,Hong Kong Cricket Club,19:00,"3-2(3-0,3-0,3-0,0-3,1-3)",3,21/10/2022
Friend Club 6,v,TNG 3,Cornwall Street Squash Centre,19:00,"2-3(3-0,0-3,0-3,0-3,CR)",3,21/10/2022
YLJR 2,v,Fusion Squash Club 2,Cornwall Street Squash Centre,19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",3,21/10/2022
Squashathon Zero,v,Sha Tin Squash Rackets Club Team 3,Cornwall Street Squash Centre,19:00,"2-3(2-3,2-3,3-2,3-1,0-3)",3,21/10/2022
Smart Squash 1,v,EdUHK,Tai Po Sports Ground,19:00,"4-1(3-1,3-0,3-0,0-3,3-0)",3,21/10/2022
Smart Squash 1,v,Hong Kong Cricket Club 5,Tai Po Sports Ground,19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",4,28/10/2022
Sha Tin Squash Rackets Club Team 3,v,EdUHK,Cornwall Street Squash Centre,19:00,"3-2(3-0,0-3,3-0,3-0,0-3)",4,28/10/2022
Fusion Squash Club 2,v,Squashathon Zero,HK Squash Centre,19:00,"3-2(3-0,3-0,0-3,1-3,3-2)",4,28/10/2022
TNG 3,v,YLJR 2,Cornwall Street Squash Centre,19:00,"3-2(3-1,3-1,2-3,1-3,3-0)",4,28/10/2022
Kinetic 1,v,Friend Club 6,Yuen Long Jockey Club Squash Courts,19:00,"5-0(3-2,3-2,3-2,3-2,3-2)",4,28/10/2022
Friend Club 6,v,Hong Kong Cricket Club 5,HK Squash Centre,19:00,"4-1(3-0,3-1,3-1,2-3,3-0)",5,04/11/2022
Kinetic 1,v,YLJR 2,Yuen Long Jockey Club Squash Courts,19:00,"5-0(3-1,3-1,3-1,3-1,3-0)",5,04/11/2022
Squashathon Zero,v,TNG 3,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-1,3-1,3-0)",5,04/11/2022
EdUHK,v,Fusion Squash Club 2,Cornwall Street Squash Centre,19:00,"1-4(3-0,1-3,0-3,1-3,CR)",5,04/11/2022
Smart Squash 1,v,Sha Tin Squash Rackets Club Team 3,Tai Po Sports Ground,19:00,"1-4(0-3,0-3,0-3,3-0,0-3)",5,04/11/2022
Hong Kong Cricket Club 5,v,Sha Tin Squash Rackets Club Team 3,Hong Kong Cricket Club,19:00,"0-5(0-3,0-3,0-3,1-3,0-3)",6,11/11/2022
Smart Squash 1,v,Fusion Squash Club 2,Tai Po Sports Ground,19:00,"4-1(3-0,3-0,3-0,0-3,CR)",6,11/11/2022
TNG 3,v,EdUHK,Cornwall Street Squash Centre,19:00,"5-0(CR,CR,CR,CR,CR)",6,11/11/2022
Squashathon Zero,v,Kinetic 1,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",6,11/11/2022
Friend Club 6,v,YLJR 2,HK Squash Centre,19:00,"2-3(3-0,3-0,2-3,1-3,2-3)",6,11/11/2022
Hong Kong Cricket Club 5,v,YLJR 2,Hong Kong Cricket Club,19:00,"3-2(3-2,3-0,3-0,1-3,0-3)",7,18/11/2022
Squashathon Zero,v,Friend Club 6,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-2,WO,WO,WO)",7,18/11/2022
Kinetic 1,v,EdUHK,Yuen Long Jockey Club Squash Courts,19:00,"5-0(WO,WO,WO,WO,WO)",7,18/11/2022
Smart Squash 1,v,TNG 3,Tai Po Sports Ground,19:00,"4-1(3-0,3-1,3-0,1-3,CR)",7,18/11/2022
Fusion Squash Club 2,v,Sha Tin Squash Rackets Club Team 3,HK Squash Centre,19:00,"1-4(0-3,3-0,0-3,1-3,1-3)",7,18/11/2022
Hong Kong Cricket Club 5,v,Fusion Squash Club 2,Hong Kong Cricket Club,19:00,"2-3(1-3,3-1,0-3,3-1,0-3)",8,25/11/2022
