Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club 2,v,X - Alpha,Hong Kong Cricket Club,19:00,"4-1(3-2,3-2,0-3,3-0,3-0)",1,11/10/2022
Fusion Squash Club 1,v,Hong Kong Football Club 5,HK Squash Centre,19:00,"1-4(3-1,0-3,0-3,0-3,1-3)",1,11/10/2022
Sha Tin Squash Rackets Club Team 1,v,Squashathon,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-1,3-0,3-0,3-1)",1,11/10/2022
Howard's Folly Wine LRC Div 5,v,Energetic,Ladies Recreation Club,19:00,"0-5(0-3,0-3,0-3,1-2,1-3)",1,11/10/2022
Sergio Tacchini KCC 5A,v,Sergio Tacchini KCC 5B,Kowloon Cricket Club,19:00,"2-3(1-3,2-3,0-3,3-0,3-0)",1,11/10/2022
X - Alpha,v,Energetic,Cornwall Street Squash Centre,19:00,"3-2(3-0,1-3,0-3,3-0,3-0)",2,18/10/2022
Squashathon,v,Howard's Folly Wine LRC Div 5,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-2,3-2,3-0)",2,18/10/2022
Sha Tin Squash Rackets Club Team 1,v,Sergio Tacchini KCC 5B,Cornwall Street Squash Centre,19:00,"3-2(3-1,1-3,0-3,3-1,3-0)",2,18/10/2022
Fusion Squash Club 1,v,Sergio Tacchini KCC 5A,HK Squash Centre,19:00,"1-4(0-3,3-0,2-3,0-3,0-3)",2,18/10/2022
Hong Kong Football Club 5,v,Hong Kong Cricket Club 2,Hong Kong Football Club,19:00,"3-2(1-3,3-0,1-3,3-0,3-2)",2,18/10/2022
X - Alpha,v,Hong Kong Football Club 5,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-2,3-0,3-0)",3,25/10/2022
Sergio Tacchini KCC 5A,v,Hong Kong Cricket Club 2,Kowloon Cricket Club,19:00,"3-2(1-3,3-1,2-3,3-0,3-0)",3,25/10/2022
Sha Tin Squash Rackets Club Team 1,v,Fusion Squash Club 1,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,25/10/2022
Howard's Folly Wine LRC Div 5,v,Sergio Tacchini KCC 5B,Ladies Recreation Club,19:00,"1-4(0-3,0-3,0-3,0-3,CR)",3,25/10/2022
Energetic,v,Squashathon,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,25/10/2022
X - Alpha,v,Squashathon,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-1,3-0)",4,01/11/2022
