Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Banana,v,Physical Chess Squash Club Academy 3,Pei Ho Street Sports Centre,19:00,"2-3(3-0,0-3,0-3,3-2,0-3)",1,05/10/2022
Centre Squash,v,Kinetic 2,HK Squash Centre,19:00,"0-5(0-3,0-3,1-3,0-3,1-3)",1,05/10/2022
i-Mask Advance Squash Club 4,v,Hong Kong Football Club 13,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-1,3-2,3-1,0-3)",1,05/10/2022
Banbil,v,Sergio Tacchini KCC 13,HK Squash Centre,19:00,"4-1(3-2,3-1,3-2,1-3,3-0)",1,05/10/2022
Physical Chess Squash Club Academy 3,v,Sergio Tacchini KCC 13,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",2,12/10/2022
i-Mask Advance Squash Club 4,v,Banbil,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-0,WO)",2,12/10/2022
Hong Kong Football Club 13,v,Kinetic 2,Hong Kong Football Club,19:00,"4-1(3-2,2-3,3-0,3-1,3-0)",2,12/10/2022
Banana,v,Centre Squash,Pei Ho Street Sports Centre,19:00,"2-3(3-0,3-1,0-3,0-3,CR)",2,12/10/2022
Centre Squash,v,Physical Chess Squash Club Academy 3,HK Squash Centre,19:00,"3-2(0-3,3-2,0-3,3-2,3-2)",3,19/10/2022
Banana,v,Hong Kong Football Club 13,Pei Ho Street Sports Centre,19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",3,19/10/2022
Banbil,v,Kinetic 2,HK Squash Centre,19:00,"2-3(2-3,3-1,3-0,0-3,0-3)",3,19/10/2022
Sergio Tacchini KCC 13,v,i-Mask Advance Squash Club 4,Kowloon Cricket Club,19:00,"1-4(1-3,0-3,0-3,0-3,CR)",3,19/10/2022
Physical Chess Squash Club Academy 3,v,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,19:00,"2-3(1-3,1-3,3-0,0-3,3-0)",4,26/10/2022
Kinetic 2,v,Sergio Tacchini KCC 13,HK Squash Centre,19:00,"3-2(0-3,1-3,3-1,3-0,3-0)",4,26/10/2022
Banana,v,Banbil,Pei Ho Street Sports Centre,19:00,"2-3(3-2,0-3,0-3,3-0,WO)",4,26/10/2022
Centre Squash,v,Hong Kong Football Club 13,HK Squash Centre,19:00,"3-2(3-0,3-2,0-3,0-3,3-1)",4,26/10/2022
Physical Chess Squash Club Academy 3,v,Kinetic 2,Cornwall Street Squash Centre,19:00,"3-2(3-2,3-2,1-3,1-3,3-0)",5,09/11/2022
Banana,v,i-Mask Advance Squash Club 4,Pei Ho Street Sports Centre,19:00,"0-5(CR,CR,CR,CR,CR)",5,09/11/2022
Centre Squash,v,Sergio Tacchini KCC 13,HK Squash Centre,19:00,"2-3(3-0,1-3,1-3,0-3,3-0)",5,09/11/2022
Hong Kong Football Club 13,v,Banbil,Hong Kong Football Club,19:00,"3-2(2-3,2-3,3-0,3-1,3-0)",5,09/11/2022
Banbil,v,Physical Chess Squash Club Academy 3,HK Squash Centre,19:00,"2-3(3-0,1-3,3-0,0-3,0-3)",6,16/11/2022
Sergio Tacchini KCC 13,v,Hong Kong Football Club 13,Kowloon Cricket Club,19:00,"3-2(2-3,3-2,3-0,0-3,3-2)",6,16/11/2022
i-Mask Advance Squash Club 4,v,Centre Squash,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-2,2-3,3-0,2-3)",6,16/11/2022
Kinetic 2,v,Banana,HK Squash Centre,19:00,"5-0(3-1,3-0,3-1,3-0,WO)",6,16/11/2022
Physical Chess Squash Club Academy 3,v,Banana,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-1,3-0,CR,CR)",7,23/11/2022
Kinetic 2,v,Centre Squash,HK Squash Centre,19:00,"4-1(1-3,3-1,3-2,3-2,CR)",7,23/11/2022
Hong Kong Football Club 13,v,i-Mask Advance Squash Club 4,Hong Kong Football Club,19:00,"2-3(0-3,3-2,0-3,0-3,3-0)",7,23/11/2022
Sergio Tacchini KCC 13,v,Banbil,Kowloon Cricket Club,19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",7,23/11/2022
Sergio Tacchini KCC 13,v,Physical Chess Squash Club Academy 3,Kowloon Cricket Club,19:00,"3-2(2-3,3-0,3-0,3-1,2-3)",8,07/12/2022
Banbil,v,i-Mask Advance Squash Club 4,HK Squash Centre,19:00,"3-2(1-3,3-1,3-2,0-3,3-1)",8,07/12/2022
Kinetic 2,v,Hong Kong Football Club 13,HK Squash Centre,19:00,"3-2(0-3,3-0,3-2,0-3,3-0)",8,07/12/2022
Centre Squash,v,Banana,HK Squash Centre,19:00,"2-3(0-3,2-3,3-0,0-3,3-0)",8,07/12/2022
Physical Chess Squash Club Academy 3,v,Centre Squash,Cornwall Street Squash Centre,19:00,"3-2(2-3,3-0,3-0,0-3,3-0)",9,14/12/2022
Hong Kong Football Club 13,v,Banana,Hong Kong Football Club,19:00,"4-1(2-3,3-0,3-1,3-0,3-0)",9,14/12/2022
Kinetic 2,v,Banbil,HK Squash Centre,19:00,"4-1(1-3,3-1,3-0,3-0,3-1)",9,14/12/2022
i-Mask Advance Squash Club 4,v,Sergio Tacchini KCC 13,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-0,1-3,3-0,1-3)",9,14/12/2022
i-Mask Advance Squash Club 4,v,Physical Chess Squash Club Academy 3,Cornwall Street Squash Centre,19:00,"3-2(3-0,0-3,3-2,3-0,CR)",10,04/01/2023
Sergio Tacchini KCC 13,v,Kinetic 2,Kowloon Cricket Club,19:00,"4-1(3-0,3-1,0-3,3-2,3-1)",10,04/01/2023
Banbil,v,Banana,HK Squash Centre,19:00,"5-0(3-2,3-0,3-0,3-0,CR)",10,04/01/2023
Hong Kong Football Club 13,v,Centre Squash,Hong Kong Football Club,19:00,"5-0(3-1,3-0,3-0,3-0,CR)",10,04/01/2023
Hong Kong Football Club 13,v,Physical Chess Squash Club Academy 3,Hong Kong Football Club,19:00,"2-3(1-3,3-0,3-1,2-3,2-3)",11,11/01/2023
Centre Squash,v,Banbil,HK Squash Centre,19:00,"3-2(1-3,1-3,3-0,3-2,CR)",11,11/01/2023
Banana,v,Sergio Tacchini KCC 13,Pei Ho Street Sports Centre,19:00,"1-4(3-0,0-3,0-3,1-3,0-3)",11,11/01/2023
Kinetic 2,v,i-Mask Advance Squash Club 4,HK Squash Centre,19:00,"2-3(0-3,0-3,1-3,3-1,3-0)",11,11/01/2023
Hong Kong Football Club 13,v,Physical Chess Squash Club Academy 3,Hong Kong Football Club,19:00,"4-1(3-0,1-3,3-0,3-0,3-0)",12,18/01/2023
Banbil,v,Centre Squash,HK Squash Centre,19:00,"3-2(3-2,3-2,0-3,0-3,3-1)",12,18/01/2023
Sergio Tacchini KCC 13,v,Banana,Kowloon Cricket Club,19:00,"3-2(0-3,1-3,3-0,3-0,3-0)",12,18/01/2023
i-Mask Advance Squash Club 4,v,Kinetic 2,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-0,3-0,2-3,2-3)",12,18/01/2023
Kinetic 2,v,Physical Chess Squash Club Academy 3,HK Squash Centre,19:00,"2-3(0-3,3-2,1-3,3-0,0-3)",13,01/02/2023
i-Mask Advance Squash Club 4,v,Banana,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-0,WO)",13,01/02/2023
Sergio Tacchini KCC 13,v,Centre Squash,Kowloon Cricket Club,19:00,"4-1(0-3,3-2,3-0,3-1,3-0)",13,01/02/2023
Banbil,v,Hong Kong Football Club 13,HK Squash Centre,19:00,"1-4(3-2,2-3,0-3,0-3,0-3)",13,01/02/2023
Physical Chess Squash Club Academy 3,v,Banbil,Cornwall Street Squash Centre,19:00,"4-1(3-1,0-3,3-0,3-0,3-1)",14,08/02/2023
Hong Kong Football Club 13,v,Sergio Tacchini KCC 13,Hong Kong Football Club,19:00,"3-2(3-1,3-0,2-3,3-1,2-3)",14,08/02/2023
Centre Squash,v,i-Mask Advance Squash Club 4,HK Squash Centre,19:00,"0-5(2-3,0-3,0-3,0-3,CR)",14,08/02/2023
Banana,v,Kinetic 2,Pei Ho Street Sports Centre,19:00,"1-4(3-0,0-3,2-3,0-3,1-3)",14,08/02/2023
Banana,v,Physical Chess Squash Club Academy 3,Pei Ho Street Sports Centre,19:00,"0-5(CR,CR,CR,CR,CR)",15,15/02/2023
Centre Squash,v,Kinetic 2,HK Squash Centre,19:00,"2-3(3-2,1-3,3-2,CR,CR)",15,15/02/2023
Hong Kong Football Club 13,v,i-Mask Advance Squash Club 4,Hong Kong Football Club,19:00,"3-2(3-1,3-0,1-3,0-3,3-0)",15,15/02/2023
