Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Star River 2,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"3-2(3-1,1-3,3-0,1-3,3-0)",1,11/10/2022
Invader Squash,v,Winter Warriors,HK Squash Centre,19:00,"4-1(3-0,0-3,3-1,3-0,3-0)",1,11/10/2022
7NT,v,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,0-3,3-1,3-0)",1,11/10/2022
i-Mask Advance Squash Club 6,v,[BYE],,,,1,11/10/2022
Winter Warriors,v,7NT,HK Squash Centre,19:00,"3-2(3-1,0-3,3-2,3-2,0-3)",2,18/10/2022
Hong Kong Cricket Club 6,v,Invader Squash,Hong Kong Cricket Club,19:00,"2-3(0-3,3-2,1-3,3-1,1-3)",2,18/10/2022
i-Mask Advance Squash Club 6,v,Star River 2,Cornwall Street Squash Centre,19:00,"4-1(3-2,3-2,3-0,3-0,2-3)",2,18/10/2022
Sha Tin Squash Rackets Club Team 5,v,[BYE],,,,2,18/10/2022
Invader Squash,v,i-Mask Advance Squash Club 6,HK Squash Centre,19:00,"1-4(3-2,0-3,0-3,2-3,0-3)",3,25/10/2022
Hong Kong Cricket Club 6,v,7NT,Hong Kong Cricket Club,19:00,"3-2(3-1,0-3,3-1,2-3,3-0)",3,25/10/2022
Sha Tin Squash Rackets Club Team 5,v,Winter Warriors,Cornwall Street Squash Centre,19:00,"3-2(2-3,0-3,3-2,3-0,3-0)",3,25/10/2022
Star River 2,v,[BYE],,,,3,25/10/2022
Hong Kong Cricket Club 6,v,Sha Tin Squash Rackets Club Team 5,Hong Kong Cricket Club,19:00,"4-1(3-0,3-0,3-1,2-3,3-1)",4,01/11/2022
i-Mask Advance Squash Club 6,v,7NT,Cornwall Street Squash Centre,19:00,"1-4(2-3,3-1,0-3,0-3,1-3)",4,01/11/2022
Star River 2,v,Invader Squash,Cornwall Street Squash Centre,19:00,"0-5(0-3,2-3,2-3,2-3,1-3)",4,01/11/2022
Winter Warriors,v,[BYE],,,,4,01/11/2022
7NT,v,Star River 2,Cornwall Street Squash Centre,19:00,"4-1(2-3,3-1,3-0,3-2,3-2)",5,08/11/2022
Sha Tin Squash Rackets Club Team 5,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,0-3,0-3,3-1)",5,08/11/2022
Winter Warriors,v,Hong Kong Cricket Club 6,HK Squash Centre,19:00,"4-1(1-3,3-1,3-2,3-2,3-2)",5,08/11/2022
Invader Squash,v,[BYE],,,,5,08/11/2022
i-Mask Advance Squash Club 6,v,Winter Warriors,Cornwall Street Squash Centre,19:00,"3-2(3-1,3-1,1-3,0-3,3-1)",6,15/11/2022
Star River 2,v,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,3-0,3-0,1-3)",6,15/11/2022
Invader Squash,v,7NT,HK Squash Centre,19:00,"3-2(3-1,1-3,3-1,0-3,3-1)",6,15/11/2022
Hong Kong Cricket Club 6,v,[BYE],,,,6,15/11/2022
Sha Tin Squash Rackets Club Team 5,v,Invader Squash,Cornwall Street Squash Centre,19:00,"1-4(0-3,1-3,0-3,3-1,0-3)",7,22/11/2022
Winter Warriors,v,Star River 2,HK Squash Centre,19:00,"5-0(3-0,3-1,3-1,3-0,3-1)",7,22/11/2022
Hong Kong Cricket Club 6,v,i-Mask Advance Squash Club 6,Hong Kong Cricket Club,19:00,"3-2(3-1,0-3,0-3,3-0,3-0)",7,22/11/2022
7NT,v,[BYE],,,,7,22/11/2022
Hong Kong Cricket Club 6,v,Star River 2,Hong Kong Cricket Club,19:00,"1-4(3-0,2-3,2-3,2-3,0-3)",8,06/12/2022
Winter Warriors,v,Invader Squash,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,3-0,3-2,0-3)",8,06/12/2022
Sha Tin Squash Rackets Club Team 5,v,7NT,Cornwall Street Squash Centre,19:00,"0-5(0-3,0-3,0-3,2-3,0-3)",8,06/12/2022
i-Mask Advance Squash Club 6,v,[BYE],,,,8,06/12/2022
7NT,v,Winter Warriors,Cornwall Street Squash Centre,19:00,"3-2(3-0,1-3,3-1,3-1,CR)",9,13/12/2022
Invader Squash,v,Hong Kong Cricket Club 6,HK Squash Centre,19:00,"2-3(3-1,1-3,1-3,1-3,3-0)",9,13/12/2022
Star River 2,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,"3-2(0-3,0-3,3-2,3-1,3-0)",9,13/12/2022
Sha Tin Squash Rackets Club Team 5,v,[BYE],,,,9,13/12/2022
i-Mask Advance Squash Club 6,v,Invader Squash,Cornwall Street Squash Centre,19:00,"1-4(0-3,3-2,1-3,0-3,0-3)",10,03/01/2023
7NT,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"5-0(CR,CR,CR,CR,CR)",10,03/01/2023
Winter Warriors,v,Sha Tin Squash Rackets Club Team 5,HK Squash Centre,19:00,"3-2(3-0,3-1,3-2,0-3,CR)",10,03/01/2023
Star River 2,v,[BYE],,,,10,03/01/2023
Sha Tin Squash Rackets Club Team 5,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"0-5(0-3,1-3,0-3,0-3,1-3)",11,10/01/2023
7NT,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,"3-2(3-1,0-3,1-3,3-2,3-0)",11,10/01/2023
Invader Squash,v,Star River 2,HK Squash Centre,19:00,"4-1(3-0,3-1,3-0,3-0,2-3)",11,10/01/2023
Winter Warriors,v,[BYE],,,,11,10/01/2023
Star River 2,v,7NT,Cornwall Street Squash Centre,19:00,"2-3(1-3,0-3,3-1,3-0,0-3)",12,17/01/2023
i-Mask Advance Squash Club 6,v,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",12,17/01/2023
Hong Kong Cricket Club 6,v,Winter Warriors,Hong Kong Cricket Club,19:00,"2-3(3-0,0-3,1-3,3-0,1-3)",12,17/01/2023
Invader Squash,v,[BYE],,,,12,17/01/2023
Winter Warriors,v,i-Mask Advance Squash Club 6,HK Squash Centre,19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",13,07/02/2023
Sha Tin Squash Rackets Club Team 5,v,Star River 2,Cornwall Street Squash Centre,19:00,"3-2(3-2,0-3,2-3,3-2,3-2)",13,07/02/2023
7NT,v,Invader Squash,Cornwall Street Squash Centre,19:00,"2-3(3-1,0-3,3-0,1-3,0-3)",13,07/02/2023
Hong Kong Cricket Club 6,v,[BYE],,,,13,07/02/2023
Invader Squash,v,Sha Tin Squash Rackets Club Team 5,HK Squash Centre,19:00,"3-2(2-3,3-1,2-3,3-0,3-0)",14,14/02/2023
Star River 2,v,Winter Warriors,Cornwall Street Squash Centre,19:00,"3-2(0-3,0-3,3-1,CR,CR)",14,14/02/2023
i-Mask Advance Squash Club 6,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-1,3-1,CR,CR)",14,14/02/2023
7NT,v,[BYE],,,,14,14/02/2023
Star River 2,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"2-3(0-3,2-3,3-2,3-1,1-3)",15,21/02/2023
Invader Squash,v,Winter Warriors,HK Squash Centre,19:00,"5-0(3-0,3-2,3-2,3-0,CR)",15,21/02/2023
7NT,v,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,1-3,3-0,3-2)",15,21/02/2023
i-Mask Advance Squash Club 6,v,[BYE],,,,15,21/02/2023
Winter Warriors,v,7NT,HK Squash Centre,19:00,"4-1(3-2,0-3,3-0,3-2,3-1)",16,28/02/2023
Hong Kong Cricket Club 6,v,Invader Squash,Hong Kong Cricket Club,19:00,"3-2(1-3,3-0,3-1,3-0,1-3)",16,28/02/2023
i-Mask Advance Squash Club 6,v,Star River 2,Cornwall Street Squash Centre,19:00,"3-2(3-1,3-0,3-0,0-3,0-3)",16,28/02/2023
Sha Tin Squash Rackets Club Team 5,v,[BYE],,,,16,28/02/2023
Invader Squash,v,i-Mask Advance Squash Club 6,HK Squash Centre,19:00,"1-4(3-0,1-3,0-3,1-3,0-3)",17,07/03/2023
7NT,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",17,07/03/2023
Sha Tin Squash Rackets Club Team 5,v,Winter Warriors,Cornwall Street Squash Centre,19:00,"2-3(0-3,2-3,3-0,0-3,3-2)",17,07/03/2023
Star River 2,v,[BYE],,,,17,07/03/2023
Hong Kong Cricket Club 6,v,Sha Tin Squash Rackets Club Team 5,Hong Kong Cricket Club,19:00,"5-0(3-0,3-1,3-0,CR,CR)",18,14/03/2023
i-Mask Advance Squash Club 6,v,7NT,Cornwall Street Squash Centre,19:00,"4-1(3-2,3-0,3-0,0-3,3-2)",18,14/03/2023
Star River 2,v,Invader Squash,Cornwall Street Squash Centre,19:00,"1-4(1-3,1-3,1-3,3-0,0-3)",18,14/03/2023
Winter Warriors,v,[BYE],,,,18,14/03/2023
7NT,v,Star River 2,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,3-2,1-3,3-1)",19,21/03/2023
Sha Tin Squash Rackets Club Team 5,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",19,21/03/2023
Winter Warriors,v,Hong Kong Cricket Club 6,HK Squash Centre,19:00,"2-3(3-2,0-3,0-3,3-2,0-3)",19,21/03/2023
Invader Squash,v,[BYE],,,,19,21/03/2023
i-Mask Advance Squash Club 6,v,Winter Warriors,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-0,CR)",20,28/03/2023
Star River 2,v,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,19:00,"3-2(3-1,1-3,0-3,3-0,CR)",20,28/03/2023
Invader Squash,v,7NT,HK Squash Centre,19:00,"2-3(3-0,0-3,3-1,0-3,2-3)",20,28/03/2023
Hong Kong Cricket Club 6,v,[BYE],,,,20,28/03/2023
Sha Tin Squash Rackets Club Team 5,v,Invader Squash,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,3-1,0-3,CR)",21,18/04/2023
Winter Warriors,v,Star River 2,HK Squash Centre,19:00,"2-3(0-3,3-0,0-3,3-2,0-3)",21,18/04/2023
Hong Kong Cricket Club 6,v,i-Mask Advance Squash Club 6,Hong Kong Cricket Club,19:00,"2-3(2-3,1-3,0-3,3-1,3-1)",21,18/04/2023
7NT,v,[BYE],,,,21,18/04/2023
