Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 10A,v,Hong Kong Football Club 10B,Hong Kong Football Club,19:00,"1-4(0-3,2-3,0-3,2-3,3-0)",1,03/10/2022
Friend Club 3,v,Friend Club 4,Cornwall Street Squash Centre,19:00,"2-3(2-3,0-3,2-3,CR,CR)",1,03/10/2022
The Hong Kong Jockey Club Div 10,v,Twister 2,HKJC Sha Tin Club House,19:00,"2-3(1-3,2-3,3-1,3-2,2-3)",1,03/10/2022
United Services Recreation Club 2,v,Social Squash Team,United Services Recreation Club,19:00,"5-0(3-1,3-0,3-1,3-0,3-1)",1,03/10/2022
United Services Recreation Club 2,v,Hong Kong Football Club 10A,United Services Recreation Club,19:00,"5-0(3-0,3-1,3-0,3-0,3-0)",2,10/10/2022
Hong Kong Football Club 10B,v,The Hong Kong Jockey Club Div 10,Hong Kong Football Club,19:00,"4-1(0-3,3-1,3-0,3-0,3-0)",2,10/10/2022
Twister 2,v,Friend Club 3,Cornwall Street Squash Centre,19:00,"1-4(1-3,3-0,0-3,2-3,1-3)",2,10/10/2022
Social Squash Team,v,Friend Club 4,HK Squash Centre,19:00,"2-3(1-3,0-3,0-3,3-0,3-1)",2,10/10/2022
Friend Club 4,v,Twister 2,Cornwall Street Squash Centre,19:00,"1-4(3-1,1-3,1-3,0-3,WO)",3,17/10/2022
Hong Kong Football Club 10B,v,Friend Club 3,Hong Kong Football Club,19:00,"3-2(2-3,3-0,0-3,3-1,3-0)",3,17/10/2022
The Hong Kong Jockey Club Div 10,v,United Services Recreation Club 2,HKJC Sha Tin Club House,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",3,17/10/2022
Hong Kong Football Club 10A,v,Social Squash Team,Hong Kong Football Club,19:00,"2-3(0-3,1-3,3-0,0-3,3-2)",3,17/10/2022
The Hong Kong Jockey Club Div 10,v,Hong Kong Football Club 10A,HKJC Sha Tin Club House,19:00,"3-2(0-3,0-3,3-0,3-0,3-1)",4,24/10/2022
United Services Recreation Club 2,v,Friend Club 3,United Services Recreation Club,19:00,"5-0(3-1,3-1,3-0,3-0,3-2)",4,24/10/2022
Hong Kong Football Club 10B,v,Friend Club 4,Hong Kong Football Club,19:00,"4-1(0-3,3-2,3-0,3-2,3-0)",4,24/10/2022
Social Squash Team,v,Twister 2,HK Squash Centre,19:00,"4-1(3-2,3-2,3-2,3-1,0-3)",4,24/10/2022
Twister 2,v,Hong Kong Football Club 10B,Cornwall Street Squash Centre,19:00,"2-3(3-0,1-3,3-2,1-3,0-3)",5,31/10/2022
Friend Club 4,v,United Services Recreation Club 2,Cornwall Street Squash Centre,19:00,"0-5(0-3,1-3,0-3,2-3,0-3)",5,31/10/2022
Friend Club 3,v,Hong Kong Football Club 10A,Cornwall Street Squash Centre,19:00,"2-3(2-3,3-1,3-0,0-3,0-3)",5,31/10/2022
The Hong Kong Jockey Club Div 10,v,Social Squash Team,HKJC Sha Tin Club House,19:00,"3-2(0-3,1-3,3-0,3-2,3-0)",5,31/10/2022
The Hong Kong Jockey Club Div 10,v,Friend Club 3,HKJC Sha Tin Club House,19:00,"4-1(3-0,3-1,3-1,1-3,3-1)",6,07/11/2022
Hong Kong Football Club 10A,v,Friend Club 4,Hong Kong Football Club,19:00,"2-3(0-3,1-3,0-3,3-0,CR)",6,07/11/2022
United Services Recreation Club 2,v,Twister 2,United Services Recreation Club,19:00,"5-0(3-0,3-1,3-1,3-2,3-0)",6,07/11/2022
Social Squash Team,v,Hong Kong Football Club 10B,HK Squash Centre,19:00,"4-1(3-0,3-1,3-2,3-0,1-3)",6,07/11/2022
Hong Kong Football Club 10B,v,United Services Recreation Club 2,Hong Kong Football Club,19:00,"2-3(0-3,3-0,3-2,1-3,1-3)",7,14/11/2022
