Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 18,v,Fusion Squash Club 4,Hong Kong Football Club,17:00,"4-1(0-3,3-0,3-0,3-1,3-0)",1,08/10/2022
SKYERS,v,Vitality Squash 3,HK Squash Centre,17:00,"3-2(3-0,3-0,3-0,CR,CR)",1,08/10/2022
Fa Yuen Street,v,Big Fight,HK Squash Centre,17:00,"1-4(0-3,1-3,3-1,0-3,0-3)",1,08/10/2022
Kwai Tsing District Squash Club,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00,"1-4(3-0,2-3,0-3,0-3,0-3)",1,08/10/2022
Fusion Squash Club 4,v,Fa Yuen Street,HK Squash Centre,17:00,"4-1(3-0,3-0,3-0,3-1,CR)",2,15/10/2022
Vitality Squash 3,v,Big Fight,HK Squash Centre,17:00,"2-3(0-3,0-3,2-3,3-0,3-0)",2,15/10/2022
North District Sports Association 3,v,SKYERS,Cornwall Street Squash Centre,17:00,"4-1(3-2,3-0,2-3,CR,CR)",2,15/10/2022
Hong Kong Football Club 18,v,Kwai Tsing District Squash Club,Hong Kong Football Club,17:00,"3-2(3-0,3-0,3-0,0-3,0-3)",2,15/10/2022
Kwai Tsing District Squash Club,v,Fusion Squash Club 4,Cornwall Street Squash Centre,17:00,"5-0(3-1,3-1,3-0,3-0,CR)",3,22/10/2022
SKYERS,v,Hong Kong Football Club 18,HK Squash Centre,17:00,"1-4(3-0,0-3,1-3,CR,CR)",3,22/10/2022
Big Fight,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00,"1-4(3-0,1-3,0-3,0-3,0-3)",3,22/10/2022
Fa Yuen Street,v,Vitality Squash 3,HK Squash Centre,17:00,"3-2(3-2,3-0,3-0,2-3,0-3)",3,22/10/2022
Fusion Squash Club 4,v,Vitality Squash 3,HK Squash Centre,17:00,"4-1(0-3,3-0,3-0,3-1,3-1)",4,19/11/2022
North District Sports Association 3,v,Fa Yuen Street,Cornwall Street Squash Centre,17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",4,19/11/2022
Big Fight,v,Hong Kong Football Club 18,Cornwall Street Squash Centre,17:00,"5-0(3-0,3-1,3-0,CR,CR)",4,19/11/2022
SKYERS,v,Kwai Tsing District Squash Club,HK Squash Centre,17:00,"2-3(3-0,3-0,0-3,CR,CR)",4,19/11/2022
SKYERS,v,Fusion Squash Club 4,Cornwall Street Squash Centre,17:00,"4-1(3-0,3-0,0-3,CR,CR)",5,26/11/2022
Big Fight,v,Kwai Tsing District Squash Club,Cornwall Street Squash Centre,17:00,"3-2(3-0,3-0,0-3,0-3,3-0)",5,26/11/2022
Hong Kong Football Club 18,v,Fa Yuen Street,Hong Kong Football Club,17:00,"5-0(3-0,3-0,3-1,3-1,3-1)",5,26/11/2022
Vitality Squash 3,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",5,26/11/2022
North District Sports Association 3,v,Fusion Squash Club 4,Cornwall Street Squash Centre,17:00,"3-2(0-3,3-0,0-3,3-0,CR)",6,10/12/2022
Hong Kong Football Club 18,v,Vitality Squash 3,HK Squash Centre,17:00,"4-1(2-3,3-2,3-2,3-2,3-0)",6,10/12/2022
Kwai Tsing District Squash Club,v,Fa Yuen Street,Cornwall Street Squash Centre,17:00,"4-1(3-0,3-0,3-0,3-2,1-3)",6,10/12/2022
Big Fight,v,SKYERS,Cornwall Street Squash Centre,17:00,"2-3(1-3,0-3,0-3,3-2,CR)",6,10/12/2022
Big Fight,v,Fusion Squash Club 4,Cornwall Street Squash Centre,17:00,"1-4(1-3,0-3,0-3,0-3,3-0)",7,17/12/2022
Fa Yuen Street,v,SKYERS,HK Squash Centre,17:00,"3-2(0-3,0-3,CR,CR,CR)",7,17/12/2022
Kwai Tsing District Squash Club,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00,"5-0(3-1,3-0,3-0,3-0,3-0)",7,17/12/2022
Hong Kong Football Club 18,v,North District Sports Association 3,Hong Kong Football Club,17:00,"1-4(0-3,3-0,0-3,0-3,CR)",7,17/12/2022
Fusion Squash Club 4,v,Hong Kong Football Club 18,HK Squash Centre,17:00,"1-4(3-1,0-3,0-3,0-3,0-3)",8,07/01/2023
Vitality Squash 3,v,SKYERS,HK Squash Centre,17:00,"2-3(2-3,1-3,0-3,CR,CR)",8,07/01/2023
