Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Studio Pro,v,Xavier,HK Squash Centre,19:00,"0-5(2-3,1-3,1-3,0-3,0-3)",1,07/10/2022
RELAY,v,Greenfield,Pei Ho Street Sports Centre,19:00,"2-3(2-3,2-3,0-3,3-0,3-0)",1,07/10/2022
MERCURY,v,Friend Club 5,HK Squash Centre,19:00,"1-4(1-3,3-1,1-3,0-3,1-3)",1,07/10/2022
HKU,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,3-2,0-3,3-1)",1,07/10/2022
TOMCAT,v,[BYE],,,,1,07/10/2022
Friend Club 5,v,HKU,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-2,2-3,1-3,3-0)",2,14/10/2022
Greenfield,v,MERCURY,Tai Wo Hau Squash Centre,19:00,"4-1(3-0,3-0,3-1,1-3,3-2)",2,14/10/2022
Xavier,v,RELAY,Cornwall Street Squash Centre,19:00,"3-2(3-0,1-3,3-0,3-0,2-3)",2,14/10/2022
TOMCAT,v,Studio Pro,Cornwall Street Squash Centre,19:00,"2-3(3-0,3-0,0-3,0-3,1-3)",2,14/10/2022
i-Mask Advance Squash Club 3,v,[BYE],,,,2,14/10/2022
RELAY,v,TOMCAT,Cornwall Street Squash Centre,19:00,"2-3(0-3,0-3,3-1,1-3,CR)",3,21/10/2022
MERCURY,v,Xavier,HK Squash Centre,19:00,"1-4(0-3,1-3,0-3,2-3,3-0)",3,21/10/2022
Greenfield,v,HKU,Tai Wo Hau Squash Centre,19:00,"2-3(3-0,2-3,1-3,2-3,3-0)",3,21/10/2022
i-Mask Advance Squash Club 3,v,Friend Club 5,Pei Ho Street Sports Centre,19:00,"3-2(0-3,3-0,3-1,3-0,CR)",3,21/10/2022
Studio Pro,v,[BYE],,,,3,21/10/2022
Greenfield,v,i-Mask Advance Squash Club 3,Tai Wo Hau Squash Centre,19:00,"2-3(3-0,1-3,0-3,0-3,3-0)",4,28/10/2022
Xavier,v,HKU,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-1,3-2,3-1)",4,28/10/2022
TOMCAT,v,MERCURY,Pei Ho Street Sports Centre,19:00,"2-3(3-0,3-0,0-3,0-3,CR)",4,28/10/2022
RELAY,v,Studio Pro,Cornwall Street Squash Centre,19:00,"2-3(1-3,3-1,3-0,0-3,0-3)",4,28/10/2022
Friend Club 5,v,[BYE],,,,4,28/10/2022
MERCURY,v,Studio Pro,HK Squash Centre,19:00,"2-3(2-3,0-3,3-0,3-1,2-3)",5,04/11/2022
TOMCAT,v,HKU,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,3-0,0-3,3-0)",5,04/11/2022
i-Mask Advance Squash Club 3,v,Xavier,Pei Ho Street Sports Centre,19:00,"2-3(0-3,2-3,3-0,3-0,0-3)",5,04/11/2022
Greenfield,v,Friend Club 5,Tai Wo Hau Squash Centre,19:00,"2-3(3-0,3-0,1-3,0-3,1-3)",5,04/11/2022
RELAY,v,[BYE],,,,5,04/11/2022
Xavier,v,Friend Club 5,HK Squash Centre,19:00,"3-2(2-3,3-2,3-0,3-0,0-3)",6,11/11/2022
TOMCAT,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,"2-3(3-0,2-3,1-3,0-3,3-1)",6,11/11/2022
Studio Pro,v,HKU,HK Squash Centre,19:00,"1-4(0-3,3-0,0-3,0-3,0-3)",6,11/11/2022
RELAY,v,MERCURY,Cornwall Street Squash Centre,19:00,"2-3(3-0,3-2,0-3,0-3,2-3)",6,11/11/2022
Greenfield,v,[BYE],,,,6,11/11/2022
HKU,v,RELAY,Cornwall Street Squash Centre,19:00,"2-3(3-0,2-3,3-0,2-3,0-3)",7,18/11/2022
i-Mask Advance Squash Club 3,v,Studio Pro,Cornwall Street Squash Centre,19:00,"3-2(1-3,2-3,3-0,3-0,3-1)",7,18/11/2022
Friend Club 5,v,TOMCAT,Pei Ho Street Sports Centre,19:00,"2-3(1-3,0-3,0-3,3-0,3-1)",7,18/11/2022
Greenfield,v,Xavier,Tai Wo Hau Squash Centre,19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",7,18/11/2022
MERCURY,v,[BYE],,,,7,18/11/2022
Greenfield,v,TOMCAT,Tai Wo Hau Squash Centre,19:00,"2-3(0-3,2-3,3-2,3-0,0-3)",8,25/11/2022
Studio Pro,v,Friend Club 5,Smithfield Road Sports Centre,19:00,"1-4(3-0,1-3,1-3,0-3,0-3)",8,25/11/2022
RELAY,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-0,0-3,0-3,3-1)",8,25/11/2022
MERCURY,v,HKU,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,3-1,1-3,0-3)",8,25/11/2022
Xavier,v,[BYE],,,,8,25/11/2022
i-Mask Advance Squash Club 3,v,MERCURY,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,3-0,0-3,0-3)",9,09/12/2022
Friend Club 5,v,RELAY,Cornwall Street Squash Centre,19:00,"2-3(3-1,0-3,3-2,0-3,0-3)",9,09/12/2022
Greenfield,v,Studio Pro,Tai Wo Hau Squash Centre,19:00,"4-1(3-1,3-0,3-2,0-3,3-2)",9,09/12/2022
Xavier,v,TOMCAT,Cornwall Street Squash Centre,19:00,"2-3(2-3,0-3,3-1,3-0,0-3)",9,09/12/2022
HKU,v,[BYE],,,,9,09/12/2022
Xavier,v,Studio Pro,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-1,3-1,3-0)",10,16/12/2022
Greenfield,v,RELAY,Tai Wo Hau Squash Centre,19:00,"2-3(1-3,3-0,3-1,2-3,1-3)",10,16/12/2022
Friend Club 5,v,MERCURY,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-2,3-2,WO)",10,16/12/2022
i-Mask Advance Squash Club 3,v,HKU,Cornwall Street Squash Centre,19:00,"3-2(0-3,3-2,3-0,0-3,3-1)",10,16/12/2022
TOMCAT,v,[BYE],,,,10,16/12/2022
HKU,v,Friend Club 5,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-0,3-2,3-2,3-1)",11,06/01/2023
MERCURY,v,Greenfield,HK Squash Centre,19:00,"3-2(0-3,1-3,3-2,3-0,3-1)",11,06/01/2023
RELAY,v,Xavier,Cornwall Street Squash Centre,19:00,"0-5(2-3,0-3,0-3,0-3,1-3)",11,06/01/2023
Studio Pro,v,TOMCAT,HK Squash Centre,19:00,"1-4(0-3,0-3,1-3,3-1,1-3)",11,06/01/2023
i-Mask Advance Squash Club 3,v,[BYE],,,,11,06/01/2023
TOMCAT,v,RELAY,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-1,3-0,2-3,3-0)",12,13/01/2023
Xavier,v,MERCURY,Cornwall Street Squash Centre,19:00,"4-1(3-0,2-3,3-2,3-0,3-0)",12,13/01/2023
HKU,v,Greenfield,HK Squash Centre,19:00,"2-3(1-3,1-3,3-2,3-0,0-3)",12,13/01/2023
Friend Club 5,v,i-Mask Advance Squash Club 3,Pei Ho Street Sports Centre,19:00,"1-4(3-1,2-3,1-3,1-3,1-3)",12,13/01/2023
Studio Pro,v,[BYE],,,,12,13/01/2023
i-Mask Advance Squash Club 3,v,Greenfield,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-1,3-0,3-0,3-1)",13,03/02/2023
HKU,v,Xavier,Cornwall Street Squash Centre,19:00,"3-2(3-1,0-3,0-3,3-0,CR)",13,03/02/2023
MERCURY,v,TOMCAT,HK Squash Centre,19:00,"0-5(0-3,0-3,1-3,0-3,0-3)",13,03/02/2023
Studio Pro,v,RELAY,HK Squash Centre,19:00,"2-3(0-3,2-3,0-3,3-1,3-0)",13,03/02/2023
Friend Club 5,v,[BYE],,,,13,03/02/2023
Studio Pro,v,MERCURY,HK Squash Centre,19:00,"2-3(1-3,0-3,3-2,3-0,1-3)",14,10/02/2023
HKU,v,TOMCAT,HK Squash Centre,19:00,"2-3(0-3,0-3,1-3,3-0,3-0)",14,10/02/2023
Xavier,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-2,1-3,1-3,3-1)",14,10/02/2023
Friend Club 5,v,Greenfield,Cornwall Street Squash Centre,19:00,"1-4(1-3,0-3,0-3,0-3,3-1)",14,10/02/2023
RELAY,v,[BYE],,,,14,10/02/2023
Friend Club 5,v,Xavier,Cornwall Street Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",15,17/02/2023
i-Mask Advance Squash Club 3,v,TOMCAT,Cornwall Street Squash Centre,19:00,"3-2(0-3,0-3,3-0,3-0,3-0)",15,17/02/2023
HKU,v,Studio Pro,HK Squash Centre,19:00,"2-3(3-0,2-3,3-0,0-3,0-3)",15,17/02/2023
MERCURY,v,RELAY,HK Squash Centre,19:00,"2-3(0-3,2-3,0-3,CR,CR)",15,17/02/2023
Greenfield,v,[BYE],,,,15,17/02/2023
RELAY,v,HKU,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,0-3,0-3,3-2)",16,24/02/2023
Studio Pro,v,i-Mask Advance Squash Club 3,HK Squash Centre,19:00,"1-4(2-3,3-2,0-3,0-3,0-3)",16,24/02/2023
TOMCAT,v,Friend Club 5,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",16,24/02/2023
Xavier,v,Greenfield,HK Squash Centre,19:00,"4-1(3-0,3-0,3-1,3-0,1-3)",16,24/02/2023
MERCURY,v,[BYE],,,,16,24/02/2023
TOMCAT,v,Greenfield,Cornwall Street Squash Centre,19:00,"2-3(3-0,3-1,0-3,0-3,1-3)",17,03/03/2023
Friend Club 5,v,Studio Pro,Cornwall Street Squash Centre,19:00,"2-3(3-1,2-3,1-3,3-0,0-3)",17,03/03/2023
i-Mask Advance Squash Club 3,v,RELAY,Cornwall Street Squash Centre,19:00,"3-2(0-3,0-3,3-1,3-0,3-0)",17,03/03/2023
HKU,v,MERCURY,HK Squash Centre,19:00,"4-1(3-2,3-2,3-2,3-0,0-3)",17,03/03/2023
Xavier,v,[BYE],,,,17,03/03/2023
MERCURY,v,i-Mask Advance Squash Club 3,HK Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",18,10/03/2023
RELAY,v,Friend Club 5,Cornwall Street Squash Centre,19:00,"4-1(3-2,3-0,3-1,2-3,3-0)",18,10/03/2023
Studio Pro,v,Greenfield,HK Squash Centre,19:00,"3-2(1-3,1-3,3-1,3-0,3-0)",18,10/03/2023
TOMCAT,v,Xavier,Cornwall Street Squash Centre,19:00,"3-2(3-0,1-3,2-3,3-0,CR)",18,10/03/2023
HKU,v,[BYE],,,,18,10/03/2023
