Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Sha Tin 4,Bravo D10,Cornwall Street Squash Centre,12,2025-01-20,2.831966393278656,3.168033606721344
Bravo D10,Craigengower Cricket Club,Cornwall Street Squash Centre,13,2025-02-10,4.1582316463292655,1.841768353670734
The Hong Kong Jockey Club Div 10,Sha Tin 4,HKJC Sha Tin Club House,13,2025-02-10,4.561912382476495,1.4380876175235047
Banbil,United Services Recreation Club 3,Cornwall Street Squash Centre,13,2025-02-10,3.15623124624925,2.84376875375075
Sha Tin 4,RELAY 1,Cornwall Street Squash Centre,14,2025-02-17,2.0488097619523904,3.9511902380476096
United Services Recreation Club 3,Bravo D10,United Services Recreation Club,14,2025-02-17,3.9265853170634126,2.0734146829365874
Banbil,The Hong Kong Jockey Club Div 10,HK Squash Centre,14,2025-02-17,2.5629125825165033,3.4370874174834967
Bravo D10,Banbil,Cornwall Street Squash Centre,15,2025-02-24,2.2716543308661734,3.7283456691338266
RELAY 1,United Services Recreation Club 3,Cornwall Street Squash Centre,15,2025-02-24,3.112622524504901,2.887377475495099
Craigengower Cricket Club,Sha Tin 4,Craigengower Cricket Club,15,2025-02-24,2.4586917383476696,3.5413082616523304
United Services Recreation Club 3,Craigengower Cricket Club,United Services Recreation Club,16,2025-03-03,4.744548909781956,1.2554510902180436
Banbil,RELAY 1,HK Squash Centre,16,2025-03-03,3.173634726945389,2.826365273054611
The Hong Kong Jockey Club Div 10,Bravo D10,HKJC Sha Tin Club House,16,2025-03-03,4.405881176235247,1.594118823764753
RELAY 1,The Hong Kong Jockey Club Div 10,Cornwall Street Squash Centre,17,2025-03-10,2.5725145029005803,3.4274854970994197
Craigengower Cricket Club,Banbil,Craigengower Cricket Club,17,2025-03-10,1.3750750150030007,4.6249249849969996
Sha Tin 4,United Services Recreation Club 3,Cornwall Street Squash Centre,17,2025-03-10,1.9977995599119824,4.002200440088018
Banbil,Sha Tin 4,HK Squash Centre,18,2025-03-17,4.1310262052410485,1.8689737947589518
The Hong Kong Jockey Club Div 10,Craigengower Cricket Club,HKJC Sha Tin Club House,18,2025-03-17,5.078215643128626,0.9217843568713743
Bravo D10,RELAY 1,Cornwall Street Squash Centre,18,2025-03-17,2.1944388877775554,3.8055611122224446
The Hong Kong Jockey Club Div 10,United Services Recreation Club 3,HKJC Sha Tin Club House,19,2025-03-24,3.7233446689337866,2.2766553310662134
Bravo D10,Sha Tin 4,Cornwall Street Squash Centre,19,2025-03-24,3.186637327465493,2.813362672534507
RELAY 1,Craigengower Cricket Club,Cornwall Street Squash Centre,19,2025-03-24,4.8187637527505505,1.18123624724945
Craigengower Cricket Club,Bravo D10,Craigengower Cricket Club,20,2025-03-31,1.997999599919984,4.002000400080016
Sha Tin 4,The Hong Kong Jockey Club Div 10,Cornwall Street Squash Centre,20,2025-03-31,1.6699339867973595,4.33006601320264
United Services Recreation Club 3,Banbil,United Services Recreation Club,20,2025-03-31,3.1184236847369475,2.8815763152630525
Banbil,Bravo D10,HK Squash Centre,21,2025-04-07,3.981596319263853,2.018403680736147
United Services Recreation Club 3,RELAY 1,United Services Recreation Club,21,2025-04-07,3.188837767553511,2.811162232446489
Sha Tin 4,Craigengower Cricket Club,Cornwall Street Squash Centre,21,2025-04-07,3.6599319863972792,2.3400680136027208
