Home Team,Away Team,Venue,Match Week,Date
Hong Kong Cricket Club D2,Hong Kong Football Club 2A,Hong Kong Cricket Club,15,2026-02-09
Hong Kong Football Club 2B,Young Player 2,Hong Kong Football Club,15,2026-02-09
Hong Kong Cricket Club D2,Kowloon Cricket Club 2,Hong Kong Cricket Club,16,2026-03-02
Hong Kong Football Club 2B,Hong Kong Football Club 2A,Hong Kong Football Club,16,2026-03-02
Kowloon Cricket Club 2,Hong Kong Football Club 2B,Kowloon Cricket Club,17,2026-03-09
Young Player 2,Hong Kong Football Club 2A,HK Squash Centre,17,2026-03-09
Young Player 2,Kowloon Cricket Club 2,HK Squash Centre,18,2026-03-16
Hong Kong Cricket Club D2,Hong Kong Football Club 2B,Hong Kong Cricket Club,18,2026-03-16
Hong Kong Cricket Club D2,Young Player 2,Hong Kong Cricket Club,19,2026-03-23
Kowloon Cricket Club 2,Hong Kong Football Club 2A,Kowloon Cricket Club,19,2026-03-23
Hong Kong Football Club 2A,Hong Kong Cricket Club D2,Hong Kong Football Club,20,2026-04-13
Young Player 2,Hong Kong Football Club 2B,HK Squash Centre,20,2026-04-13
