Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 6B,87.5,75.0,81.25,62.5,75.0,76.25,80
United Services Recreation Club 2,68.75,62.5,56.25,68.75,62.5,63.75,80
Kowloon Cricket Club 6A,81.25,62.5,62.5,68.75,31.25,61.25,80
Hong Kong Cricket Club 4,31.25,43.75,56.25,75.0,62.5,53.75,80
Hong Kong Football Club 6C,37.5,43.75,56.25,56.25,56.25,50.0,80
Hong Kong Football Club 6B,68.75,50.0,37.5,43.75,40.0,48.0,79
Hong Kong Football Club 6A,25.0,43.75,62.5,56.25,50.0,47.5,80
Global Squash 1,37.5,50.0,37.5,31.25,62.5,43.75,80
Friend Club 3,18.75,18.75,31.25,31.25,46.666666666666664,29.333333333333332,79
Social Squash Team,43.75,50.0,18.75,6.25,12.5,26.25,80
