Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Winter Warriors,75.0,68.75,73.33333333333333,64.28571428571429,75.0,71.27380952380952,73
North District Sports Association 1,53.333333333333336,100.0,64.28571428571429,66.66666666666666,66.66666666666666,70.19047619047619,68
Alpha CUHK,93.33333333333333,66.66666666666666,64.28571428571429,71.42857142857143,45.45454545454545,68.23376623376623,69
South China Athletic Association,68.75,62.5,93.75,50.0,61.53846153846154,67.3076923076923,75
Sea Bear,31.25,68.75,73.33333333333333,73.33333333333333,66.66666666666666,62.66666666666665,77
Hong Kong Football Club 12A,18.75,62.5,56.25,80.0,66.66666666666666,56.83333333333333,75
Hong Kong Racketlon Assoication 2,28.57142857142857,28.57142857142857,63.63636363636363,20.0,42.857142857142854,36.72727272727273,56
Star River 2,37.5,37.5,15.384615384615385,38.46153846153847,38.46153846153847,33.46153846153847,71
ZOMA,33.33333333333333,26.666666666666668,30.76923076923077,38.46153846153847,33.33333333333333,32.51282051282051,68
CSD Squash Team,71.42857142857143,35.714285714285715,10.0,28.57142857142857,0.0,29.142857142857146,48
Hong Kong Football Club 12B,7.142857142857142,35.714285714285715,23.076923076923077,36.36363636363637,33.33333333333333,27.126207126207124,61
Latecomers,80.0,0.0,7.142857142857142,7.142857142857142,0.0,18.857142857142854,65
