Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNG 1,85.71428571428571,78.57142857142857,57.14285714285714,69.23076923076923,91.66666666666666,76.46520146520145,67
TNG 2,68.75,87.5,78.57142857142857,64.28571428571429,40.0,67.82142857142857,70
Royal Hong Kong Yacht Club Div 13,56.25,56.25,60.0,60.0,78.57142857142857,62.21428571428571,76
Greenfield,31.25,60.0,78.57142857142857,61.53846153846154,58.333333333333336,57.938644688644686,70
Arctic Circle,80.0,46.666666666666664,35.714285714285715,35.714285714285715,71.42857142857143,53.904761904761905,72
North District Sports Association 2,25.0,50.0,43.75,68.75,61.53846153846154,49.80769230769231,77
Squashathon PLZ,56.25,75.0,43.75,42.857142857142854,28.57142857142857,49.28571428571429,76
Vitality Squash 3,21.428571428571427,15.384615384615385,53.84615384615385,60.0,83.33333333333334,46.7985347985348,56
Bravo D13,93.33333333333333,46.666666666666664,23.076923076923077,16.666666666666664,11.11111111111111,38.17094017094017,64
M&M Squash,50.0,20.0,26.666666666666668,40.0,40.0,35.333333333333336,76
Physical Chess 4,12.5,33.33333333333333,64.28571428571429,40.0,25.0,35.023809523809526,63
Star River 3,25.0,25.0,37.5,37.5,13.333333333333334,27.666666666666668,79
