Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
TNG 1,22,20.3977397739774,1.6022602260226022,104.53715371537153,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Hong Kong Yacht Club Div 13,22,16.5982598259826,5.401740174017402,90.22302230223022,100.0,0.0,47.16471647164717,52.83528352835284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNG 2,22,18.507050705070508,3.492949294929493,89.9033903390339,100.0,0.0,52.83528352835284,47.154715471547156,0.010001000100010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenfield,22,13.415941594159415,8.584058405840585,80.68136813681369,99.99999999999999,0.0,0.0,0.010001000100010001,99.98999899989998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arctic Circle,22,11.79067906790679,10.20932093209321,71.07540754075407,0.0,0.0,0.0,0.0,0.0,41.9041904190419,50.52505250525052,7.570757075707571,0.0,0.0,0.0,0.0,0.0
North District Sports Association 2,22,12.703570357035703,9.296429642964297,70.74537453745374,0.0,0.0,0.0,0.0,0.0,53.775377537753776,36.91369136913691,9.31093109310931,0.0,0.0,0.0,0.0,0.0
Squashathon PLZ,22,10.055905590559057,11.944094409440945,68.22932293229323,0.0,0.0,0.0,0.0,0.0,4.32043204320432,12.56125612561256,83.11831183118312,0.0,0.0,0.0,0.0,0.0
Bravo D13,22,6.383138313831383,15.616861686168617,47.72257225722572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.89968996899691,3.1003100310031004,0.0,0.0,0.0
M&M Squash,22,6.78987898789879,15.21012101210121,42.15831583158316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9102910291029103,63.75637563756376,26.782678267826782,6.440644064406441,0.11001100110011
Star River 3,22,4.6697669766976695,17.33023302330233,40.765976597659765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19001900190019003,31.923192319231923,48.99489948994899,17.99179917991799,0.9000900090009001
Vitality Squash 3,22,7.2279227922792275,14.772077207720772,37.97899789978998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1901190119011902,22.41224122412241,69.4969496949695,6.9006900690069015
Physical Chess 4,22,3.46014601460146,18.53985398539854,34.97909790979098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030003000300030006,1.8101810181018103,6.070607060706071,92.08920892089209
