Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Kowloon Cricket Club 2,16,13.970394078815763,2.0296059211842365,63.44048809761952,100.00000000000001,95.8991798359672,4.100820164032807,0.0,0.0,0.0
Hong Kong Football Club 2A,16,12.751350270054012,3.2486497299459893,55.30986197239448,100.00000000000001,4.100820164032807,95.8991798359672,0.0,0.0,0.0
Hong Kong Football Club 2B,16,7.343468693738748,8.656531306261252,39.64412882576515,100.0,0.0,0.0,100.0,0.0,0.0
Hong Kong Cricket Club 2,16,5.209641928385677,10.790358071614323,26.5627125425085,99.71994398879775,0.0,0.0,0.0,99.71994398879775,0.28005601120224044
Young Player 2,16,0.7251450290058011,15.274854970994198,15.042808561712341,0.28005601120224044,0.0,0.0,0.0,0.28005601120224044,99.71994398879775
