Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11
Sha Tin 5,20,18.439887977595518,1.5601120224044809,89.46029205841168,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Squash Club 3,20,13.037007401480295,6.962992598519704,71.96599319863972,98.53970794158832,0.0,72.75455091018203,21.984396879375875,3.800760152030406,1.1202240448089618,0.3200640128025605,0.020004000800160033,0.0,0.0,0.0,0.0
Kinetic 3,20,13.236647329465892,6.763352670534107,67.84596919383877,90.25805161032207,0.0,22.204440888177636,52.37047409481897,15.683136627325464,6.68133626725345,2.1004200840168035,0.7601520304060811,0.20004000800160032,0.0,0.0,0.0
BOSS,20,10.855971194238847,9.144028805761153,63.42068413682736,56.79135827165433,0.0,3.700740148029606,16.323264652930586,36.76735347069414,22.604520904180838,12.422484496899381,5.821164232846569,2.080416083216643,0.28005601120224044,0.0,0.0
HKCC Tuesday Night Rockers,20,9.94858971794359,10.05141028205641,60.61152230446089,24.24484896979396,0.0,0.8601720344068814,5.181036207241449,18.20364072814563,22.624524904980998,21.024204840968196,17.98359671934387,10.722144428885777,3.320664132826565,0.08001600320064013,0.0
Global Squash 2,20,9.161432286457291,10.838567713542709,59.55311062212442,13.502700540108021,0.0,0.16003200640128026,1.5003000600120024,11.842368473694739,20.404080816163233,23.684736947389478,24.50490098019604,13.902780556111221,3.8607721544308857,0.14002800560112022,0.0
Tuen Mun Squash Club,20,10.037407481496299,9.962592518503701,59.15503100620124,14.102820564112823,0.0,0.3200640128025605,2.480496099219844,11.302260452090419,19.54390878175635,24.424884976995397,20.384076815363073,16.663332666533307,4.760952190438088,0.12002400480096019,0.0
Star River 1,20,8.714342868573715,11.285657131426285,56.00500100020004,2.3404680936187234,0.0,0.0,0.16003200640128026,2.1804360872174433,6.16123224644929,13.822764552910582,24.78495699139828,41.668333666733346,10.982196439287858,0.24004800960192038,0.0
i-Mask Advance Squash Club 4,20,7.508301660332066,12.491698339667934,51.194238847769554,0.22004400880176034,0.0,0.0,0.0,0.22004400880176034,0.8601720344068814,2.200440088017604,5.641128225645129,14.182836567313462,69.53390678135627,7.321464292858572,0.040008001600320066
7NT,20,4.667733546709342,15.332266453290657,43.93198639727946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10002000400080016,0.580116023204641,7.121424284856971,80.91618323664733,11.282256451290259
Invader Squash,20,4.392678535707141,15.607321464292859,36.85617123424685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14002800560112022,11.182236447289458,88.67773554710942
