Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
Hong Kong Football Club 7B,18,13.255651130226045,4.744348869773955,75.16963392678535,100.0,99.97999599919984,0.020004000800160033,0.0,0.0,0.0,0.0,0.0
Kowloon Cricket Club 7,18,12.910982196439289,5.089017803560712,62.602120424084816,99.85997199439888,0.020004000800160033,80.85617123424686,16.203240648129626,2.7805561112222446,0.14002800560112022,0.0,0.0
Hong Kong Cricket Club 6,18,10.987797559511902,7.012202440488098,57.96559311862372,81.87637527505501,0.0,8.061612322464493,42.80856171234247,31.00620124024805,12.142428485697138,5.98119623924785,0.0
Xavier,18,8.196439287857572,9.803560712142428,57.73554710942189,73.69473894778955,0.0,10.002000400080016,29.745949189837965,33.94678935787157,15.883176635327064,10.422084416883378,0.0
The Squash Club 2,18,8.669133826765353,9.330866173234647,53.78575715143029,25.54510902180436,0.0,0.9801960392078415,7.261452290458091,17.30346069213843,32.60652130426085,41.84836967393479,0.0
Physical Chess 2,18,8.775555111022204,9.224444888977796,53.206241248249654,19.02380476095219,0.0,0.08001600320064013,3.980796159231846,14.962992598519703,39.227845569113825,41.74834966993399,0.0
Twister 2,18,0.20444088817763553,17.795559111822364,14.535107021404281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
