Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Hong Kong Football Club M1B,16,11.653130626125225,4.346869373874775,45.97739547909582,100.0,77.2754550910182,22.724544908981798,0.0,0.0,0.0
Hong Kong Football Club M1A,16,12.028205641128226,3.971794358871774,43.55771154230846,100.0,22.724544908981798,77.11542308461692,0.16003200640128026,0.0,0.0
Hong Kong Cricket Club M1B,16,8.497699539907982,7.502300460092019,32.99439887977596,100.0,0.0,0.16003200640128026,99.83996799359872,0.0,0.0
Hong Kong Cricket Club M1A,16,4.264252850570114,11.735747149429885,21.30226045209042,97.57951590318063,0.0,0.0,0.0,97.57951590318063,2.4204840968193637
Ladies Recreation Club M1,16,3.5567113422684535,12.443288657731546,16.168233646729345,2.4204840968193637,0.0,0.0,0.0,2.4204840968193637,97.57951590318063
