Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Phoenix,80.0,100.0,100.0,80.0,60.0,84.0,25
Kowloon Cricket Club M3,60.0,80.0,80.0,40.0,80.0,68.0,25
Royal Hong Kong Yacht Club M3,57.14285714285714,57.14285714285714,42.857142857142854,57.14285714285714,71.42857142857143,57.142857142857146,35
Hong Kong Cricket Club M3,75.0,37.5,50.0,50.0,50.0,52.5,40
Hong Kong Football Club M3A,60.0,80.0,80.0,20.0,20.0,52.0,25
Hong Kong Football Club M3B,40.0,60.0,40.0,40.0,60.0,48.0,25
United Services Recreation Club M3,40.0,40.0,40.0,20.0,50.0,38.0,24
Hong Kong Club Blue,71.42857142857143,28.57142857142857,14.285714285714285,42.857142857142854,28.57142857142857,37.142857142857146,35
Bolton,0.0,0.0,25.0,25.0,25.0,15.0,20
