Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
North District Sports Association 2,40.0,60.0,100.0,100.0,80.0,76.0,25
Squashathon 1,50.0,75.0,75.0,75.0,75.0,70.0,20
X-Alpha 5,100.0,75.0,0.0,33.33333333333333,33.33333333333333,48.33333333333333,18
Bravo,60.0,80.0,60.0,20.0,20.0,48.0,25
Humphrey Squash,40.0,40.0,40.0,25.0,50.0,39.0,21
Yuen Long District Sports Association Limited,75.0,33.33333333333333,0.0,33.33333333333333,0.0,28.333333333333332,16
HK Squash Gear,0.0,33.33333333333333,33.33333333333333,0.0,0.0,13.333333333333332,13
