Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
X-Alpha 4,100.0,80.0,100.0,100.0,100.0,96.0,25.0
Fusion Squash Club 2,100.0,75.0,100.0,50.0,66.66666666666666,78.33333333333333,19.0
Vitality Squash 2,100.0,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,15.0
i-Mask Advance Squash Club 8,66.66666666666666,0.0,66.66666666666666,66.66666666666666,33.33333333333333,46.666666666666664,15.0
Smart Squash 2,40.0,60.0,50.0,75.0,0.0,45.0,21.0
Happy Squash 3,60.0,20.0,50.0,50.0,33.33333333333333,42.666666666666664,21.0
Friend Club 6,25.0,50.0,25.0,25.0,50.0,35.0,20.0
i-Mask Advance Squash Club 7,0.0,20.0,25.0,33.33333333333333,0.0,15.666666666666666,17.0
