Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Physical Chess 1,v,Squashathon,Cornwall Street Squash Centre,19:00:00,"3-2(3-1,3-1,3-2,2-3,2-3)",1,03/10/2025
Sha Tin 2,v,Happy Squash 2,Cornwall Street Squash Centre,19:00:00,"2-3(0-3,1-3,3-0,3-0,0-3)",1,03/10/2025
ERROR,v,Hong Kong Football Club 5,Cornwall Street Squash Centre,19:00:00,"3-2(3-0,2-3,3-0,0-3,3-1)",1,03/10/2025
NEXUS 2,v,Kowloon Cricket Club 5,HK Squash Centre,19:00:00,"0-5(0-3,0-3,0-3,CR,CR)",1,03/10/2025
United Services Recreation Club 2,v,[BYE],,,,1,03/10/2025
Hong Kong Football Club 5,v,NEXUS 2,Hong Kong Football Club,19:00:00,"5-0(3-0,3-0,3-0,CR,CR)",2,10/10/2025
Happy Squash 2,v,ERROR,Yeung Uk Road Sports Centre,19:00:00,"0-5(0-3,0-3,1-3,1-3,0-3)",2,10/10/2025
Squashathon,v,Sha Tin 2,Cornwall Street Squash Centre,19:00:00,"4-1(3-1,3-1,1-3,3-1,3-1)",2,10/10/2025
United Services Recreation Club 2,v,Physical Chess 1,United Services Recreation Club,19:00:00,"1-4(0-3,0-3,0-3,0-3,3-0)",2,10/10/2025
Kowloon Cricket Club 5,v,[BYE],,,,2,10/10/2025
Sha Tin 2,v,United Services Recreation Club 2,Cornwall Street Squash Centre,19:00:00,"2-3(0-3,0-3,0-3,3-1,3-0)",3,17/10/2025
ERROR,v,Squashathon,Cornwall Street Squash Centre,19:00:00,"4-1(3-0,3-0,2-3,3-1,3-0)",3,17/10/2025
NEXUS 2,v,Happy Squash 2,Cornwall Street Squash Centre,19:00:00,"1-4(0-3,0-3,3-0,0-3,0-3)",3,17/10/2025
Kowloon Cricket Club 5,v,Hong Kong Football Club 5,Kowloon Cricket Club,19:00:00,"4-1(3-2,3-1,0-3,3-0,CR)",3,17/10/2025
Physical Chess 1,v,[BYE],,,,3,17/10/2025
Happy Squash 2,v,Kowloon Cricket Club 5,Wai Tsuen Sports Centre,19:00:00,"0-5(2-3,0-3,1-3,CR,CR)",4,24/10/2025
Squashathon,v,NEXUS 2,Pei Ho Street Sports Centre,19:00:00,"5-0(3-0,3-1,3-0,3-0,CR)",4,24/10/2025
ERROR,v,United Services Recreation Club 2,Cornwall Street Squash Centre,19:00:00,"5-0(3-0,3-1,3-2,3-0,3-0)",4,24/10/2025
Physical Chess 1,v,Sha Tin 2,HK Squash Centre,19:00:00,"3-2(3-1,2-3,3-0,0-3,3-0)",4,24/10/2025
Hong Kong Football Club 5,v,[BYE],,,,4,24/10/2025
ERROR,v,Physical Chess 1,Cornwall Street Squash Centre,19:00:00,"5-0(3-0,3-0,3-1,3-0,3-1)",5,31/10/2025
NEXUS 2,v,United Services Recreation Club 2,Cornwall Street Squash Centre,19:00:00,"0-5(0-3,CR,CR,CR,CR)",5,31/10/2025
Squashathon,v,Kowloon Cricket Club 5,Cornwall Street Squash Centre,19:00:00,,5,31/10/2025
Hong Kong Football Club 5,v,Happy Squash 2,Hong Kong Football Club,19:00:00,"3-2(2-3,3-0,3-1,3-0,CR)",5,31/10/2025
Sha Tin 2,v,[BYE],,,,5,31/10/2025
Squashathon,v,Hong Kong Football Club 5,Cornwall Street Squash Centre,19:00:00,,6,07/11/2025
United Services Recreation Club 2,v,Kowloon Cricket Club 5,United Services Recreation Club,19:00:00,,6,07/11/2025
Physical Chess 1,v,NEXUS 2,Cornwall Street Squash Centre,19:00:00,,6,07/11/2025
Sha Tin 2,v,ERROR,Cornwall Street Squash Centre,19:00:00,,6,07/11/2025
Happy Squash 2,v,[BYE],,,,6,07/11/2025
NEXUS 2,v,Sha Tin 2,Cornwall Street Squash Centre,19:00:00,,7,14/11/2025
Kowloon Cricket Club 5,v,Physical Chess 1,Kowloon Cricket Club,19:00:00,,7,14/11/2025
Hong Kong Football Club 5,v,United Services Recreation Club 2,Hong Kong Football Club,19:00:00,,7,14/11/2025
Happy Squash 2,v,Squashathon,Yeung Uk Road Sports Centre,19:00:00,,7,14/11/2025
ERROR,v,[BYE],,,,7,14/11/2025
United Services Recreation Club 2,v,Happy Squash 2,United Services Recreation Club,19:00:00,,8,21/11/2025
Physical Chess 1,v,Hong Kong Football Club 5,HK Squash Centre,19:00:00,,8,21/11/2025
Kowloon Cricket Club 5,v,Sha Tin 2,Kowloon Cricket Club,19:00:00,,8,21/11/2025
ERROR,v,NEXUS 2,HK Squash Centre,19:00:00,,8,21/11/2025
Squashathon,v,[BYE],,,,8,21/11/2025
Kowloon Cricket Club 5,v,ERROR,Kowloon Cricket Club,19:00:00,,9,28/11/2025
Sha Tin 2,v,Hong Kong Football Club 5,Pei Ho Street Sports Centre,19:00:00,,9,28/11/2025
Happy Squash 2,v,Physical Chess 1,Yeung Uk Road Sports Centre,19:00:00,,9,28/11/2025
Squashathon,v,United Services Recreation Club 2,Cornwall Street Squash Centre,19:00:00,,9,28/11/2025
NEXUS 2,v,[BYE],,,,9,28/11/2025
Squashathon,v,Physical Chess 1,Cornwall Street Squash Centre,19:00:00,,10,12/12/2025
Happy Squash 2,v,Sha Tin 2,Wai Tsuen Sports Centre,19:00:00,,10,12/12/2025
Hong Kong Football Club 5,v,ERROR,Hong Kong Football Club,19:00:00,,10,12/12/2025
Kowloon Cricket Club 5,v,NEXUS 2,Kowloon Cricket Club,19:00:00,,10,12/12/2025
United Services Recreation Club 2,v,[BYE],,,,10,12/12/2025
NEXUS 2,v,Hong Kong Football Club 5,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025
ERROR,v,Happy Squash 2,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025
Sha Tin 2,v,Squashathon,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025
Physical Chess 1,v,United Services Recreation Club 2,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025
Kowloon Cricket Club 5,v,[BYE],,,,11,19/12/2025
United Services Recreation Club 2,v,Sha Tin 2,United Services Recreation Club,19:00:00,,12,09/01/2026
Squashathon,v,ERROR,Cornwall Street Squash Centre,19:00:00,,12,09/01/2026
Happy Squash 2,v,NEXUS 2,Yeung Uk Road Sports Centre,19:00:00,,12,09/01/2026
Hong Kong Football Club 5,v,Kowloon Cricket Club 5,Hong Kong Football Club,19:00:00,,12,09/01/2026
Physical Chess 1,v,[BYE],,,,12,09/01/2026
Kowloon Cricket Club 5,v,Happy Squash 2,Kowloon Cricket Club,19:00:00,,13,16/01/2026
NEXUS 2,v,Squashathon,Cornwall Street Squash Centre,19:00:00,,13,16/01/2026
United Services Recreation Club 2,v,ERROR,United Services Recreation Club,19:00:00,,13,16/01/2026
Sha Tin 2,v,Physical Chess 1,HK Squash Centre,19:00:00,,13,16/01/2026
Hong Kong Football Club 5,v,[BYE],,,,13,16/01/2026
Physical Chess 1,v,ERROR,Cornwall Street Squash Centre,19:00:00,,14,23/01/2026
United Services Recreation Club 2,v,NEXUS 2,United Services Recreation Club,19:00:00,,14,23/01/2026
Kowloon Cricket Club 5,v,Squashathon,Kowloon Cricket Club,19:00:00,,14,23/01/2026
Happy Squash 2,v,Hong Kong Football Club 5,Wai Tsuen Sports Centre,19:00:00,,14,23/01/2026
Sha Tin 2,v,[BYE],,,,14,23/01/2026
Hong Kong Football Club 5,v,Squashathon,Hong Kong Football Club,19:00:00,,15,30/01/2026
Kowloon Cricket Club 5,v,United Services Recreation Club 2,Kowloon Cricket Club,19:00:00,,15,30/01/2026
NEXUS 2,v,Physical Chess 1,Cornwall Street Squash Centre,19:00:00,,15,30/01/2026
ERROR,v,Sha Tin 2,Cornwall Street Squash Centre,19:00:00,,15,30/01/2026
Happy Squash 2,v,[BYE],,,,15,30/01/2026
Sha Tin 2,v,NEXUS 2,Cornwall Street Squash Centre,19:00:00,,16,06/02/2026
Physical Chess 1,v,Kowloon Cricket Club 5,Cornwall Street Squash Centre,19:00:00,,16,06/02/2026
United Services Recreation Club 2,v,Hong Kong Football Club 5,United Services Recreation Club,19:00:00,,16,06/02/2026
Squashathon,v,Happy Squash 2,HK Squash Centre,19:00:00,,16,06/02/2026
ERROR,v,[BYE],,,,16,06/02/2026
Happy Squash 2,v,United Services Recreation Club 2,Wai Tsuen Sports Centre,19:00:00,,17,13/02/2026
Hong Kong Football Club 5,v,Physical Chess 1,Hong Kong Football Club,19:00:00,,17,13/02/2026
Sha Tin 2,v,Kowloon Cricket Club 5,Cornwall Street Squash Centre,19:00:00,,17,13/02/2026
NEXUS 2,v,ERROR,HK Squash Centre,19:00:00,,17,13/02/2026
Squashathon,v,[BYE],,,,17,13/02/2026
ERROR,v,Kowloon Cricket Club 5,Cornwall Street Squash Centre,19:00:00,,18,06/03/2026
Hong Kong Football Club 5,v,Sha Tin 2,Hong Kong Football Club,19:00:00,,18,06/03/2026
Physical Chess 1,v,Happy Squash 2,Cornwall Street Squash Centre,19:00:00,,18,06/03/2026
United Services Recreation Club 2,v,Squashathon,United Services Recreation Club,19:00:00,,18,06/03/2026
NEXUS 2,v,[BYE],,,,18,06/03/2026
