Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
TNG 1,22,20.401340134013402,1.5986598659865987,104.54695469546955,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Hong Kong Yacht Club Div 13,22,16.614061406140614,5.385938593859386,90.27712771277128,100.0,0.0,48.55485548554855,51.125112511251125,0.32003200320032005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNG 2,22,18.48944894489449,3.510551055105511,89.88628862886289,100.0,0.0,51.43514351435143,48.004800480048004,0.56005600560056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenfield,22,13.996499649964996,8.003500350035004,82.97039703970397,100.0,0.0,0.010001000100010001,0.87008700870087,99.11991199119912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North District Sports Association 2,22,12.3003300330033,9.6996699669967,70.10441044104411,0.0,0.0,0.0,0.0,0.0,63.746374637463745,24.012401240124014,12.241224122412241,0.0,0.0,0.0,0.0,0.0
Arctic Circle,22,11.205520552055205,10.794479447944795,68.7963796379638,0.0,0.0,0.0,0.0,0.0,22.792279227922794,45.954595459545956,31.253125312531253,0.0,0.0,0.0,0.0,0.0
Squashathon PLZ,22,10.050905090509051,11.949094909490949,68.1991199119912,0.0,0.0,0.0,0.0,0.0,13.46134613461346,30.033003300330037,56.505650565056506,0.0,0.0,0.0,0.0,0.0
Bravo D13,22,6.384438443844385,15.615561556155615,47.73337333733373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.98969896989699,3.0103010301030104,0.0,0.0,0.0
M&M Squash,22,6.791479147914791,15.208520852085208,42.143414341434145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7902790279027903,60.866086608660865,25.212521252125214,10.901090109010902,0.23002300230023
Star River 3,22,4.667966796679668,17.332033203320332,40.76327632763277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21002100210021002,30.11301130113011,41.724172417241725,26.632663266326634,1.3201320132013201
Vitality Squash 3,22,7.622762276227623,14.377237723772378,38.57885788578858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010001000100010001,6.0006000600060005,31.59315931593159,55.22552255225522,7.170717071707171
Physical Chess 4,22,3.4752475247524752,18.524752475247524,35.000400040004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010001000100010001,1.4701470147014701,7.240724072407241,91.27912791279128
