Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Kowloon Cricket Club L2,20,19.0,1.0,82.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club L2B,20,15.0,5.0,68.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
JESSICA L2,20,10.65896589658966,9.34103410341034,63.47554755475547,100.0,0.0,0.0,100.0,0.0,0.0,0.0
Hong Kong Football Club L2A,20,6.7802780278027805,13.21972197219722,43.014301430143014,100.0,0.0,0.0,0.0,100.0,0.0,0.0
Hong Kong Football Club L2C,20,5.341034103410341,14.65896589658966,24.524452445244524,0.0,0.0,0.0,0.0,0.0,99.93999399939995,0.06000600060006001
Hong Kong Cricket Club L2,20,3.21972197219722,16.78027802780278,19.985698569856986,0.0,0.0,0.0,0.0,0.0,0.06000600060006001,99.93999399939995
