Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
i-Mask Advance Squash Club 6,50.0,100.0,50.0,100.0,50.0,70.0
Vitality Squash 2,-50.0,-50.0,100.0,0.0,0.0,0.0
JSA 1,50.0,-100.0,0.0,0.0,0.0,-10.0
i-Mask Advance Squash Club 7,-33.33333333333333,-66.66666666666666,0.0,50.0,0.0,-10.0
Bravo D13,0.0,-50.0,-100.0,0.0,0.0,-30.0
HKIS Div 13,-100.0,-100.0,-100.0,0.0,0.0,-60.0
